identifier,MolWt,HeavyAtomCount,TotalAtomCount,RotatableBonds,RingCount,FractionCSP3,HBD,HBA,TPSA,FormalCharge,LogP,MolarRefractivity,HeteroatomCount,StereocenterCount,DoubleBondCount,TripleBondCount,BridgeheadAtomCount,RadiusOfGyration,Asphericity,Eccentricity,SpherocityIndex,InertialShapeFactor,PMI1,PMI2,PMI3,PMI_Ratio1,PMI_Ratio2,BoundingBoxVolume,CovalentRadiusSum,ShapeIndex,Max_EState,Min_EState,Avg_EState,partial_charge_max,partial_charge_min,total_partial_charge,Hydroxyl,Carbonyl,Amine,Halogen,Sulfonyl,Ester,Ether,Thiol,Phenol,Carboxylic_Acid,Imine,Alkyne,Nitrile,Aldehyde,Ketone,Lactone,Lactam,Halogenated_Aromatics,Quaternary_Carbons,SSSR_count,Largest_ring_size,Macrocycle_count,Fraction_aromatic_rings,Aromatic_ring_count,Fused_ring_count,Bridged_ring_count,Spiro_atom_count,WienerIndex,ZagrebIndex,BalabanIndex,BertzCTIndex,Chi0,Chi1,Chi2,Chi3,Chi4,AtomInformationContent,BondInformationContent,TopologicalDiameter,TopologicalRadius,TotalPathCount,FragmentComplexityScore,PathComplexityIndex,GraphDistanceDistributionEntropy,Score
CNP0576518.1,497.6400000000003,36,36,10,4,0.6296296296296297,0,8,97.77,0,4.305900000000004,138.53039999999993,9,3,2,0,0,5.882530125205324,0.5254912122391693,0.9807711285567444,0.2083551876407261,0.0002742808527585,3229.8672344459405,14661.2428011215,16549.718999999663,0.1951614546715872,0.8858907393606984,1326.378435922308,38.80000000000004,0.0002742808527585,10.901775163436575,-0.4141142553812056,2.1712962962962967,0.25744012,-0.21380566,-1.3317912817001345e-07,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0.5,2,0,0,0,4811.0,186.0,1.2280220565045223,1027.0399166229083,25.65612529163336,17.333738893542467,10.559144820693575,7.842358347249355,5.588804585115822,1.0590471394186884,1.1247565656140774,22.0,11.0,162,1,4.5,4.120859095997009,-9.8
CNP0576628.0,913.5069999999988,65,65,52,0,0.847457627118644,0,6,78.9,0,18.877299999999984,279.3879999999991,6,0,6,0,0,16.068365346569344,0.4029202943363414,0.9617890459257477,0.0067770165921999,1.1415270379154152e-05,63850.37270836186,169978.10472556332,233207.9456823308,0.2737915833937194,0.7288692682757159,8804.97006984,79.4900000000002,1.1415270379154152e-05,12.81591326072778,-0.7934817692594434,1.9205128205128204,0.22502,-0.26330745,2.421438694000244e-07,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,33658.0,262.0,4.27902329402996,1044.464652073584,47.20027404201857,32.027605765303285,19.21167710236353,12.64781485952683,8.342917227727176,0.4441260450795996,0.4488644887230294,41.0,21.0,198,1,3.046153846153846,5.168514233023554,-5.0
CNP0576640.1,400.4380000000002,30,30,3,5,0.2608695652173913,1,6,91.27,0,3.1889800000000017,111.58120000000004,7,2,2,1,2,4.816255687709524,0.6400235448653021,0.9899560745219596,0.2512919056168745,0.0007881256904279,1239.7590995430758,8568.338347834087,8769.277607450382,0.1413752825534655,0.9770859962916928,608.173968735816,28.499999999999982,0.0007881256904279,12.222841555897215,-0.3553765601322898,2.361111111111112,0.16347909,-0.32557988,5.0291419029235846e-08,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,0,0.6,3,3,3,0,2587.0,166.0,1.1892031483217578,1205.9264361700582,20.664561460070647,14.6185248383792,7.878283234701659,5.940280106885311,4.672730426272087,1.0136635125593596,1.417173511542627,15.0,8.0,151,1,5.033333333333333,3.6951278623914487,-10.0
CNP0576676.1,1073.4949999999992,81,81,10,15,0.4210526315789473,1,4,47.92,1,16.339499999999965,326.0152000000006,5,9,1,0,6,6.537322941296692,0.3233189113763402,0.9439528516723072,0.1086625003296417,4.869578066172465e-05,14776.543620557564,32211.980602285184,44766.50980095732,0.3300803141959834,0.7195553270850777,2600.343335230948,86.53000000000013,4.869578066172465e-05,11.622390062850933,0.0468079106400527,1.8209876543209884,0.15331875,-0.19724478,-4.060566425323487e-07,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,15,15,1,0.4666666666666667,7,12,12,1,31339.0,478.0,0.7674000776643671,3553.559028491506,54.45223249588447,39.71272474871074,26.730757529601345,22.589311397247865,18.87081095498324,0.3788315952091619,1.0656430072778456,21.0,11.0,455,1,5.617283950617284,4.180397393089212,-10.1
CNP0576730.1,248.366,18,18,6,2,0.6875,0,2,26.3,0,3.878300000000003,73.08500000000005,2,3,3,0,2,3.4136420147768773,0.4834932970786296,0.9755154339003632,0.298987114819972,0.0015685321613094,592.3684655933765,2502.596716682186,2693.428873750505,0.2199309851343965,0.9291489896287508,321.4660251470801,20.919999999999984,0.0015685321613094,10.11191339479624,0.352393746850592,2.0972222222222223,0.19421217,-0.2621711,6.146728992462158e-08,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0.0,0,2,2,0,678.0,92.0,1.7287039877964767,369.29325012980814,13.173362107437434,8.57553405546521,6.145985949618305,5.095564306860459,3.812665792639331,0.5032583347756457,0.6292492238560345,11.0,6.0,82,1,4.555555555555555,3.2223788114368666,-6.9
CNP0576783.1,875.3729999999995,63,63,45,0,0.6666666666666666,0,6,78.9,0,16.977099999999965,269.6839999999991,6,1,11,0,0,11.614161543377458,0.2718091801589791,0.911777729770056,0.012985132094121,1.2585043773238647e-05,47164.11790678039,68166.3985577167,114842.8343971252,0.4106840287804758,0.5935624883830198,5241.9837084533965,69.60000000000015,1.2585043773238647e-05,12.77860195682454,-0.8178190946420163,2.013227513227513,0.2249686,-0.26347566,-4.0978193283081055e-08,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,30600.0,254.0,4.283021313139577,1281.067258815358,45.78606047964548,31.027605765303285,16.68611915107463,10.542166079285929,6.667720800509826,0.4537163391869448,0.674398887071447,40.0,20.0,192,1,3.047619047619047,5.120551524686554,-6.5
CNP0576803.2,492.6700000000002,34,34,6,7,0.3461538461538461,1,6,67.23,0,4.458100000000004,136.48349999999994,8,4,2,0,2,5.382172914074727,0.4268632747357088,0.9679650878482724,0.1743125551021182,0.0002455437055477,3425.476270493214,11474.935914366924,13642.705359978652,0.2510848237287281,0.8411041367226946,1165.364682345612,34.7,0.0002455437055477,12.56106125578278,-3.4208273145732773,2.110294117647059,0.5256885,-0.32437956,1.4156103134155273e-07,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0.5714285714285714,4,5,5,0,3828.0,194.0,1.02763590489624,1428.2986649417255,23.28588180363029,16.47629631319111,9.46367467568951,7.488610564075867,5.697454769587955,1.1400677626718572,1.2280005296736851,18.0,9.0,177,1,5.205882352941177,3.9246791417668927,-10.0
CNP0576906.2,709.1499999999996,50,50,39,0,0.9318181818181818,0,6,78.9,0,13.553699999999976,210.34499999999903,6,1,3,0,0,12.283259192060685,0.411325675221492,0.9635289201158006,0.0102154838877132,2.5810449164329305e-05,28503.950440762303,78363.29853959016,106515.32376634948,0.2676042228748999,0.7356997638338574,4466.46483923904,62.8200000000002,2.5810449164329305e-05,12.655977987329502,-0.7580799631428914,1.9933333333333336,0.22498378,-0.2630801,6.472691893577577e-08,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,15084.0,204.0,4.318818508957427,750.7883857523404,36.75680903103691,24.38344781295985,15.456357000569035,9.789823205606105,6.450003733280797,0.5293608652873644,0.3322866302216151,31.0,16.0,154,1,3.08,4.754584750163263,-6.7
CNP0576910.1,723.1769999999997,51,51,40,0,0.9333333333333332,0,6,78.9,0,13.943799999999973,214.96199999999905,6,1,3,0,0,12.672198743448352,0.2956303312200538,0.9268468265125712,0.0087967789676166,1.4430602355113112e-05,43431.339544660616,72502.12351768375,115681.26865817736,0.3754396891427116,0.6267403907188968,3678.25377638304,64.2000000000002,1.4430602355113112e-05,12.655256978540312,-0.7570907098803128,1.983660130718954,0.22494102,-0.26318058,3.3527612686157227e-08,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,16524.0,208.0,4.171807517783217,765.7877984623739,37.463915812223455,24.88344781295985,15.80991039116231,10.039823205606105,6.626780428577432,0.5225593745369408,0.3274449191544762,36.0,18.0,157,1,3.07843137254902,4.87855785620178,-6.7
CNP0577013.1,807.3389999999994,57,57,45,0,0.9411764705882352,0,6,78.9,0,16.140299999999964,242.5939999999988,6,2,3,0,0,14.31204983528174,0.3086767026178917,0.9331981143319078,0.0069379272418524,1.0872440398193052e-05,59080.71775605984,105605.37397604746,164404.31822004,0.3593623232997187,0.6423515824852265,5085.18701704312,71.86000000000021,1.0872440398193052e-05,12.723182598693256,-0.7592787948116395,1.9385964912280704,0.22508645,-0.26283887,8.89413058757782e-08,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,23428.0,234.0,4.110532682121814,871.7708857348126,41.86969320615926,27.777294663077207,18.172665703523343,11.830116665130184,7.60403393952602,0.4854607607459134,0.3013786435930858,41.0,21.0,177,1,3.1052631578947367,5.075910985210014,-5.5
CNP0577013.2,807.3389999999994,57,57,45,0,0.9411764705882352,0,6,78.9,0,16.140299999999964,242.5939999999988,6,2,3,0,0,14.311910029108978,0.3086768949838667,0.9331981644893614,0.0069315140998858,1.0872654173721436e-05,59079.548415689744,105603.3083032176,164401.1238752486,0.3593621930499738,0.6423514986634267,5087.13046250968,71.86000000000021,1.0872654173721436e-05,12.723182598693256,-0.7592787948116395,1.9385964912280704,0.22508645,-0.26283887,8.89413058757782e-08,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,23428.0,234.0,4.110532682121814,871.7708857348126,41.86969320615926,27.777294663077207,18.172665703523343,11.830116665130184,7.60403393952602,0.4854607607459134,0.3013786435930858,41.0,21.0,177,1,3.1052631578947367,5.075910985210014,-5.6
CNP0577040.1,355.4340000000001,26,26,5,4,0.4285714285714285,1,5,51.16000000000001,0,2.877800000000001,98.69980000000004,5,3,0,0,0,4.094408126174368,0.4144445896449427,0.965697201876803,0.1694602729603173,0.0005379160128045,1498.15836455587,4649.50625146491,5769.453002014325,0.2596707805805522,0.8058833740116436,914.4182044473598,27.05999999999997,0.0005379160128045,9.86851356188838,0.1896103412413845,2.108974358974359,0.15463601,-0.24465138,-1.7136335372924805e-07,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0.5,2,3,3,0,1626.0,140.0,1.4470716533808905,778.3564361917153,18.095647359318303,12.745044700517592,7.0189550066227655,5.610526906978088,4.345165081276808,0.8451064151274781,0.9784493292686188,12.0,6.0,129,1,4.961538461538462,3.3495803381822733,-8.047
CNP0577100.1,1269.729999999999,94,94,9,18,0.575,9,14,229.47,0,10.756699999999991,369.3540000000009,14,16,6,1,8,7.32801642961356,0.2597184378685346,0.92747162297721,0.2725756096114331,3.40503805815219e-05,23465.188609582256,50144.36003179573,62759.00842665732,0.3738935524611516,0.7989986025734686,5019.450783992073,101.4400000000002,3.40503805815219e-05,14.917590318609337,-0.4852223153913819,2.016843971631205,0.16846524,-0.26975963,3.208406269550324e-07,3,2,6,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,3,18,27,4,0.2222222222222222,4,16,15,2,47884.0,538.0,0.7482584781156307,3710.977513564681,64.29716747857569,45.783894064961466,31.288579627026227,26.400715851154164,22.82382411325302,0.7539077602381062,1.1244112183195605,29.0,15.0,501,1,5.329787234042553,4.5010655631810375,-10.8
CNP0577104.1,936.3379999999992,66,66,7,10,0.6545454545454545,7,10,165.07999999999998,0,10.010399999999995,264.9250999999993,11,13,1,1,2,7.337176467003789,0.5800692085692887,0.9856958111505596,0.1699217605574427,0.0001160773210724,8070.328344838872,44858.19641440475,47885.41185879833,0.168534174220662,0.9367820944441272,2543.31136052784,72.62000000000013,0.0001160773210724,12.78759432856532,-1.038819762476767,2.046717171717172,0.16140816,-0.24086848,-4.274770617485047e-07,5,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,10,11,2,0.3,3,9,7,2,19413.0,376.0,0.9153836596377852,2303.602827353844,45.79574272532165,31.98297610463146,21.90205240625862,18.61047212534045,15.070450947122724,0.8892509867774431,0.9661687713427928,22.0,11.0,352,1,5.333333333333333,4.271301534667346,-8.9
CNP0577142.2,849.4199999999992,60,60,50,0,0.9444444444444444,0,6,78.9,0,17.598799999999972,256.5849999999987,6,1,3,0,0,15.703412698938696,0.5751866402166175,0.9853239271031368,0.0062422841427126,2.348132065200436e-05,35386.49871762272,172257.08295630506,207308.4361127385,0.1706949286828772,0.8309217231402402,6086.656708821989,74.7600000000002,2.348132065200436e-05,12.772414878404378,-0.7592415497777856,1.905555555555556,0.2250378,-0.26295316,2.4028122425079346e-07,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,26654.0,242.0,4.236214084566238,889.403826585022,43.66474013608584,29.527605765303285,18.516475702976148,12.361902181777817,8.268738219079166,0.4689955935892812,0.289986047033209,40.0,20.0,183,1,3.05,5.081217399356509,-6.5
CNP0577152.3,332.356,24,24,4,3,0.4117647058823529,3,5,96.89,0,1.7423,85.14820000000003,7,2,3,0,0,3.674076424945419,0.2029274626937302,0.897945355240711,0.2745152598362159,0.0003886646062941,1834.1946142253084,2971.0337236351384,4167.610985183464,0.4401069631369553,0.7128865276048191,501.688245885576,23.83999999999997,0.0003886646062941,12.546241181657846,-0.628382936507937,2.527777777777778,0.20083961,-0.33963087,-1.1175870895385745e-07,1,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,3,6,0,0.3333333333333333,1,0,0,0,1355.0,124.0,1.612675821630876,662.0634043125818,17.10408352775558,11.541713895658194,5.895171289641036,4.139789680972181,2.903369090324322,1.1226079684006318,1.2484577639970085,12.0,6.0,108,1,4.5,3.3315754274483944,-7.0
CNP0577154.1,526.6260000000004,38,38,0,6,0.7333333333333333,2,8,127.20000000000002,0,2.982800000000002,134.2976,8,9,6,0,0,4.253737730505148,0.306678851527087,0.9419086370693373,0.2745248048103666,0.0002583724276021,3023.5056628318835,7032.30273977581,9002.033125090673,0.335869199859385,0.7811904979748646,712.0437907003198,39.86000000000006,0.0002583724276021,14.78108229402872,-1.5750757364278738,2.500000000000001,0.21648763,-0.27113825,3.6228448152542114e-07,2,4,0,0,0,1,2,0,0,0,0,0,0,0,3,1,0,0,6,6,7,0,0.0,0,6,5,1,3541.0,240.0,1.5408185195883428,1286.6976570891811,28.00770721057826,17.36615116042828,14.171822665807332,11.63503837421944,9.4476549769001,0.7424875695421236,0.5830194167347008,12.0,6.0,238,1,6.2631578947368425,3.286327658731841,-10.9
CNP0577259.0,937.1959999999996,68,68,24,5,0.4615384615384615,4,12,166.28,0,2.5896000000000106,265.2267999999993,16,0,4,0,8,5.755609038142495,0.1243675395701568,0.8499331860625953,0.5044423031309101,6.260798474510319e-05,13714.474597911129,22349.495330173704,26029.08020929385,0.5268904812477502,0.8586356164131251,3569.9256224043725,72.80000000000014,6.260798474510319e-05,13.226194121172764,-0.2522639378101223,2.215686274509804,0.16374637,-0.3143898,-2.002343535423279e-07,0,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,16,1,0.8,4,5,5,0,21836.0,336.0,1.4705857474379398,1900.5221250317743,49.00284950650818,32.65881519178579,18.096260678515176,11.151237180508694,7.658736558410546,1.022420703848328,1.194173734256912,24.0,14.0,284,1,4.176470588235294,4.27881259467306,-7.6
CNP0577327.0,311.2490000000001,23,23,2,4,0.0625,1,5,98.9,0,3.328100000000002,81.19070000000004,7,0,2,0,0,3.273374102181197,0.2350584535852897,0.8865509695841487,0.0555322155510558,0.0003751732496924,1518.375919721662,1869.630629497704,3282.045833811627,0.4626309310124062,0.5696540280567608,276.23039043897097,19.619999999999987,0.0003751732496924,11.606702884857649,-1.2577026643990916,2.804347826086957,0.26190725,-0.28012007,-6.612390279769897e-08,1,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0.75,3,4,4,0,982.0,130.0,1.716374484771763,1010.5347027511688,16.13746372257519,11.07538740046941,5.087004658514144,3.8689084299027447,2.948290122915108,1.0666152167384504,1.2389012566026305,8.0,4.0,122,1,5.304347826086956,2.772553659169853,-8.3
CNP0577350.1,568.7950000000003,41,41,11,3,0.6857142857142857,2,6,100.9,0,6.606000000000008,161.90359999999967,6,6,7,0,2,4.370451724830926,0.0383296458450047,0.6989008773609151,0.7715754411439717,0.0001604881603165,5854.063344453403,7689.871245544198,8184.9994037983715,0.7152185425617426,0.9395078565278328,1601.570696469744,46.68000000000012,0.0001604881603165,15.25416965860418,-1.715184712773998,2.345528455284553,0.17777711,-0.2624812,-1.8114224076271057e-07,2,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,3,6,0,0.0,0,3,3,0,4564.0,224.0,2.3343314001283963,1201.37788070301,31.29216426095444,18.767157291727123,14.50337976178583,9.95813186382576,7.329135757607485,0.600608575413187,0.6409441847875287,12.0,6.0,209,1,5.097560975609756,3.345277436026626,-8.676
CNP0577354.0,257.289,19,19,1,5,0.4,0,4,38.77,0,2.0509,69.84600000000003,4,0,2,0,2,3.4167580931384416,0.5827131869959308,0.9860343628455316,0.2034913940700007,0.0019120076916959,480.0006018257361,2645.144747267608,2882.159594889696,0.166541992565858,0.9177648427094962,220.056572482575,18.73999999999999,0.0019120076916959,12.259182964852608,0.2409820116318128,2.166666666666666,0.1457395,-0.24643154,4.6566128730773926e-08,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,6,0,0.2,1,5,5,0,695.0,108.0,1.3841439612583548,570.7534607677329,12.819626477379408,9.309663088089316,5.267849307615161,4.158898747309012,3.070749590476682,0.9132829641650988,1.2406705316766884,9.0,5.0,99,1,5.2105263157894735,3.02858727262248,-8.7
CNP0577414.2,372.5560000000002,28,28,3,4,0.5,1,0,20.15,0,6.896490000000006,118.70670000000004,2,4,2,1,0,3.5307105096941007,0.1554219613766972,0.857654320237139,0.293889306538566,0.0003050032689148,2189.0925718378903,2842.353910044789,4257.057644720037,0.5142266688713948,0.6676803903677735,537.586538805414,31.09999999999997,0.0003050032689148,8.155236520534139,-0.1743444113756616,1.985119047619048,0.13673794,-0.13211012,-1.1175870895385745e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0.5,2,4,4,0,1608.0,164.0,1.8373581462305,1012.9626975688246,20.48276318419593,13.119504129835228,10.244139792064956,8.02067064589072,5.997457319406832,0.3712323266408756,1.3968436982954155,9.0,5.0,158,1,5.642857142857143,2.927703205355128,-8.6
CNP0577433.1,872.3069999999996,60,60,47,0,0.92,0,8,111.19,0,14.288799999999974,249.9488999999988,10,2,4,0,0,14.350096711283353,0.388048977107993,0.958531738125599,0.0069303673149289,1.4169377169410165e-05,50650.947954596646,127556.5290911232,177731.47891509882,0.2849858014110841,0.717692385556844,5232.20739847488,72.96000000000019,1.4169377169410165e-05,12.720762119112033,-4.624625931789933,2.0495370370370365,0.4754381,-0.41732383,-1.2665987014770508e-07,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,26946.0,252.0,4.182544696868229,1032.219346425425,44.25896274215003,28.98731230577921,18.5403714551712,11.285533214423475,7.298606811765899,0.8036771041295813,0.3576467062456332,45.0,23.0,189,1,3.15,5.144380372672094,-5.5
CNP0577458.1,978.8590000000004,69,69,13,7,0.4545454545454545,15,25,415.3400000000001,0,-3.227599999999996,226.8679999999997,25,15,3,0,0,5.932734494289453,0.0427439142394824,0.7091239350732251,0.6089344607413711,4.166559731740946e-05,19347.264489497546,22119.534268100364,27439.66453203793,0.7050838565066317,0.8061153314128201,2959.7678886931203,65.44000000000007,4.166559731740946e-05,14.41994298989961,-2.3164607577285183,2.944444444444444,0.20517127,-0.26774487,-3.4458935260772705e-07,15,1,0,0,0,1,7,0,4,0,0,0,0,0,0,0,0,0,0,7,6,0,0.5714285714285714,4,2,2,0,19838.0,374.0,1.3297283254337833,2569.0680418449697,50.33288718742276,32.79097143137285,16.21997613472148,12.01056506037721,8.289326007041147,0.944591181931659,1.1099174257876148,19.0,10.0,347,1,5.028985507246377,4.020190779814123,-8.558
CNP0577461.1,433.5130000000002,31,31,7,3,0.65,3,7,128.79,0,-0.8994999999999946,111.82510000000006,11,3,3,0,0,5.004704051616579,0.3337896296510632,0.9481840099797932,0.1265144042068275,0.0002264487439222,3330.2506249739586,7904.54480633625,10481.659104898356,0.317721707188287,0.7541310709716028,1103.4377316011685,32.41999999999997,0.0002264487439222,13.264518166834634,-0.6939618764172344,2.419354838709677,0.19292957,-0.31571838,-8.568167686462402e-08,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,7,0,0.3333333333333333,1,2,2,0,2779.0,156.0,1.6627974752502368,776.0516718769941,22.380104409694475,14.850575645948078,8.343469785271047,5.291212791955688,4.135959920628549,1.2738722345110536,1.0957952550009336,14.0,8.0,133,1,4.290322580645161,3.6177489524370414,-8.5
CNP0577548.1,751.231,53,53,41,0,0.9361702127659576,0,6,78.9,0,14.57989999999997,224.12599999999887,6,1,3,0,0,13.824173912512869,0.6687791900937545,0.9919881726700216,0.0082361632345633,4.861686756681821e-05,18018.46275498684,124943.3879348788,142629.24004723394,0.1263307772587145,0.8760012175168416,5741.481404310958,66.3400000000002,4.861686756681821e-05,12.658320835832663,-0.760169394464653,1.971698113207547,0.22498909,-0.26306763,1.5925616025924685e-07,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,18274.0,218.0,4.239233136038704,808.8643568139894,39.04126608141308,25.739289860616424,16.992432375874476,10.467744229434388,6.929366286338703,0.5095157180881823,0.3182152976832331,35.0,18.0,164,1,3.0943396226415096,4.89441578719013,-7.3
CNP0577617.1,588.8140000000002,42,42,9,4,0.84375,7,8,149.45,1,1.2601000000000044,163.89369999999982,10,9,3,1,2,5.71313388207967,0.4345662281104491,0.9691574365994332,0.16943637235303,0.0001841441143592,4546.273401113784,15443.77580602429,18447.60948340499,0.2464424133220891,0.8371694890829691,1201.70081285274,47.91000000000013,0.0001841441143592,11.642477641046488,-1.3611224089863163,2.238095238095238,0.22040573,-0.2801212,-7.171183824539187e-08,4,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,4,14,1,0.0,0,2,2,0,6586.0,216.0,1.350605017778448,1026.5018834833213,30.166715171183764,20.07804913939036,13.712427965966178,10.033631772246617,7.317702076306686,1.0299535906627215,0.5048637698517882,17.0,9.0,184,1,4.380952380952381,3.974307210835153,-9.0
CNP0577636.1,591.5799999999998,40,40,11,5,0.6333333333333333,2,5,90.98000000000002,0,4.653400000000004,156.3543999999997,10,5,4,0,2,6.009389227066203,0.4479059213537328,0.9709068138228498,0.1006162537584406,0.0001611929129252,5001.485645003338,16838.961666175113,20886.724488097578,0.2394576348174393,0.8062040400720033,1514.3395280579998,42.72000000000009,0.0001611929129252,14.16799616752629,-1.1661800875185473,2.253472222222224,0.17766343,-0.29610977,-1.1548399925231939e-07,0,3,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,5,6,0,0.2,1,3,3,1,5235.0,216.0,1.354514473496927,1150.517940829243,28.44058234200953,19.28406127278587,11.536061377363076,8.800509447039936,7.051365275088653,1.1917601481809736,0.9938972639364227,16.0,8.0,199,1,4.975,3.782739055757011,-10.2
CNP0577673.1,477.5170000000002,35,35,4,6,0.3461538461538461,6,5,151.75,0,1.3396999999999992,127.84450000000008,9,5,6,0,2,4.376926873962021,0.3663779225645749,0.9565931328830316,0.2649412090768194,0.0003616202711338,2449.131212698182,7442.989227303147,8403.932775930367,0.2914267971910387,0.8856554931782118,717.1587180202439,34.220000000000006,0.0003616202711338,13.415690704522548,-1.5554385156840516,2.623809523809524,0.2082936,-0.30347055,-1.4901161193847656e-08,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,6,6,0,0.3333333333333333,2,6,5,1,3542.0,202.0,1.3454339447949668,1352.044228340439,25.28372809251716,16.49687345745492,10.067431207458162,7.67072571046875,5.592879557471552,1.0585374404261434,1.3681975793106622,14.0,7.0,191,1,5.457142857142857,3.6284859512358953,-11.1
CNP0577720.1,588.7050000000002,43,43,11,5,0.4848484848484848,3,6,147.68,0,4.370100000000003,164.41439999999963,10,5,5,0,0,5.301469448042096,0.2348933245963814,0.915933871975579,0.2826433734574348,0.0001207351782769,6183.220805109091,11501.713853954809,15406.85429717518,0.4013292191802433,0.7465322662305975,2024.429645692872,44.28000000000012,0.0001207351782769,13.920516403563044,-0.9599249631874998,2.356589147286823,0.17831236,-0.29489043,1.527369022369385e-07,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,5,12,1,0.4,2,2,2,0,6535.0,222.0,1.2931722161991683,1341.6763224148806,30.18322302912881,20.88505048855872,11.46601544657074,8.216333162362979,5.745062412296829,1.008246593233356,1.2602078229255895,19.0,10.0,191,1,4.441860465116279,3.9200355244162073,-8.9
CNP0577728.1,324.38000000000017,24,24,3,4,0.3684210526315789,0,4,51.66,0,2.549900000000001,88.80750000000006,5,3,1,0,0,3.53113997781424,0.2293885249890457,0.9132430811404908,0.2516386427908291,0.0004833591252054,1533.7687270192578,2790.953129555972,3764.633848888212,0.4074151135500779,0.7413611101595465,581.32897234776,24.03999999999997,0.0004833591252054,13.0657350718065,0.0216723356009072,2.1736111111111107,0.16242328,-0.3035889,1.0523945093154909e-07,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0.5,2,3,3,0,1229.0,130.0,1.5421641326168507,734.4015761811032,16.518297090128677,11.792024997884276,6.372158358830401,4.997070004629544,3.913317752768921,0.9405662399881732,1.1873868015167897,10.0,5.0,120,1,5.0,3.11366637071478,-8.4
CNP0577835.1,315.45700000000005,23,23,0,3,0.65,2,2,52.82000000000001,0,4.495300000000004,94.75460000000004,3,3,4,0,2,3.1191642219651903,0.0836268942101487,0.8020858103024917,0.6839067326895114,0.0005945042338971,1479.9294968729096,2180.2726389468667,2478.0771691359087,0.5972088017698628,0.8798243517602461,403.66939246276513,26.219999999999963,0.0005945042338971,10.301505075795747,-0.4562899187452762,2.1123188405797104,0.1767981,-0.24885502,1.0244548320770264e-08,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,1,0.0,0,3,3,0,1023.0,126.0,1.857837025250229,609.1312133252187,16.775656403009393,10.785730831514488,8.095309346768655,6.000373893580704,4.765196621070196,0.6784070909375675,0.6343095546405662,9.0,6.0,113,1,4.913043478260869,2.895770323956649,-8.6
