identifier,Score,BalabanIndex_div_PathComplexityIndex,SSSR_count_div_PMI_Ratio1,Max_EState_div_BalabanIndex,BalabanIndex_div_ZagrebIndex,Largest_ring_size_div_BalabanIndex,TotalPathCount_div_Largest_ring_size,RingCount_div_AtomInformationContent,Fused_ring_count_div_PMI_Ratio1,PMI2_div_Largest_ring_size,SSSR_count_div_SpherocityIndex,SSSR_count_div_partial_charge_max,BalabanIndex_div_partial_charge_max,SSSR_count_div_FractionCSP3,ZagrebIndex_div_Chi0,TPSA_div_BalabanIndex,MolarRefractivity_div_TotalPathCount,GraphDistanceDistributionEntropy_div_TotalPathCount,PMI2_div_Fused_ring_count,RingCount_div_BondInformationContent,Fused_ring_count_cube,AtomInformationContent_div_BalabanIndex,TotalPathCount_div_RadiusOfGyration,GraphDistanceDistributionEntropy_div_BertzCTIndex,Fused_ring_count_div_InertialShapeFactor,StereocenterCount_div_BalabanIndex,BalabanIndex_div_Asphericity,RadiusOfGyration_div_Largest_ring_size,ZagrebIndex_div_CovalentRadiusSum,MolarRefractivity_div_BertzCTIndex,PMI1_div_Largest_ring_size,BalabanIndex_div_HBA,RingCount_div_Fused_ring_count,Fused_ring_count_div_FractionCSP3,Largest_ring_size_div_PMI_Ratio1,Chi4_div_FractionCSP3,PMI1_div_WienerIndex,SSSR_count_div_DoubleBondCount,SSSR_count_div_RingCount,Chi4_div_RadiusOfGyration,Fused_ring_count_div_Bridged_ring_count,HBD_div_BalabanIndex,BalabanIndex_div_TopologicalRadius,TopologicalDiameter_div_BertzCTIndex,HeteroatomCount_div_Largest_ring_size,WienerIndex_div_RingCount,Chi2_div_Chi4,Chi4_div_Bridged_ring_count,Fused_ring_count_div_BondInformationContent,TotalPathCount_div_FractionCSP3,StereocenterCount_div_PMI_Ratio1,partial_charge_max_div_BertzCTIndex,PMI1_div_Bridged_ring_count,Fused_ring_count_div_DoubleBondCount,SSSR_count_div_Min_EState,Asphericity_div_Largest_ring_size,PathComplexityIndex_div_Largest_ring_size,WienerIndex_div_RotatableBonds,SSSR_count_div_RotatableBonds,Bridged_ring_count_div_Fused_ring_count,RotatableBonds_div_WienerIndex,StereocenterCount_div_Fused_ring_count,BondInformationContent_div_BalabanIndex,Avg_EState_div_PathComplexityIndex,SSSR_count_div_Asphericity,BertzCTIndex_div_PMI_Ratio1,Max_EState_div_Largest_ring_size,BalabanIndex_div_BondInformationContent,WienerIndex_div_PMI3,SSSR_count_div_ZagrebIndex,TPSA_div_Fused_ring_count,RotatableBonds_div_BertzCTIndex,Asphericity_div_Bridged_ring_count,RotatableBonds_div_Chi4,HBD_div_Fused_ring_count,Min_EState_div_BalabanIndex,Fused_ring_count_div_Min_EState,BertzCTIndex_div_Max_EState,LogP_div_Chi4,TotalPathCount_log,FractionCSP3_div_Chi3
CNP0016750.2,-7.9,0.2814977263274112,12.159988786736411,9.40561083024283,0.0083985947155297,4.409908834933089,24.166666666666668,3.625462830025991,9.119991590052308,1068.8547379620888,18.810788011206636,22.926879875186067,7.798419672614593,6.285714285714286,7.604650503475265,62.73095317692318,0.7724172413793107,0.0253523830604375,2137.7094759241777,4.017185496408083,27,0.8109141814778031,31.69266235934601,0.0046234546111138,10589.544043478703,1.4699696116443628,4.299862843708412,0.7625319196176662,5.043586550435871,0.1408639198865666,454.8048944116208,0.2267620573193035,1.3333333333333333,4.714285714285714,18.239983180104616,8.420831901439055,1.0399502158802305,2.0,1.0,1.1712539659309236,1.5,1.4699696116443628,0.1700715429894776,0.0188656193347217,1.3333333333333333,656.0,1.6579146068047133,2.6793556050033356,3.012889122306062,227.8571428571429,6.079994393368206,0.0002194294142936,1364.4146832348624,1.5,-12.154427439242816,0.0527370443108675,0.8055555555555555,437.3333333333333,0.6666666666666666,0.6666666666666666,0.0022865853658536,0.6666666666666666,0.7318405450575873,0.4695402298850575,12.64133542898016,2417.0930803387914,2.1328356622105864,1.3664178716981463,0.3163109798285357,0.0246913580246913,28.45,0.0075462477338886,0.1582111329326027,1.1196722056594146,0.6666666666666666,-0.241882164995826,-9.11582057943211,62.13145839028768,0.0099277602235138,4.976733742420574,0.0963341453799745
CNP0016771.1,-8.7,0.2394488407760323,25.08076773548849,11.404782401313808,0.0065222700926396,6.029471662176083,22.857142857142858,6.572610454960431,15.048460641293092,1617.4910000939897,28.18901247961653,32.57131652609972,7.562825682156417,15.555555555555555,7.811854793859271,36.185443504002464,0.8120656250000001,0.0241883254479569,3774.145666885976,4.3394150180664814,27,0.6552595049555305,29.251912985417857,0.0034218788481145,8437.70146361512,1.7227061891931663,2.241242035093588,0.7813896776097069,5.238375515008829,0.1148814617798667,359.94650066610626,0.2902410191224635,1.6666666666666667,9.333333333333334,35.11307482968388,15.359345892651902,0.7225768582342253,5.0,1.0,0.902592019214977,1.0,0.0,0.1289960084988726,0.0159151724347832,0.7142857142857143,697.4,1.8090848820943235,1.6456442027841325,2.603649010839889,497.7777777777778,10.032307094195394,0.0001357292766579,839.8751682209146,3.0,-166.07592111846853,0.0740000447654447,0.6926406926406926,581.1666666666666,0.8333333333333334,1.0,0.0017206767995411,0.6666666666666666,0.99247604920303,0.4239583333333334,9.652503813339033,5673.250743449353,1.8915060954441465,1.007580989791151,0.2758958256393037,0.0280898876404494,14.003333333333336,0.005305057478261,0.172666771119371,1.2153295327242437,0.0,-0.0259325099266541,-99.64555267108112,85.41917479296565,0.9139683195930564,5.075173815233827,0.0472242779332866
CNP0016831.2,-9.1,0.2868262476673896,17.629251042471797,8.99540360644313,0.0090358204884575,4.098912443463042,24.666666666666668,3.593750653080229,13.221938281853848,1193.030189274529,19.45848491981911,18.78433424092975,6.874140823947239,7.0,7.743074919270302,69.2647887737863,0.7065648648648651,0.0235918700523511,2386.060378549058,3.5860958933232987,27,0.7603778223455459,31.874558548692484,0.0041151524439348,6511.234119359184,1.3663041478210138,3.130524186853181,0.773866926783791,5.443548387096779,0.1232467847608114,312.92062166285734,0.2927605838260253,1.3333333333333333,5.25,26.443876563707693,8.750808351779204,0.8491740072262072,1.3333333333333333,1.0,1.076942676282523,1.5,1.3663041478210138,0.2091147027328752,0.0153216380153937,1.3333333333333333,552.75,1.7679737715652002,2.500230957651201,2.689571919992474,259.0,8.814625521235898,0.0002509724378897,938.761864988572,1.0,-3.7457319790787578,0.0779317260070721,0.8505747126436782,737.0,1.3333333333333333,0.6666666666666666,0.0013568521031207,0.6666666666666666,0.7620008992870716,0.4971846846846846,8.554496362703015,3739.486981122295,2.194583009644187,1.3123344092318008,0.2671956829080074,0.0246913580246913,33.79666666666667,0.003535762618937,0.2337951780212164,0.5999445752840166,0.6666666666666666,-0.7295258472588575,-2.809298984309068,64.43693753550181,0.102550526068548,4.997212273764115,0.0901652299696012
CNP0017048.1,-8.9,0.3756186120120529,12.507663859688336,7.779960857999836,0.0112197767224379,4.051287880234095,19.714285714285715,2.5934066193453966,0.0,955.5411543013612,18.531804862863083,17.330574999016488,9.981519340635415,6.300000000000001,7.052530344204432,60.966095043408515,0.7858789855072467,0.0255242237093136,0.0,2.4467557006541205,0,0.6694924819866053,30.88551339660518,0.0038142857216501,0.0,0.5787554114620136,3.8760427593391986,0.6383020240308726,5.06245890861276,0.1174400846624544,275.7992527354675,0.2468350878936347,0.0,0.0,29.18454900593945,7.49440791173279,0.7980962253610057,1.5,1.0,0.7987185505778016,0.0,0.5787554114620136,0.2468350878936347,0.0151603640092314,1.2857142857142858,806.3333333333334,2.008534244950343,0.0,0.0,289.80000000000007,4.169221286562778,0.0001874519126303,0.0,0.0,-2.975315959693176,0.0636822406819155,0.6571428571428571,483.8,0.6,0.0,0.0020669698222405,0.0,0.7096197768832678,0.5338164251207729,6.729842166077149,3850.111908680876,1.9203673221934272,1.4092053696588274,0.30053136004594,0.0194805194805194,0.0,0.0054144157175826,0.0,1.4010446353689714,0.0,-0.5835569256870083,-0.0,68.69672912253131,0.5902601048809477,4.927253685157205,0.0916243353552936
CNP0017154.0,-8.5,0.4251401265402175,16.445799760988,6.620578507326972,0.0135823303454225,3.5625033071368795,17.166666666666668,2.5662416341153853,0.0,1638.7712275852446,15.675466111488774,9.803071008054694,8.255210027524084,20.0,6.546663225035779,48.72317023060872,0.9390563106796118,0.0369188773241513,0.0,1.373742922855522,0,0.462739395461607,18.695664365854448,0.004560182014369,0.0,0.0,2.476144217184795,0.9182164554697332,5.012126111560231,0.115991276247166,211.0432516519994,0.2807014938054,0.0,0.0,49.337399282964,19.546995900258153,0.6216296072223841,0.5,1.0,0.3548000725358829,0.0,0.59375055118948,0.1871343292036,0.0203866275190733,1.0,1018.5,2.6148498310440567,0.0,0.0,1030.0,0.0,0.0002446607563057,0.0,0.0,-4.203491983612702,0.113362336433109,0.6602564102564102,339.5,0.3333333333333333,0.0,0.0029455081001472,0.0,0.8644274577302776,0.6618122977346278,2.9404239875562306,6856.911366905295,1.8584062768626068,1.1568350716504243,0.1956335368141379,0.0161290322580645,0.0,0.0071952803008493,0.0,3.0695253790485313,0.0,-0.2825034773489347,-0.0,74.78450429164401,1.819665803456288,4.634728988229636,0.0301397798340959
CNP0017247.1,-9.527,0.2811285761115644,15.098096938057676,9.91577836680389,0.0084351162559224,4.61890954184345,22.333333333333332,4.597722398638262,7.549048469028838,1134.5338036921626,20.07953797451535,21.094925794906903,6.850618832368729,8.363636363636363,7.5976692922369296,39.807302068120805,0.8532664179104481,0.0276688929650433,3403.6014110764877,3.5291042101585095,8,0.6697387882329828,28.572708077282893,0.0045743152169961,5367.219445223525,0.7698182569739083,3.2052989092769284,0.7816316630865572,4.920127795527161,0.1410648978450529,366.658421327172,0.324751975853014,2.0,4.181818181818182,22.647145407086516,9.79212396080053,0.8994074112686149,4.0,1.0,0.9985926324703852,1.0,0.7698182569739083,0.162375987926507,0.0197401064174007,1.0,611.5,1.8749759382412072,2.341594860191431,1.7645521050792548,280.1818181818182,3.774524234514419,0.0002339437764479,1099.975263981516,2.0,-195.6904587650714,0.0675448135612982,0.7701149425287356,611.5,1.0,1.0,0.0016353229762878,0.5,0.8725367244843494,0.437189054726368,9.869990477679735,3059.374983865091,2.146779077826757,1.1460835652401664,0.2945651200199042,0.0259740259740259,25.855000000000004,0.0049350266043501,0.2026344406838946,0.854118717973482,0.5,-0.0157354275079519,-97.8452293825357,62.92625539804252,0.5491556297210504,4.897839799950911,0.0789723777750109
CNP0017297.1,-10.24,0.1863892324159116,61.76496248734198,13.389225663849905,0.0027467886882344,5.748339416076195,60.666666666666664,9.398227551302758,38.60310155458874,7161.991320922881,65.82399917430548,37.34632338050703,4.872666783914382,8.744186046511627,7.990010889138888,279.5800680665592,0.6179752747252729,0.0118713843819848,8594.389585107458,32.015073614442066,125,0.8155210663851008,50.85717208771261,0.002381532053854,31955.9197933995,22.99335766430478,1.576996887359205,1.1928832095114483,5.387014459880908,0.1239727295395222,994.0445110672052,0.0613988059723002,1.6,5.465116279069767,46.323721865506485,16.0435556701301,0.3113199220379597,2.6666666666666665,1.0,2.050794042519755,1.0,9.580565693460326,0.086981641794092,0.0132271086850826,3.0,2394.75,1.550594005773018,2.935629335385508,20.009421009026298,397.8604651162791,185.2948874620259,0.0001180581066424,1192.8534132806465,1.6666666666666667,-3.9616233190364416,0.1103130164571841,0.9333333333333332,2128.6666666666665,0.8888888888888888,1.0,0.0004697776385844,4.8,0.2394013722120823,0.455128205128205,12.086817822181857,14008.721926583945,2.329233661186514,4.177085497714333,0.4160455603487115,0.0210526315789473,58.36399999999999,0.0049601657569059,0.1323756197486209,0.6131564289480107,2.0,-1.9346747374842372,-2.476014574397776,129.83207899859818,0.0356107628234587,5.8971538676367405,0.0481745540781783
CNP0017501.1,-7.8,0.3309672052589547,7.302538677863532,5.1914690978949505,0.0198580323155372,2.5178728287635574,19.2,3.143224142063442,7.302538677863532,221.63419788162017,7.419335558908484,18.63982928898744,12.338344412560364,3.0,8.578643762690495,38.966599897944825,0.521016666666667,0.024968977213355,369.39032980270025,0.0,27,0.4806286885625614,39.1815469751837,0.0077007567147728,1577.1730955102244,2.014298263010846,8.74965474608964,0.4900265936962786,6.053268765133169,0.1606883037321977,97.84443528682296,0.3309672052589547,1.0,3.0,12.17089779643922,2.602531103925502,1.370370242112367,0.0,1.0,1.062199944821185,1.5,1.007149131505423,0.6619344105179095,0.0192758113622641,1.2,119.0,1.8700744278663215,1.301265551962751,0.0,96.0,9.736718237151376,0.0005170597612085,244.61108821705744,0.0,-1.9108280254777077,0.0453915791921096,1.2,0.0,0.0,0.6666666666666666,0.0,1.3333333333333333,-0.0,0.4270833333333333,13.218310767744724,757.6893693989493,2.061847222222222,0.0,0.2997847037386673,0.03,25.793333333333337,0.0,0.113478947980274,0.0,0.6666666666666666,-0.7906120682317568,-1.9108280254777077,30.19340528163063,-0.1216508035283266,4.564348191467836,0.2672075543164108
CNP0017564.0,-8.1,0.3751883338014902,7.919790464201794,5.934286419261727,0.0148534970859827,5.9723092081170694,9.818181818181818,5.220698977263029,7.919790464201794,233.50166258923073,7.534635892207963,18.45063952684196,11.327669511787228,3.3529411764705883,7.691851590020152,28.770242267102137,0.8096444444444449,0.0265119158144683,856.1727628271793,12.005652605415776,27,0.3119910972280683,32.94181433903764,0.0065304533637315,3841.0014922564937,3.800560405165408,7.227845396486736,0.2980461767264227,4.707668944571002,0.1994327879829531,101.46448098962864,0.6139445462206203,1.0,3.3529411764705883,29.039231702073245,5.476011958596786,1.213162272702082,3.0,1.0,1.4944571527259105,1.0,1.0858744014758308,0.3683667277323722,0.0182460328249211,0.2727272727272727,306.6666666666667,1.7879498380011836,1.6331965490551816,12.005652605415776,120.70588235294116,18.47951108313752,0.0003708414713425,372.0364302953051,3.0,-4.036583123664059,0.0231658831244399,0.4462809917355372,920.0,3.0,1.0,0.0010869565217391,2.3333333333333335,0.1356703925848217,0.4212962962962964,11.772798440804811,1157.481269518802,0.993633486222772,7.370804940914397,0.31224009268443,0.0241935483870967,17.663333333333334,0.0022807541031151,0.0849415714562796,0.2040987249980227,0.6666666666666666,-0.4035124639611664,-4.036583123664059,40.11461522566467,0.6723624297609867,4.68213122712422,0.1401439820699031
CNP0017637.1,-9.0,0.1913258573359836,31.9795651905945,13.243509904189018,0.0020469240836793,6.006613564833552,74.83333333333333,9.044369967003345,14.213140084708666,10433.839603530603,52.12022076212084,14.796603423243525,1.642256851666751,9.5,7.696942201719679,436.440541620806,0.6458285077950994,0.0101504974038326,15650.759405295908,35.450036597948866,64,0.9961910426178164,56.45951507483776,0.0018317549412639,102395.0332425692,33.03637460658454,2.63133898428337,1.3254335116789588,5.304924448309592,0.116545969453293,3539.4915537748784,0.0369962575124274,2.25,4.222222222222222,21.319710127062997,16.904972332921133,0.5219077762318269,2.25,1.0,2.0138363292538943,1.0,14.01543165127829,0.0665932635223695,0.0116555213487466,4.833333333333333,4521.222222222223,1.7027722830978125,4.0038092367444795,15.755571821310609,473.9444444444444,117.25840569884647,0.0002444635880233,5309.237330662318,1.0,-1.8320639430248795,0.0632693696252383,0.87015503875969,2393.5882352941176,0.5294117647058824,1.0,0.0004177828020938,8.25,0.254158280552287,0.5113214550853749,23.708154655007743,8840.89716203203,2.2048213625269244,3.934556048408086,0.5392326583336563,0.0184426229508196,108.99000000000002,0.0068325469975411,0.0949040544378575,1.0614891341465855,3.5,-4.917907140497646,-0.814250641344391,188.07957519628556,-0.1211658626359664,6.1070228877422545,0.0456936524414872
CNP0017666.1,-8.6,0.3255159288495309,7.0348104291457805,6.091523066809671,0.0128850055169605,4.989187951925567,14.77777777777778,6.1536338852075785,7.0348104291457805,233.10695215690828,7.84414923348306,24.994355961994337,11.271834506211093,4.444444444444445,8.128547091738767,32.66255045860605,0.6875007518796997,0.0206809223286767,524.4906423530437,17.50254872470382,64,0.3603426705077165,42.777055650745865,0.0051728375155326,8558.09549612872,5.543542168806185,17.146242681206846,0.3454603771337429,5.043227665706059,0.1719618508672075,177.5083238302292,0.450975193093621,1.0,4.444444444444445,15.828323465578006,6.605936275924444,1.5331812998772196,4.0,1.0,1.912212431056021,1.0,1.1087084337612372,0.3607801544748968,0.0150451762397269,0.4444444444444444,260.5,1.5298531622935116,1.486335662083,17.50254872470382,147.77777777777777,17.58702607286445,0.0003009714725717,399.3937286180157,4.0,-5.777288634491926,0.0116896408664742,0.6157407407407408,0.0,0.0,1.0,0.0,2.5,0.126691083818708,0.37531328320802,38.02036773594183,935.158261632094,1.220944796128328,7.893215290753816,0.3708634883845283,0.0285714285714285,14.73,0.0,0.026301691949567,0.0,0.5,-0.3838161822630627,-5.777288634491926,48.38983819592505,0.4253917981850137,4.890349128221754,0.1201941076248978
CNP0017889.1,-9.365,0.2355271710603894,19.43235048039127,10.307294726770722,0.0037707552017057,12.353984398298865,19.933333333333337,8.526602561082594,19.43235048039127,1227.0965994892874,30.930440226462412,35.82772364482419,5.437677405784614,18.4,7.9083925707502285,139.5588437527828,0.7412578595317707,0.012675090515986,2300.806124042414,6.907167023573085,512,0.7727335280250438,51.00108668288221,0.0016390748964353,114805.45385242012,3.2943958395463637,5.337936636478029,0.3908413453477193,5.406312961719265,0.0958555008196234,695.2041233045121,0.1011819312457707,1.0,18.4,36.43565715073364,23.18484705426056,0.8642517693989459,8.0,1.0,1.719430557428688,1.0,4.941593759319545,0.1349092416610276,0.0073523379717185,0.8,1508.25,1.6054774548511177,1.2600460355576388,6.907167023573085,687.7000000000002,9.716175240195636,9.657112982383916e-05,1303.50773119596,8.0,-12.646378418206975,0.0151642011715643,0.3436781609195402,1096.909090909091,0.7272727272727273,1.0,0.0009116525774904,0.5,0.9539065229791328,0.4227982162764772,35.17055249395066,5616.4100357834295,0.8343295890992084,1.04832074832334,0.4763480315269328,0.0248447204968944,21.181249999999995,0.0047573951581708,0.0284328771966832,1.091229971920421,0.75,-0.5210022554446774,-12.646378418206975,184.75429955155093,0.513959396502047,5.700443573390687,0.0350394212473132
CNP0018171.1,-10.2,0.1377673523074596,61.29032289616176,16.729121445047188,0.0015897967597679,10.845021040841086,52.875,11.063279495043757,61.29032289616176,11849.97812265735,100.29950335956796,18.019315231620688,1.2083846110335823,12.833333333333334,8.226006232344348,364.9214017480014,0.6627134751773041,0.0114083934287958,8618.165907387163,25.223881190462517,1331,1.3478737419439584,43.58025117580157,0.001882717706448,227506.273927076,35.24631838273353,1.3256758115801033,1.2132789181664805,5.487228003784287,0.1093670552129353,2344.847024000673,0.0388245103438077,1.0,12.833333333333334,44.57478028811765,18.114037193183183,0.4940030071894605,1.375,1.0,1.599623689334822,1.0,5.422510520420543,0.0409814275851303,0.0136548959198935,2.875,3452.090909090909,1.666377370342112,1.4114834176506377,25.223881190462517,493.5,144.86803593638234,0.0002381632521834,1705.3432901823078,1.375,-2.242468892469491,0.0695556268441213,0.6693037974683546,3164.4166666666665,0.9166666666666666,1.0,0.0003160140099544,2.363636363636364,0.5911819762612457,0.4442474389282899,19.768350346140416,14281.666070878013,1.54256237789187,1.6915265352374274,0.3633048395954024,0.0237068965517241,24.471818181818175,0.0046816786011063,0.0505859104320882,0.7728812660972447,0.3636363636363636,-6.64977069748109,-2.242468892469491,207.70498894774713,0.350997586320847,6.0473721790462776,0.0431861466993591
CNP0018174.0,-9.9,0.2920235199101078,27.51884672088716,6.514127769790172,0.0094481854036475,3.9200159030260378,25.333333333333332,9.280381386341164,27.51884672088716,1352.06898566023,26.80290284122342,22.43208308305204,8.583670438327445,4.909090909090909,7.784273633324665,21.292219713269763,0.80377302631579,0.0229515072620882,2028.1034784903452,8.911375483009504,64,0.281598764809063,31.663577715744943,0.0049601853610068,5700.509779334009,4.57335188686371,2.4433686180666148,0.8000780442677566,4.599659284497446,0.1737081209167171,216.05560287199265,0.7653030176954548,1.0,4.909090909090909,41.27827008133074,10.042977931458294,0.6074665497806728,1.3333333333333333,1.0,1.7046602020139627,1.0,0.6533359838376729,0.2186580050558442,0.0199054106891759,0.3333333333333333,533.5,1.4361428383721944,2.0457918008526152,8.911375483009504,186.54545454545456,48.157981761552534,0.0002535324149723,324.0834043079889,1.3333333333333333,14.613793449945875,0.1044054523792406,0.8735632183908045,426.8,0.8,1.0,0.0023430178069353,1.75,0.2932593223496544,0.344298245614035,6.385362559850589,4838.682558580878,1.6617605466247272,3.409951274482232,0.2392805474518874,0.0246913580246913,8.1475,0.0071090752461342,0.1566081785688609,0.6110103674670332,0.25,0.1788272117230704,14.613793449945875,70.540283235739,0.9328906290486672,5.0238805208462765,0.08282672200475
CNP0018346.1,-8.1,0.4140056362393655,8.678118835635516,6.319470026785406,0.0111360045158017,4.540389480002696,17.555555555555557,4.38571846799419,8.678118835635516,754.5843030930046,7.566636141510804,13.375748724254526,8.837842292934694,3.5217391304347827,7.2021581897930185,41.398262303224584,0.7995177215189878,0.0215437942641362,2263.7529092790137,7.108996031942454,27,0.3450889907881117,37.03899123415999,0.0045042636290636,8634.36848481129,4.035901760002396,6.698725553839601,0.4739749915047518,4.669464847848895,0.1671589762544648,288.8252258585941,0.3303681339687866,1.0,3.5217391304347827,26.034356506906548,7.764134841019961,0.9273731832776834,1.0,1.0,1.5504551367322112,1.0,0.5044877200002995,0.2831726862589599,0.01720235372359,0.6666666666666666,934.3333333333334,1.7970986439940089,2.2046308807834456,7.108996031942454,185.4782608695652,23.141650228361375,0.0002967889138807,866.4756775757822,1.0,-2.379742509342243,0.0328787051918579,0.531986531986532,560.6,0.6,1.0,0.0017838030681412,2.6666666666666665,0.2128940786013298,0.4725738396624472,10.138274344692851,2186.0486201675,1.391834346947182,4.697171506928675,0.3727701500285548,0.0168539325842696,27.35333333333334,0.0066162898936884,0.0986361155755739,0.7559844512721303,0.3333333333333333,-0.6359776967715793,-2.379742509342243,60.32890179900092,0.7292226016970976,5.062595033026967,0.1045800205212173
CNP0018586.1,-10.0,0.2733925184521192,19.917078837435803,7.913449894258761,0.0080740922345062,4.083063706671776,28.666666666666668,8.911375483009504,19.917078837435803,1458.094951044681,18.93758250556826,26.56818019389989,9.76038415117813,4.296296296296296,7.753150915799237,41.30018939298502,0.7620139534883725,0.0214608896213715,2187.1424265670216,21.370231816899576,64,0.3054570505197974,35.98410797435056,0.0052543649022705,8663.325645640176,6.8051061777862945,2.8505902724851673,0.7966479726856156,4.605263157894733,0.1865672599267513,325.1223132990277,0.4898282622267135,1.0,4.296296296296296,29.875618256153704,10.12380309977369,0.6662342485635814,4.0,1.0,1.971931163600577,1.0,2.041531853335888,0.1836855983350175,0.0227752967871858,0.5,732.0,1.405748682618097,2.35640244563698,21.370231816899576,184.74074074074073,49.79269709358951,0.0002143099058814,487.6834699485416,4.0,-4.3783200028018046,0.0859169883084736,0.8958333333333334,488.0,0.6666666666666666,1.0,0.0020491803278688,2.5,0.1273754301982783,0.3696705426356588,7.759427789450531,3498.01436592331,1.9381157049614697,7.850807635690457,0.3014445209497519,0.0219780219780219,15.1725,0.0085407362951947,0.1288754824627104,0.6365635898814057,0.75,-0.6217093472776338,-4.3783200028018046,60.4122466016376,0.648286969328389,5.147494476813453,0.0802873227513819
CNP0018648.0,-9.1,0.2763784476112704,31.263519382032143,8.440976191298551,0.0086706963956476,4.0705055322632315,26.666666666666668,18.971525134932413,31.263519382032143,1560.5821072065528,21.04582414185232,23.839057279712065,8.784802191310632,4.461538461538462,7.782254174817729,11.580588239288897,0.7951062500000006,0.0225143165145094,2340.873160809829,12.126868746648896,64,0.1430391249802817,32.30038725345445,0.0051376733155833,5094.381985718956,5.427340709684309,2.206087516247469,0.8255834971085285,4.523682810005321,0.1814399367196413,205.87068359982013,1.474018387260109,1.0,4.461538461538462,46.895279073048215,9.78220593542872,0.5089510101355256,2.0,1.0,1.7705161718948486,1.0,0.0,0.1842522984075136,0.0213933597773459,0.1666666666666666,606.75,1.4639938928578575,2.1925633993202305,12.126868746648896,178.46153846153845,62.52703876406429,0.0002393087895082,308.8060253997302,2.0,13.588928145695256,0.1113599208556783,0.8888888888888888,485.4,0.8,1.0,0.0020601565718994,2.0,0.2237733755955792,0.3302083333333334,5.986594293028116,5480.120883432603,2.073692352066478,4.4688068781126065,0.2513889274397555,0.0235294117647058,4.2675,0.0071311199257819,0.1670398812835175,0.5701089420664154,0.0,0.1996971597573573,13.588928145695256,56.35295417084293,0.9387413840065604,5.075173815233827,0.0795852676952033
CNP0018654.0,-8.057,0.5339357874139701,7.382799735679448,6.262339204532141,0.0103435612496862,2.762242895046937,29.833333333333332,1.4659196962291194,0.0,3014.595321884395,6.159090962664263,11.739402635801117,12.749859170804353,3.4117647058823533,6.400326559531747,104.06750107089336,0.9261195530726244,0.0223348880448329,0.0,1.8127314150129952,0,0.6281023674426446,30.92527923097892,0.0034640098186448,0.0,2.301869079205781,5.405311774892619,0.9646908314233832,4.503538494531406,0.1436356975975407,870.8686586376945,0.2413497624926784,0.0,0.0,22.148399207038345,8.300761862098915,0.7109131907246485,0.3333333333333333,1.0,0.8406776022075864,0.0,3.222616710888093,0.2413497624926784,0.0155960568139527,2.5,3675.0,2.2447036843655956,0.0,0.0,305.3529411764706,18.45699933919862,0.0001476135758616,0.0,0.0,-1.5851600370206895,0.0669757192213412,0.6780303030303031,432.3529411764706,0.1176470588235294,0.0,0.002312925170068,0.0,0.5079338417466063,0.6564245810055865,4.976928015236894,4260.384430099735,2.2671211194936314,1.968760334143815,0.3810590980717361,0.0095238095238095,0.0,0.0147296092131775,0.0,3.493655218855672,0.0,-0.5808546835516109,-0.0,84.84606854004679,-0.410052368128393,5.187385805840755,0.0806334048687843
CNP0018665.1,-9.9,0.1879634647065751,43.18583794252175,13.154551894439235,0.0022093354802761,6.0619391045052335,69.33333333333333,8.851758358258346,19.19370575223189,9473.99360168396,36.117236617354855,14.786583757962944,1.6261665343986,9.562500000000002,7.765012083489475,420.0216573193269,0.6278971153846139,0.0106481816394366,14210.99040252594,33.45037213115452,64,1.027243208494787,55.76760932710293,0.0019556202511368,52306.0512546717,33.340665074778784,1.9544761238303088,1.2432545373544908,5.394340758579162,0.1153181224791265,2074.3759544151226,0.0380685498139898,2.25,4.250000000000001,28.79055862834783,15.561110611249456,0.3874441453894514,2.25,1.0,1.9633618490135645,1.0,13.134201393094674,0.0761370996279797,0.0110371197126939,4.666666666666667,3569.3333333333335,1.641479262414053,3.661437790882225,14.866832058290898,442.00000000000006,158.34807245591307,0.0002687140695652,3111.563931622684,1.0,-1.8553124195535544,0.0844030345775384,0.8776371308016877,2294.5714285714284,0.6428571428571429,1.0,0.000435811231478,8.25,0.2718328101435089,0.5134214743589746,17.771872865803143,10868.837529548642,2.170023760988093,3.678731789117248,0.5378882483305097,0.0200892857142857,103.93250000000002,0.0061807870391086,0.1266045518663076,0.9559086347761416,3.25,-4.901012121153098,-0.8245832975793574,173.96765761216108,-0.2359319069003906,6.030685260261263,0.0490960796408779
