identifier,Score,BalabanIndex_cuberoot,RingCount_log,PathComplexityIndex_log,Fused_ring_count_sqrt,StereocenterCount_log,BertzCTIndex_cuberoot,TotalPathCount_cuberoot,Largest_ring_size_cuberoot,Ester_log,HBD
CNP0568851.2,-6.9,1.6111903927193123,,1.1474024528375415,0.0,0.6931471805599453,10.51137513102046,5.738793548317167,0.0,0.6931471805599453,0
CNP0568861.0,-9.2,1.1686686421778567,1.0986122886681098,1.5002386204691085,0.0,,10.220027691049308,5.065797019100886,1.8171205928321397,,4
CNP0568865.1,-10.0,1.1754635572517524,1.6094379124341005,1.6999519199749322,2.23606797749979,2.1972245773362196,10.66660711628545,5.924992136814741,2.3513346877207577,0.0,2
CNP0568898.1,-5.915,1.6083271460049866,,1.128465251817791,0.0,0.6931471805599453,10.03654680157739,5.886765316883336,0.0,1.0986122886681098,0
CNP0568898.2,-4.853,1.6083271460049866,,1.128465251817791,0.0,0.6931471805599453,10.03654680157739,5.886765316883336,0.0,1.0986122886681098,0
CNP0568998.1,-6.7,1.6164098198653314,,1.1132110880892625,0.0,0.0,10.452964191467585,5.915481699700717,0.0,1.0986122886681098,0
CNP0569096.1,-7.3,1.9645824426253504,,1.2669476034873244,0.0,2.1972245773362196,13.99573196619298,7.080698751085014,0.0,,37
CNP0569135.1,-6.5,1.6253111857692055,,1.133098464739279,0.0,0.0,9.593482824689156,5.614672408001491,0.0,1.0986122886681098,0
CNP0569227.3,-8.7,1.1300619736872222,1.3862943611198906,1.5668782980153044,1.4142135623730951,1.0986122886681098,8.305345799744774,4.86294413109428,1.8171205928321397,,0
CNP0569256.1,-11.99,0.9942856374837626,2.1972245773362196,1.634990986858718,2.23606797749979,3.295836866004329,13.780698516873612,7.582786526875782,2.3513346877207577,1.0986122886681098,6
CNP0569257.1,-11.2,1.0714373016663985,1.791759469228055,1.6459716557665565,1.7320508075688772,2.1972245773362196,11.264711480100864,6.064126994506963,1.8171205928321397,,2
CNP0569269.1,-4.0,1.6254278893578953,,1.13235042829996,0.0,0.6931471805599453,10.183016899866455,5.953341813139052,0.0,1.0986122886681098,0
CNP0569270.0,-7.7,1.3916254210588188,0.0,1.3138817835514136,0.0,2.3978952727983707,11.461932241881716,6.32470354341737,1.8171205928321397,,18
CNP0569302.1,-11.3,0.9432980480390508,2.1972245773362196,1.6765772152717289,2.23606797749979,3.4011973816621555,12.306016123377566,7.274786348791457,1.8171205928321397,,12
CNP0569323.0,-6.313,1.3612507879905031,0.0,1.366876275262789,0.0,,7.010225420146917,3.7084297692661896,1.8171205928321397,,1
CNP0569347.2,-8.7,1.1086424902443317,1.6094379124341005,1.643148969776412,1.7320508075688772,1.9459101490553132,10.136131715940966,5.656652825822911,1.8171205928321397,,2
CNP0569433.1,-10.2,1.1806274132605972,1.3862943611198906,1.4796263009121098,1.4142135623730951,1.3862943611198906,11.59569121665471,5.8674643084426155,2.5198420997897464,,5
CNP0569458.0,-7.8,1.1635786065155078,1.0986122886681098,1.5224265354444706,1.7320508075688772,,9.615591523030451,4.791419857062784,1.8171205928321397,,2
CNP0569512.1,-10.3,0.9482359035339796,3.044522437723423,1.798979717201542,4.358898943540674,2.833213344056216,15.77205440246286,8.22289851862149,2.9624960684073707,,5
CNP0569554.1,-11.4,1.1198845530912311,1.3862943611198906,1.466337068793427,1.7320508075688772,1.6094379124341005,11.580919352861672,5.924992136814741,2.7589241763811208,0.0,4
CNP0569574.2,-8.5,1.3026614193544392,0.6931471805599453,1.499953679592412,0.0,2.302585092994046,7.925990964905533,4.946087443248701,1.8171205928321397,,8
CNP0569613.0,-5.2,1.4539929602225723,,1.0258529343856813,0.0,,5.709589935067249,3.756285754221072,0.0,,0
CNP0569672.1,-6.4,1.6202475138208583,,1.1134273744532504,0.0,0.0,11.282487619582618,5.886765316883336,0.0,1.0986122886681098,0
CNP0569715.1,-6.2,1.6204420135910262,,1.1130010261202097,0.0,0.0,11.250673111785298,5.94392195276313,0.0,1.0986122886681098,0
CNP0569748.2,-5.886,1.6054263055110514,,1.11487280953989,0.0,0.0,9.671883787167872,5.708267473384861,0.0,1.0986122886681098,0
CNP0569815.1,-11.2,0.8782608168328172,2.8903717578961645,1.740100610954145,4.0,2.4849066497880004,16.343278525425113,8.178288788255804,2.4662120743304703,,1
CNP0569828.0,-6.3,1.6165211720727986,,1.1143606456362487,0.0,,10.27018328893246,5.768998281229633,0.0,1.0986122886681098,0
CNP0569840.0,-9.5,1.196642221009962,1.0986122886681098,1.545359055749578,1.4142135623730951,,11.034312444051832,5.14256318131647,1.8171205928321397,,3
CNP0569871.2,-7.2,1.6171158640681609,,1.1293839473348637,0.0,0.0,9.970748094103072,5.8284766832514565,0.0,1.0986122886681098,0
CNP0569920.1,-5.512,1.623863489173241,,1.119555462513353,0.0,0.0,9.82670397298558,5.77899656515213,0.0,1.0986122886681098,0
CNP0569954.1,-5.9,1.6239902287569683,,1.1143606456362487,0.0,0.0,10.73428515446794,5.768998281229633,0.0,1.0986122886681098,0
CNP0569997.1,-9.4,1.016732566903796,2.4849066497880004,1.7338368214953503,3.3166247903554,2.3978952727983707,15.276914161163957,7.582786526875782,2.2239800905693157,0.0,14
CNP0570036.1,-8.5,1.2791475285572178,0.6931471805599453,1.5214691394881432,1.4142135623730951,0.6931471805599453,8.69191696598424,4.431047621693634,1.8171205928321397,,2
CNP0570036.2,-8.1,1.2791475285572178,0.6931471805599453,1.5214691394881432,1.4142135623730951,0.6931471805599453,8.69191696598424,4.431047621693634,1.8171205928321397,,2
CNP0570048.1,-6.2,1.6209613497946624,,1.1122179407238884,0.0,0.0,11.422362394984589,6.055048946511104,0.0,1.0986122886681098,0
CNP0570082.0,-8.9,1.0602723598078685,1.791759469228055,1.6149780928097155,2.0,,11.159450688148585,5.656652825822911,1.8171205928321397,,0
CNP0570088.5,-10.3,1.1274727507960571,1.3862943611198906,1.56754697072494,1.4142135623730951,1.9459101490553132,10.83136425916023,5.718479064871316,1.8171205928321397,,8
CNP0570139.0,-4.4,1.3971443172663758,,0.9162907318741552,0.0,,5.255478278557979,3.107232505953859,0.0,,0
CNP0570188.1,-8.2,1.2632646671837646,0.6931471805599453,1.3934118288887545,0.0,1.791759469228055,9.400508679860032,5.204827863394201,1.8171205928321397,1.3862943611198906,2
CNP0570191.1,-7.3,1.2028032338422647,1.3862943611198906,1.448352674938174,2.0,2.5649493574615367,13.299038400522525,7.040580616713472,3.0365889718756627,0.0,15
CNP0570214.1,-6.8,1.6245978416429083,,1.1349799328389845,0.0,1.0986122886681098,9.88627527621885,5.808785733563704,0.0,1.0986122886681098,0
CNP0570314.1,-5.3,1.6204420135910262,,1.1130010261202097,0.0,0.0,10.885571085074773,5.94392195276313,0.0,1.0986122886681098,0
CNP0570318.1,-6.8,1.6226633447014875,,1.1130010261202097,0.0,0.0,11.250673111785298,5.94392195276313,0.0,1.0986122886681098,0
CNP0570401.1,-5.0,1.622802107334422,,1.1134273744532504,0.0,0.0,10.91884022180776,5.886765316883336,0.0,1.0986122886681098,0
CNP0570449.0,-6.5,1.1998995724024348,0.0,1.175573329804238,0.0,,7.382255101327794,4.326748710922225,1.8171205928321397,,0
CNP0570471.2,-5.8,1.6186368941224536,,1.123003741792269,0.0,0.0,9.325669913162326,5.495864660095013,0.0,1.0986122886681098,0
CNP0570554.1,-6.2,1.621634767360166,,1.1203051132793695,0.0,0.0,10.528158599107927,6.1534494936636825,0.0,1.0986122886681098,0
CNP0570726.1,-10.21,1.1152156011101162,1.6094379124341005,1.65615553700156,1.7320508075688772,2.5649493574615367,10.952894398064243,6.223084253206058,1.8171205928321397,0.0,9
CNP0570729.1,-10.7,1.0188891414169392,1.9459101490553132,1.5761014921665086,2.0,1.9459101490553132,13.644684259730395,6.6569302316418675,1.8171205928321397,0.0,6
CNP0570816.3,-10.6,1.0561850004383684,1.791759469228055,1.6191467265610613,1.7320508075688772,1.6094379124341005,10.949459199410432,5.915481699700717,1.8171205928321397,,2
CNP0570884.0,-8.9,1.20607956138203,0.6931471805599453,1.442989704796436,0.0,0.6931471805599453,10.186074306694962,5.026525695313479,1.8171205928321397,,4
CNP0570934.1,-6.175,1.6178209533121055,,1.1314021114911006,0.0,0.6931471805599453,9.718320571938207,5.708267473384861,0.0,1.0986122886681098,0
CNP0570934.2,-7.019,1.6178209533121055,,1.1314021114911006,0.0,0.6931471805599453,9.718320571938207,5.708267473384861,0.0,1.0986122886681098,0
CNP0570973.2,-5.8,1.6227745262890878,,1.1280261738744028,0.0,0.6931471805599453,10.08806130548019,5.915481699700717,0.0,1.0986122886681098,0
CNP0571033.0,-10.0,1.0658131502730646,1.791759469228055,1.749199854809259,2.449489742783178,0.0,9.99133243980298,5.167649252363623,1.8171205928321397,,0
CNP0571167.1,-9.9,1.1062118476421394,1.3862943611198906,1.4911739919403662,1.4142135623730951,1.791759469228055,12.394063515324293,6.135792439661959,1.8171205928321397,,13
CNP0571175.0,-8.7,1.165316470196052,1.0986122886681098,1.5040773967762742,1.4142135623730951,,10.061083289529137,5.0132979349645845,1.8171205928321397,,1
CNP0571215.4,-9.8,1.1790143802193198,1.3862943611198906,1.6153030318864985,2.0,1.0986122886681098,11.256562025990176,5.550499102911547,1.8171205928321397,,5
CNP0571253.1,-9.8,0.9597108278961736,2.6390573296152584,1.7692866133759964,3.0,2.6390573296152584,13.744733876766468,7.605904921522783,1.9129311827723892,0.0,3
CNP0571276.1,-5.9,1.6136339576789085,,1.1244201726239824,0.0,0.0,9.148912641994777,5.3946907121095915,0.0,1.0986122886681098,0
CNP0571276.2,-6.4,1.6136339576789085,,1.1244201726239824,0.0,0.0,9.148912641994777,5.3946907121095915,0.0,1.0986122886681098,0
CNP0571282.5,-10.2,1.0818547942349392,2.302585092994046,1.7248965239989285,3.1622776601683795,1.6094379124341005,14.71744665327336,7.21765216027739,2.2239800905693157,1.6094379124341005,16
CNP0571282.6,-9.2,1.0818547942349392,2.302585092994046,1.7248965239989285,3.1622776601683795,1.6094379124341005,14.71744665327336,7.21765216027739,2.2239800905693157,1.6094379124341005,16
CNP0571282.9,-10.9,1.0818547942349392,2.302585092994046,1.7248965239989285,3.1622776601683795,1.6094379124341005,14.71744665327336,7.21765216027739,2.2239800905693157,1.6094379124341005,16
CNP0571312.1,-12.7,0.9220287062934662,2.3978952727983707,1.7324597269467632,3.0,1.6094379124341005,13.77528690252093,6.7751689522733125,2.0,0.0,4
CNP0571331.4,-9.4,1.1354775103485495,1.9459101490553132,1.906689435902032,2.6457513110645907,1.9459101490553132,9.6441446165677,5.593444710406984,1.9129311827723892,,0
CNP0571544.1,-8.3,1.1292301738390678,1.6094379124341005,1.5851452198650555,1.4142135623730951,2.3978952727983707,11.93047301938438,6.248799769526244,1.8171205928321397,,9
CNP0571547.2,-7.7,1.2562314175139544,1.0986122886681098,1.5629178967992077,0.0,2.70805020110221,10.198459039445206,5.94392195276313,1.8171205928321397,,14
CNP0571638.1,-6.1,1.6234847627338216,,1.1138797607988982,0.0,0.0,10.827192804275304,5.8284766832514565,0.0,1.0986122886681098,0
CNP0571651.1,-8.909,1.0449312169610645,1.3862943611198906,1.4770487243883548,1.4142135623730951,2.302585092994046,11.771095520725437,6.027650160149741,1.8171205928321397,0.6931471805599453,5
CNP0571665.1,-6.9,1.6227151778291924,,1.1138797607988982,0.0,0.0,10.951965288460883,5.8284766832514565,0.0,1.0986122886681098,0
CNP0571728.0,-10.1,1.114902069895202,1.3862943611198906,1.5743465926228302,1.4142135623730951,,9.42084992571284,5.192494101851104,1.9129311827723892,,2
CNP0571758.1,-9.4,1.380025895948259,0.6931471805599453,1.3862943611198906,0.0,2.3978952727983707,13.050260417955148,6.664443703291907,2.924017738212866,0.0,12
CNP0571774.1,-6.7,1.6227093608217953,,1.115419406984491,0.0,0.0,10.412258553266208,5.646216173286171,0.0,1.0986122886681098,0
CNP0571782.3,-8.9,1.0998516235699105,1.6094379124341005,1.6041608553332567,1.7320508075688772,1.6094379124341005,10.284265473795823,5.738793548317167,1.8171205928321397,,2
CNP0571797.1,-10.6,1.0321922203602811,1.791759469228055,1.5789787049493915,1.4142135623730951,2.70805020110221,12.636079648006543,6.626705387476669,1.8171205928321397,0.0,14
CNP0571858.2,-6.2,1.624671476767778,,1.126011262856224,0.0,0.0,9.711256713146868,5.698019215305065,0.0,1.0986122886681098,0
CNP0571956.1,-7.5,1.258170227597521,1.0986122886681098,1.6796421711073488,1.7320508075688772,0.6931471805599453,9.37698927566642,4.904868131524017,1.8171205928321397,,1
CNP0571995.2,-9.4,1.1451393029011103,1.3862943611198906,1.5567941789486783,1.4142135623730951,1.6094379124341005,11.17992608841589,5.698019215305065,1.8171205928321397,0.0,9
CNP0572057.1,-9.9,1.093848504131091,1.3862943611198906,1.5730702682632254,1.4142135623730951,1.0986122886681098,9.493862087585269,5.129927840030091,1.8171205928321397,,2
CNP0572224.0,-9.5,1.2421669594387397,1.0986122886681098,1.6739764335716716,1.7320508075688772,,9.420186959744106,4.82028452835046,1.8171205928321397,,5
CNP0572371.1,-9.1,1.3734885126024692,0.6931471805599453,1.3692581739673229,0.0,2.3978952727983707,12.994579899402323,6.626705387476669,2.924017738212866,,16
CNP0572383.1,-5.8,1.616484313283956,,1.1269427952943356,0.0,0.0,9.601295934494985,5.635740794544237,0.0,1.0986122886681098,0
CNP0572383.2,-6.0,1.616484313283956,,1.1269427952943356,0.0,0.0,9.601295934494985,5.635740794544237,0.0,1.0986122886681098,0
CNP0572401.0,-7.1,1.2554169106605688,0.6931471805599453,1.5040773967762742,1.4142135623730951,,8.782293378516316,4.890973246508748,1.8171205928321397,0.0,1
CNP0572455.1,-7.3,1.6202475138208583,,1.1134273744532504,0.0,0.0,11.282487619582618,5.886765316883336,0.0,1.0986122886681098,0
CNP0572471.0,-9.7,1.0389334970278945,1.3862943611198906,1.5432981099295553,2.0,,10.317937123142976,4.890973246508748,1.8171205928321397,,3
CNP0572497.0,-6.1,1.5983476139098411,,1.1387322824575352,0.0,0.6931471805599453,10.170006081698896,5.625226328341856,0.0,0.0,0
CNP0572536.1,-9.109,1.1496960827045433,1.6094379124341005,1.7360705633674662,2.23606797749979,2.4849066497880004,10.25241475450732,6.100170200393062,1.8171205928321397,0.6931471805599453,0
CNP0572585.1,-6.2,1.6223423975884692,,1.1293839473348637,0.0,0.6931471805599453,9.93225021506094,5.8284766832514565,0.0,1.0986122886681098,0
CNP0572683.1,-6.376,1.612786123879888,,1.13036098698269,0.0,0.0,9.865271312128645,5.768998281229633,0.0,1.0986122886681098,0
CNP0572686.1,-7.3,1.2206923098371627,0.0,1.2003949829780522,0.0,1.0986122886681098,7.628231232810984,4.530654896083493,1.8171205928321397,0.0,2
CNP0572752.1,-6.7,1.623990228756968,,1.1143606456362487,0.0,0.0,10.860687321939558,5.768998281229633,0.0,1.0986122886681098,0
CNP0572784.0,-8.0,1.1782536917710522,1.0986122886681098,1.499953679592412,1.4142135623730951,,9.845295243451895,4.946087443248701,1.8171205928321397,,1
CNP0572794.1,-6.3,1.3176288665739933,0.0,1.2313717785140506,0.0,1.791759469228055,9.500555765056085,5.698019215305065,1.8171205928321397,0.6931471805599453,4
CNP0572897.1,-6.3,1.6152760922314666,,1.1318695104245922,0.0,0.6931471805599453,10.233397904113152,5.981424029720886,0.0,1.0986122886681098,0
CNP0572951.0,-9.342,1.0939992602528927,1.3862943611198906,1.6094379124341005,1.4142135623730951,,9.847950204916888,5.129927840030091,1.8171205928321397,,0
CNP0572979.1,-10.3,0.9923604586414444,2.1972245773362196,1.7287013332609182,2.449489742783178,3.258096538021482,11.636209904566138,6.965819767882616,1.8171205928321397,,8
CNP0573019.6,-9.206,1.0416212273456769,1.791759469228055,1.5716975844512533,1.4142135623730951,2.302585092994046,12.563378429898236,6.382504298859907,1.8171205928321397,0.0,11
CNP0573024.0,-10.8,0.9986122766533942,2.302585092994046,1.8607523407150064,3.1622776601683795,1.9459101490553132,11.705326237696871,6.463304070095651,1.8171205928321397,,1
CNP0573104.1,-6.5,1.6241820530086275,,1.1251390430015382,0.0,0.0,9.819291874953215,5.758965220492401,0.0,1.0986122886681098,0
CNP0573127.1,-10.4,1.0702243893939232,1.6094379124341005,1.6094379124341005,2.0,1.3862943611198906,9.649556487149408,5.371685354944832,1.8171205928321397,0.0,1
CNP0573250.1,-10.6,1.081995540572798,1.791759469228055,1.6617063409798571,1.7320508075688772,2.1972245773362196,11.093572477052636,6.0,1.8171205928321397,,2
CNP0573252.1,-6.7,1.62409588539509,,1.11487280953989,0.0,0.0,10.640070114938204,5.708267473384861,0.0,1.0986122886681098,0
CNP0573256.2,-10.7,1.1854428619041155,1.3862943611198906,1.488077055429833,1.4142135623730951,1.9459101490553132,11.783113741678417,6.009245006917367,2.4662120743304703,,8
CNP0573346.2,-6.4,1.6179308206801897,,1.1234582872546406,0.0,0.0,9.267338888187782,5.462555571281398,0.0,1.0986122886681098,0
CNP0573388.2,-10.3,1.0622118507004,1.791759469228055,1.6324274306587991,1.7320508075688772,2.1972245773362196,10.790821419537464,6.036810736797686,1.8171205928321397,,2
CNP0573438.0,-8.1,1.1921298708839527,0.6931471805599453,1.3951833085371366,0.0,,9.95439003145443,4.8345881271116395,1.8171205928321397,,2
CNP0573561.0,-10.6,1.0766624041728232,1.6094379124341005,1.597603454787098,2.0,,11.667320264307255,5.5178483527622415,1.8171205928321397,,1
CNP0573835.1,-4.7,1.2824187823382511,0.6931471805599453,1.5841201044498106,1.4142135623730951,0.6931471805599453,5.044254034455284,3.391211443014167,1.709975946676697,,0
CNP0573848.0,-7.3,1.1966980355861656,0.6931471805599453,1.401798547655856,0.0,,7.785158855351837,4.020725758589058,1.8171205928321397,,1
CNP0573873.1,-7.049,1.6118092611831074,,1.1474024528375415,0.0,0.6931471805599453,10.51137513102046,5.738793548317167,0.0,0.6931471805599453,0
CNP0573909.1,-9.58,1.0098401132408656,2.0794415416798357,1.5750057160126163,2.449489742783178,2.5649493574615367,13.16975267914531,6.796884385859237,2.2239800905693157,,9
CNP0573930.1,-12.1,0.9227565355552272,2.4849066497880004,1.7622271216630376,3.3166247903554,2.772588722239781,13.344912414275136,7.159598824832772,1.8171205928321397,,3
CNP0573943.1,-8.3,1.131284067858675,1.3862943611198906,1.5979435330083651,1.4142135623730951,1.0986122886681098,10.628768169374226,5.572054655542623,1.8171205928321397,,4
CNP0574055.0,-7.5,1.2881815729768769,1.0986122886681098,1.4127276181880462,1.4142135623730951,2.4849066497880004,13.55134702713164,7.013579083499659,2.924017738212866,0.0,12
CNP0574107.1,-6.1,1.6146883680256767,,1.112796923660066,0.0,0.0,10.417685036981284,5.9720926198264,0.0,1.0986122886681098,0
CNP0574131.1,-11.0,0.8883249034564928,2.772588722239781,1.6875556916980523,3.605551275463989,2.302585092994046,16.02530611204037,8.036293432685742,2.4662120743304703,,2
CNP0574163.2,-9.5,1.105889274601865,1.791759469228055,1.4669522641373451,1.4142135623730951,2.772588722239781,16.758462422488257,8.153293862236907,2.668401648721945,0.0,20
CNP0574164.1,-6.761,1.624820487003657,,1.1279399037626296,0.0,0.0,9.489316396767112,5.572054655542623,0.0,1.0986122886681098,0
CNP0574188.1,-8.865,0.9790944785980992,2.0794415416798357,1.6595142504142766,2.0,3.091042453358316,13.055043163345749,7.299893662052676,1.8171205928321397,0.6931471805599453,5
CNP0574192.1,-6.458,1.611781245871328,,1.1319487089357014,0.0,0.6931471805599453,9.663666751456152,5.677411370845433,0.0,1.0986122886681098,0
CNP0574259.1,-5.5,1.6122499180072123,,1.1239300966523995,0.0,0.6931471805599453,9.939478858727716,5.848035476425732,0.0,1.0986122886681098,0
CNP0574353.2,-8.523,1.1223684067643236,1.6094379124341005,1.6269310698816175,2.0,0.6931471805599453,10.8906149879367,5.572054655542623,1.8171205928321397,0.0,1
CNP0574471.1,-6.1,1.5958537067008534,,1.1279399037626296,0.0,0.0,9.489316396767112,5.572054655542623,0.0,1.0986122886681098,0
CNP0574517.2,-5.8,1.6233242708585185,,1.123003741792269,0.0,0.0,9.325669913162326,5.495864660095013,0.0,1.0986122886681098,0
CNP0574558.1,-13.3,0.9277870499312596,2.772588722239781,1.7654915424074449,4.0,2.772588722239781,16.03204316230364,8.072261977200592,2.154434690031884,0.0,9
CNP0574563.1,-8.5,1.2278581158432091,1.0986122886681098,1.4816045409242156,1.7320508075688772,1.3862943611198906,10.441104642677264,5.360108410965363,2.5198420997897464,,6
CNP0574613.1,-5.9,1.6033128914857848,,1.1169614273363062,0.0,0.0,9.275759765222489,5.484806552432619,0.0,1.0986122886681098,0
CNP0574613.2,-5.2,1.6033128914857848,,1.1169614273363062,0.0,0.0,9.275759765222489,5.484806552432619,0.0,1.0986122886681098,0
CNP0574676.2,-10.4,1.0913794518131603,1.6094379124341005,1.5365765641692286,1.4142135623730951,0.0,11.369485388902982,5.5612977665212355,1.8171205928321397,,3
CNP0574788.0,-5.7,1.3311650275016644,0.0,1.3652409519220583,0.0,,6.45439644162485,3.608826080138695,1.8171205928321397,,0
CNP0574826.1,-10.3,1.1091707336493335,1.3862943611198906,1.5288574257747611,1.7320508075688772,0.0,9.838160707789058,5.229321531755984,2.080083823051904,,1
CNP0574840.1,-6.8,1.616879914275846,,1.1143606456362487,0.0,0.0,10.860687321939558,5.768998281229633,0.0,1.0986122886681098,0
CNP0574867.0,-7.0,1.1912948582971634,0.0,1.160744069775116,0.0,,7.841901406083505,4.362070671454838,1.8171205928321397,,0
CNP0574916.1,-6.335,1.6110634712524454,,1.1308731508863312,0.0,0.0,9.811859936489617,5.738793548317167,0.0,1.0986122886681098,0
CNP0575034.1,-11.4,1.0116527911487303,1.9459101490553132,1.6131347743154263,2.0,1.9459101490553132,12.224334549667024,6.4712736269603655,1.8171205928321397,,6
CNP0575057.1,-11.6,0.918473460123238,2.70805020110221,1.7416350820454864,3.605551275463989,2.3978952727983707,14.796329324848298,7.5361220433923615,2.6207413942088964,,1
CNP0575158.1,-8.8,1.1406543955737831,1.0986122886681098,1.450832882257462,0.0,1.0986122886681098,9.14624356468534,5.039684199579493,1.8171205928321397,,1
CNP0575215.1,-8.274,0.9604818437453588,2.3978952727983707,1.6143041020852733,3.0,2.833213344056216,14.485196258460851,7.441018860736906,2.2239800905693157,,10
CNP0575234.2,-9.5,1.0931367237754683,1.3862943611198906,1.4897299483681326,1.4142135623730951,0.0,11.43098949047468,5.572054655542623,1.8171205928321397,0.6931471805599453,1
CNP0575327.2,-6.119,1.6215320001657954,,1.128465251817791,0.0,0.0,9.432538411566078,5.539658256754464,0.0,1.0986122886681098,0
CNP0575343.1,-11.54,1.038138328758064,2.0794415416798357,1.6379742196990346,2.23606797749979,3.091042453358316,13.486577266146618,7.312382811573165,2.3513346877207577,1.0986122886681098,4
CNP0575343.2,-9.262,1.038138328758064,2.0794415416798357,1.6379742196990346,2.23606797749979,3.091042453358316,13.486577266146618,7.312382811573165,2.3513346877207577,1.0986122886681098,4
CNP0575370.1,-8.2,1.0651373419335657,1.6094379124341005,1.4992347723004862,1.4142135623730951,2.0794415416798357,11.35091332203409,5.905940583624489,2.154434690031884,,6
CNP0575395.2,-4.6,1.6104693437215682,,1.1293839473348637,0.0,0.6931471805599453,9.93225021506094,5.8284766832514565,0.0,1.0986122886681098,0
CNP0575411.0,-10.2,1.148652106702364,1.3862943611198906,1.6761292869327726,2.0,,11.505054664912253,5.371685354944832,1.8171205928321397,,1
CNP0575548.1,-4.8,1.6099098420963498,,1.1394342831883648,0.0,1.3862943611198906,10.394598869005932,6.0822019955734,0.0,1.0986122886681098,0
CNP0575548.2,-5.7,1.6099098420963498,,1.1394342831883648,0.0,1.3862943611198906,10.394598869005932,6.0822019955734,0.0,1.0986122886681098,0
CNP0575557.1,-6.9,1.6111926013059736,,1.1138797607988982,0.0,0.0,10.029464933639304,5.8284766832514565,0.0,1.0986122886681098,0
CNP0575581.0,-10.3,1.0121301401441571,2.0794415416798357,1.5997133625421056,1.7320508075688772,0.0,14.11948024564106,6.745996711705425,1.8171205928321397,,6
CNP0575605.1,-8.9,1.1350569144233411,1.0986122886681098,1.5230532982352798,1.4142135623730951,1.3862943611198906,10.129836064672393,5.104468722001463,1.8171205928321397,,5
CNP0575637.1,-6.3,1.605194709900631,,1.1544927470625663,0.0,1.0986122886681098,9.857805553910216,5.687733959703131,0.0,,2
CNP0575647.2,-13.14,1.0683193450007162,1.9459101490553132,1.6475098603835083,2.23606797749979,2.9444389791664403,12.864103885575238,7.033849655997663,2.3513346877207577,1.0986122886681098,5
CNP0575779.1,-6.3,1.6169096557396765,,1.1338804275055678,0.0,1.0986122886681098,9.99129555570561,5.8674643084426155,0.0,1.0986122886681098,0
CNP0575897.1,-8.5,1.1878418407252187,1.0986122886681098,1.5244446996007075,1.4142135623730951,0.6931471805599453,9.148589681794796,4.986630952238646,1.9129311827723892,,1
CNP0575915.1,-4.5,1.6195104025496654,,1.1249295969854831,0.0,0.6931471805599453,10.48606891453373,6.135792439661959,0.0,1.0986122886681098,0
CNP0575952.0,-9.0,1.1019155657671025,1.3862943611198906,1.634130525024472,1.4142135623730951,,9.159412327640156,4.973189833268591,1.8171205928321397,,0
CNP0575954.1,-5.5,1.120886878237591,2.1972245773362196,1.4337608983588144,2.8284271247461903,3.4011973816621555,19.874837708101413,9.676301663032053,3.608826080138695,,41
CNP0575970.0,-10.1,1.0693561100132414,1.6094379124341005,1.6451559950361796,2.0,,10.932052527640224,5.550499102911547,1.8171205928321397,,2
CNP0575975.1,-4.948,1.609008314627722,,1.1036500826980669,0.0,0.0,10.942723303613183,5.838272460814003,0.0,0.6931471805599453,0
CNP0576000.2,-5.3,1.6006394703494524,,1.1202347526812757,0.0,0.0,9.718852356852482,5.718479064871316,0.0,1.0986122886681098,0
CNP0576037.2,-10.7,1.069998355008683,1.791759469228055,1.653454797850875,1.7320508075688772,2.0794415416798357,10.955094118132054,5.934472140399942,1.8171205928321397,,2
CNP0576117.0,-4.1,1.395194880563561,,0.8649974374866045,0.0,,4.451519620245412,2.668401648721945,0.0,,0
CNP0576175.1,-10.5,1.066896276937059,1.791759469228055,1.6389967146756448,1.7320508075688772,1.6094379124341005,11.029550968889318,5.905940583624489,1.8171205928321397,,2
CNP0576175.2,-10.5,1.066896276937059,1.791759469228055,1.6389967146756448,1.7320508075688772,1.6094379124341005,11.029550968889318,5.905940583624489,1.8171205928321397,,2
CNP0576180.1,-6.7,1.6146491752413854,,1.1490431422950018,0.0,0.6931471805599453,10.802216402729028,5.677411370845433,0.0,0.6931471805599453,0
CNP0576189.1,-6.3,1.615228690009586,,1.1130010261202097,0.0,0.0,10.885571085074773,5.94392195276313,0.0,1.0986122886681098,0
CNP0576199.1,-6.8,1.6229748021994097,,1.1143606456362487,0.0,0.0,10.605644108472548,5.768998281229633,0.0,1.0986122886681098,0
CNP0576245.1,-6.4,1.614373831095314,,1.1141164752040749,0.0,0.0,10.78089938781314,5.798889997648997,0.0,1.0986122886681098,0
CNP0576314.0,-8.429,1.1207664203610035,1.0986122886681098,1.483668525145067,1.4142135623730951,,8.936114616826915,4.594700892207039,1.8171205928321397,,0
CNP0576438.0,-9.5,1.1396975959658968,1.3862943611198906,1.563975538357343,0.0,,10.034812081076828,5.052774347208561,1.8171205928321397,,1
CNP0576474.1,-6.2,1.6205974636150275,,1.1244201726239824,0.0,0.0,9.148912641994777,5.3946907121095915,0.0,1.0986122886681098,0
CNP0576509.2,-6.7,1.497855153119945,,1.1061594943034927,0.0,0.0,8.4591832978848,5.104468722001463,0.0,0.6931471805599453,1
CNP0576518.1,-9.8,1.0708666389905792,1.3862943611198906,1.5040773967762742,0.0,1.0986122886681098,10.089332646885506,5.451361778496419,1.8171205928321397,,0
