identifier,Score,RingCount_x_RadiusOfGyration,RingCount_x_Asphericity,Avg_EState_x_BalabanIndex,TPSA_x_SSSR_count,PMI2_x_Fused_ring_count,PMI_Ratio2_x_BalabanIndex,Asphericity_x_Fused_ring_count,Eccentricity_x_PathComplexityIndex,Largest_ring_size_x_TotalPathCount,BertzCTIndex_x_PathComplexityIndex,partial_charge_min_x_BalabanIndex,SSSR_count_x_BalabanIndex,Max_EState_x_PathComplexityIndex,RingCount_x_StereocenterCount,BalabanIndex_x_GraphDistanceDistributionEntropy,BalabanIndex_x_PathComplexityIndex,RadiusOfGyration_x_Largest_ring_size,Max_EState_x_Bridged_ring_count,HBD_x_SSSR_count,RingCount_x_Min_EState,RingCount_x_BondInformationContent,StereocenterCount_x_Fused_ring_count,partial_charge_max_x_BalabanIndex,RingCount_x_DoubleBondCount,partial_charge_min_x_PathComplexityIndex,Asphericity_x_Largest_ring_size,HBD_x_Fused_ring_count,PMI_Ratio2_x_TotalPathCount,RotatableBonds_x_SSSR_count,PMI_Ratio1_x_BalabanIndex
CNP0164574.4,-8.0,15.49130957763064,1.002707307206407,3.335929064684866,193.85,9413.546571108189,1.1458141114873763,1.002707307206407,5.536426716403581,816,4235.50361255458,-0.3959210504316542,8.139420268732021,78.02573335394764,20,4.443900778244839,10.063283241341408,18.589571493156768,63.10904903628118,0,-1.4222222222222245,4.998275944598718,20,0.272147328231127,5,-1.5034927963636364,1.2032487686476885,0,95.72593257096852,5,0.7241860178520295
CNP0164693.1,-10.48,26.21679807948469,2.6734923081898327,2.4929483438791427,448.9500000000001,48636.442058576824,1.073743300778943,2.138793846551866,5.067390805103192,1146,4841.982111995882,-0.3576076366446586,5.925423258470765,64.99856629074345,55,4.735352292885179,6.1175991479346825,31.460157695381625,50.365381209581315,20,-1.861000217852916,3.801965924695483,44,0.2036218255455687,5,-1.557718774054054,3.208190769827799,16,173.0551232400118,35,0.2260396404222199
CNP0164765.2,-7.2,25.644030435128013,2.0512584437601,3.8955116407227446,1151.58,128667.66250243691,1.2762520849495969,1.3675056291734,4.1312840758922755,1548,8008.479609166158,-0.5517802533153501,4.082057268588341,52.8983100673739,24,6.730390903206487,5.6622084693322146,51.288060870256025,25.423993985869625,30,-16.74611723517883,3.149659875571122,16,0.7684861556038097,18,-1.6874710548387095,4.1025168875202,20,241.99050840180792,87,0.1631099099969152
CNP0164852.0,-11.4,123.97175925769956,9.925561213275572,1.4415419667361404,2884.9,930808.8236670296,0.6926173491150284,9.925561213275572,5.801778477841274,6578,20602.72519937096,-0.1764554545135029,12.683255899909154,83.96353210666858,272,3.2522899053866814,4.389690482458298,94.80193355000554,242.5981896046432,102,-21.60775948364003,18.572198967968987,272,0.1179624493781024,68,-1.39157084,7.590135045446026,102,469.7448734066895,34,0.1240817430351186
CNP0164897.0,-6.9,7.418595693797224,0.3937121173082664,5.889094991906119,80.92,0.0,1.6243729233740656,0.0,4.105158669989267,576,2969.8254737228503,-0.4120667165483916,4.328785429150244,46.13306546369282,2,6.456752074215317,9.894366695200558,22.255787081391674,0.0,4,-3.488930461073317,1.9880604229539127,0,0.3334019066250131,0,-0.8703289142857142,1.181136351924799,0,72.04783105847861,4,0.9523076760977482
CNP0164920.0,-7.6,12.118739642315823,1.6511195437833726,3.0275959090058926,78.9,8027.35205593628,1.3571291731717352,1.1007463625222484,4.494946164856359,576,1997.016262864497,-0.4235757835860175,4.6333249133774395,51.80719023831784,18,4.989629249798069,7.0603046299084795,24.237479284631647,22.665645729264057,0,-0.4799828585015262,1.6758881203565976,12,0.310328704718734,9,-1.2537517714285713,3.302239087566745,0,84.35695945798655,9,0.2813307270126918
CNP0164930.2,-8.9,24.240819166386633,2.5278962132572773,2.962822558485998,444.88,38056.99231300132,1.1933395614802274,1.2639481066286389,4.610137414678149,1146,5785.988321455221,-0.3500900431742136,5.035263208204183,60.87347862521453,16,5.261528031488497,5.864239468091457,36.36122874957995,26.13416359825964,0,-1.944325659276054,4.68719135004765,8,0.2648362016895116,12,-1.2955884980487802,3.791844319885916,0,181.06529634546231,44,0.1809841069846496
CNP0165131.1,-7.7,10.565023684686947,1.3527919118722305,3.631620006969253,141.06000000000003,5611.699997745144,1.434908442220621,0.901861274581487,4.857780935755476,600,1926.5745778265125,-0.5282145707125206,5.177755257461113,58.85959978898967,6,5.1430874794413795,8.629592095768523,21.130047369373894,23.543839915595868,3,-0.832469883786848,0.8002949634090779,4,0.2989213726012722,3,-1.530242,2.705583823744461,2,83.13883357964401,6,0.4087132799483827
CNP0165160.1,-9.3,13.862622147472733,1.81209029166643,3.83870713876899,260.52,12747.0388415865,1.53214568649271,1.81209029166643,5.649347911676455,768,3395.4814354351724,-0.4395371674268348,6.475518751661427,68.98550193375064,28,4.912228008254643,9.418936366052986,20.793933221209095,47.42753257945357,0,-1.1404223356009071,2.1174434611494575,28,0.363944276517893,12,-1.579677090909091,2.718135437499645,0,121.14220058169064,4,0.3871614049897993
CNP0165182.2,-7.7,8.585329933476839,0.4711549167468711,3.021983599471304,74.76,3715.9443743632983,1.1734513370039077,0.4711549167468711,3.922750805351616,820,1830.596988295119,-0.2839212919028125,5.208099394833525,21.187646132527085,9,4.6190926978026825,7.908595377339796,28.617766444922793,13.952840136054425,3,1.6604166666666664,2.6438726976920783,9,0.1638454702159513,0,-0.7450429344444444,1.570516389156237,3,55.426943116585534,0,0.8826856781758196
CNP0165280.1,-7.1,8.636261102563184,1.0839430696286978,4.031887858743837,95.12,11865.403470996733,1.9691374884077717,1.0839430696286978,4.357864919529198,666,2112.381593990947,-0.605744993990626,3.998566471481493,53.333333658008655,10,7.003102268753866,8.876817566688915,25.908783307689554,24.024024170274167,2,-0.5867473066922906,0.7824871272585112,10,0.4721536678988912,4,-1.3452359952,3.251829208886093,2,109.32631120286446,16,0.3827756851870788
CNP0165326.0,-7.9,25.182824954274533,1.52673494675963,2.4969352466705232,262.8,0.0,0.9593749678466956,0.0,4.547911027180815,1044,5799.177144585719,-0.1058229646870057,6.300677725243378,29.982238121216373,0,4.703082903507276,6.090655134401931,30.219389945129443,0.0,0,-0.5383628271480044,4.670340276877455,0,0.0766740536374952,0,-0.405890989,1.832081936111556,0,132.47086399652108,50,0.426623421274619
CNP0165396.1,-10.28,22.143823342446424,2.263130894284696,3.286475309525646,318.00000000000006,41194.4868564968,1.4967116561086795,2.263130894284696,5.797639932163172,1254,5830.906323364019,-0.4249570145538593,7.896565389020429,85.47750293794769,40,5.3435551944163295,9.430755236030114,26.572588010935707,71.57207183799446,5,-2.619775377915934,1.956217818146278,40,0.3405936633919901,15,-1.606774802285715,2.715757073141635,5,198.06885697524663,5,0.3782437204354947
CNP0165537.2,-9.7,17.809864954665116,1.0014324035402011,4.1430218147805355,465.80000000000007,29118.107590364332,1.3291203751364982,1.0014324035402011,4.743605121587503,1140,7030.149982976277,-0.4295929630824656,6.762873844715286,71.97412515974024,8,6.070545714576438,8.682067773620975,26.71479743199767,56.06405538758714,16,-10.095099678760391,5.181847376953288,8,0.2829486326095973,16,-1.304781351351351,1.5021486053103017,16,149.36423601825516,24,0.6475193199423562
CNP0165541.1,-10.5,84.93764687402032,6.2103593047545935,2.866584607698232,6103.200000000003,660683.0540577039,0.8476830062284231,4.968287443803675,5.185968950502669,4720,21397.76065179129,-0.2421653750862019,8.952895825084125,75.48948721269014,100,4.167098812492499,4.69529647715523,84.93764687402032,115.1534550702053,210,-26.09554201899499,12.343888840832411,80,0.1941585420674562,60,-1.4185609671111112,6.2103593047545935,168,446.9016358023535,80,0.1333219791611166
CNP0165569.4,-7.0,12.72790816375792,0.877000590560837,6.5236381315494905,374.52,51263.43022848956,2.0349827815750245,0.877000590560837,3.993076136774697,1434,5844.112458884943,-0.7049868493603276,5.246045221904617,55.61712183145417,24,10.582944627772278,10.808662138234512,38.183724491273765,0.0,2,-2.64022695594618,1.0509013598172412,24,0.6023748605755261,14,-1.107513143448276,2.631001771682511,2,185.42001230399376,42,0.6477265544938849
CNP0165573.1,-8.5,7.852424102715033,0.651995108940197,8.496876200386815,348.85,0.0,3.016451919021325,0.0,3.774988202604363,4560,5871.156559998576,-0.96637171505031,3.1926632243998165,53.56701711139147,10,14.714760065242166,12.162526569142155,149.19605795158563,0.0,11,-1.6777501981795977,0.5916727785823275,0,0.671985689411547,9,-1.1530862476190475,12.387907069863742,0,226.75378193113735,22,0.4289234450498823
CNP0165733.1,-12.3,68.52667301889987,2.9671803389017306,2.249750223831271,2082.52,221286.893825912,0.91789965759381,2.157949337383077,5.464531705338629,3438,13307.740378855286,-0.2838794990491196,11.157720763278787,92.60327588392283,176,4.131270014153204,5.961187876325171,56.06727792455443,126.0568153393714,55,-16.942094680971355,10.257768509047578,128,0.2191652257912282,33,-1.644755067692308,2.4276930045559615,40,345.68120524247405,132,0.3732690357094816
CNP0165745.10,-9.8,27.903470950487925,2.319520328009521,3.5477828639155367,800.3499999999999,64534.270082413175,1.2814279810655134,1.855616262407617,5.3428394146043106,1482,6049.212359624339,-0.3706990398577232,7.64486331410371,66.2632726987719,80,5.765687809824182,8.392361060371629,33.48416514058551,48.289024638781136,35,-7.708085521992537,0.7186308496969085,64,0.2456568727619965,5,-1.330779738888889,2.783424393611426,28,207.01005257952735,35,0.3503597106667165
CNP0165797.3,-7.9,10.143569967274775,1.3603682535416637,4.236132365726514,215.43,7759.322878040275,1.5231256355239429,1.3603682535416637,4.9084564615745565,606,3300.72406872755,-0.4167091983570518,5.304374440561896,51.27007410556816,6,5.210903465891044,8.929030308279192,20.28713993454955,30.457469765684053,6,-3.922928713151927,3.0,6,0.2683950168055995,0,-1.1901769805,2.720736507083327,6,87.0049942241383,9,0.4156833022402278
CNP0165849.12,-10.8,70.11985962926694,6.087012754870683,2.121161592521045,2297.12,325225.7985525554,0.8221408414122822,3.804382971794177,5.297011461385174,2010,8421.458870540513,-0.2063400897939366,6.852983606606452,59.5214897950623,200,3.982073963012923,4.555058548041987,52.5898947219502,55.96796801625261,88,-13.912152052237929,0.8641855621090264,125,0.1377119733767239,8,-1.280849688095238,4.565259566153012,55,321.5150628495364,104,0.0750531891272479
CNP0165849.6,-10.9,64.32291295569792,5.51000409294686,2.121161592521045,2297.12,269134.52771526884,0.8192250942920849,3.443752558091788,5.280201691309749,2010,8421.458870540513,-0.2063400897939366,6.852983606606452,59.5214897950623,200,3.982073963012923,4.555058548041987,48.24218471677344,55.96796801625261,88,-13.912152052237929,0.8641855621090264,125,0.1377119733767239,8,-1.280849688095238,4.132503069710145,55,320.37480004858713,104,0.1012287558173797
CNP0165863.0,-10.02,100.07390443587347,7.727194107721863,2.2527099385635236,3799.500000000001,615894.4169066972,0.8397957596585975,3.863597053860932,5.2721830465206825,2952,16143.412155744289,-0.2407559666929,8.78415196169424,74.71373951129307,270,4.2293811122170135,4.647099747476953,60.04434266152408,70.61359526981967,100,-20.368209699468363,8.343470230852537,135,0.2013540030414753,60,-1.4499711896774192,4.636316464633118,50,470.36926905843063,170,0.0726798842833288
CNP0165920.6,-8.786,10.053002726814745,1.3884448764743604,3.1056080453697987,0.0,7892.781077065614,1.718482262613556,1.3884448764743604,5.204009774232815,642,2359.107449796774,-0.16592123573591,5.54848087510237,21.872972131676743,12,5.353642320740729,9.89479089393256,20.10600545362949,12.26521801776266,0,1.0705792942176873,1.31849096076454,12,0.0588743572226874,6,-0.4799576484999999,2.776889752948721,0,99.42051143661442,3,0.4291110447017076
CNP0165952.2,-9.951,21.244572631988305,2.937073244846898,3.510379642130181,555.65,27429.233677017117,1.4274139065622458,2.3496585958775187,5.817575255808791,1062,5176.851098564432,-0.4304407878692519,7.364432815657722,71.8370032281431,45,4.963856885657586,8.690030722476113,25.493487158385964,48.703053036029225,20,-5.011124117059584,4.276764564672199,36,0.2842427304117682,5,-1.7242337,3.524487893816278,16,171.53545139575897,5,0.2453380834311563
CNP0166000.1,-8.1,15.00447651578722,0.8291000650539088,5.02492227132006,521.44,16553.51105573825,1.3835438845535697,0.8291000650539088,5.204152410662774,1074,4662.073387272631,-0.5211196405307853,7.653105772491555,79.71720278732762,40,5.862752897357593,11.047628494161197,22.50671477368083,55.223090199042595,12,-6.323835978835979,1.7222074680417576,40,0.4209256580764366,12,-1.572718713548387,1.243650097580863,12,129.439922926591,12,0.8289110756500226
CNP0166044.1,-8.8,25.55852580770441,1.1294169599122574,3.193726785315361,733.55,52216.33611432268,0.9261140454976268,1.1294169599122574,3.922439486070912,4862,4947.846947127333,-0.4417664482308457,7.072802666191959,56.06057738577832,20,5.437018661034862,6.151693481757657,132.9043342000629,64.45467453445102,20,-3.6610470977730456,4.464066624332722,20,0.3109526571859563,15,-1.3581393816279068,5.872968191543739,20,122.4290671475069,10,0.6108605786059306
CNP0166111.2,-10.7,40.78850099140246,3.8810295501696017,3.142527398129394,1435.32,133644.2005437768,1.195428072643287,2.587353033446401,5.377827706649514,1824,7626.332282234179,-0.3080753162184191,7.674542985619459,67.87066597929599,126,5.316797078455847,6.943634129846178,40.78850099140246,50.00996440579705,60,-9.493987845040063,0.7240860840811427,84,0.2056546004765948,6,-1.3074984628571429,3.8810295501696017,40,284.1160455530835,60,0.1744806929124486
CNP0166218.2,-8.1,13.316537687740652,1.3515398575156627,3.3577277100438048,154.76,11998.455875585056,1.673273814520088,1.3515398575156627,5.603757295341949,816,3116.0546330437123,-0.3831287486084723,6.941819085933259,62.79936843416916,24,5.00202342792034,10.261819518336122,19.97480653161098,21.240962852733688,4,-0.7802933673469388,0.9407735272769656,24,0.2758582413464583,4,-1.3053967095652173,2.027309786273494,4,131.12715036660342,0,0.5539217444132947
CNP0166224.1,-7.8,7.354192163854966,0.84564719222064,5.337607327852534,145.66,6623.227097002285,1.761056227868261,0.84564719222064,4.176971674299104,950,2450.9929687711337,-0.5883419834634827,4.218947109440324,51.15421807120716,4,6.435260625650436,9.109090349927971,36.77096081927483,23.69247994876963,2,-0.9470219198790638,1.5107508251228574,4,0.4791004695377112,10,-1.2043609886363635,4.2282359611032,2,79.30904906256502,4,0.5350467416992774
CNP0166337.4,-10.0,25.80142463077252,1.080682243360336,3.642839709252043,947.65,49320.6638482944,1.1236351660649448,0.8645457946882688,4.9822906474191555,1548,6366.312446966737,-0.3627346970801942,7.509362558545879,67.33589259245858,80,5.700945806803549,8.244321447254626,30.961709556927023,49.066464369698494,40,-8.000570750524012,0.696164995275494,64,0.2424549391150219,5,-1.3257995859574467,1.2968186920324032,32,193.0242884030438,40,0.630453759019743
CNP0166348.1,-11.2,89.222231383911,6.933744428202124,2.2111577505367,3450.2400000000007,497022.8805087039,0.8053718214873605,3.85208023789007,5.341231786530808,2412,10379.82083124543,-0.2133815530801437,7.611720263216008,79.63178337721692,288,4.007018810280562,4.533202290093089,59.481487589274,74.28338001606056,126,-16.8231740861018,0.8467599494940605,160,0.143784837579331,9,-1.3523258560000002,4.622496285468083,70,382.80902994064496,135,0.0707137506486016
CNP0166394.0,-5.8,4.325844015353384,0.6392351370051356,4.868107768068059,153.16,929.4842177919484,1.3067671507560654,0.6392351370051356,4.264955251140213,300,1680.2964215482884,-0.3222478320337517,3.966606329536936,22.35963804713805,0,4.484719140666317,9.015014385311218,12.977532046060151,9.83824074074074,2,0.9247222222222228,1.3000448432967082,0,0.3087933016942788,0,-0.7385471363636364,1.9177054110154068,2,32.94421079867077,2,0.6859235703730919
CNP0166398.4,-9.5,10.761041705326695,1.435663387072536,5.014069557521144,279.18000000000006,10563.912123821268,1.6870735588408394,1.435663387072536,5.045507240024733,833,3009.3168400527693,-0.4999204457455445,5.6179290847462875,63.470335432482166,18,5.699131060044424,9.6888921896349,25.10909731242896,36.802127267573695,6,-5.543663548752835,1.9029286639216985,18,0.4260392850692095,12,-1.3812268947826087,3.3498812365025836,6,107.20770081300869,6,0.4146114859603164
CNP0166474.1,-8.5,25.41649829289818,2.1283851318288893,2.620244777495452,383.13000000000005,129021.68504586697,1.1364849814248554,1.4189234212192596,4.054096201352875,1456,5507.415586600423,-0.3535045507469718,3.571469496274423,52.21629217896547,6,5.830395588542516,4.855331079902483,59.30516268342909,0.0,9,-4.803678127068775,2.829228501304408,4,0.207850607914329,15,-1.2110511247058822,4.966231974267409,6,198.56438061388369,72,0.1298561452356445
CNP0166545.1,-8.2,10.581862010731864,0.9582442759439248,4.2230737751953935,106.59,10006.855526974226,1.7128844602259352,0.9582442759439248,5.108175164331405,810,3341.314108075531,-0.5624998146182266,6.15010743960494,63.58344989669423,15,6.08845961664337,11.070193391288893,21.163724021463725,23.54942588766453,0,-0.8483758503401357,1.5097750043269371,15,0.4576690602721984,9,-1.4816809440000005,1.9164885518878496,0,112.79773779627916,6,0.6648022258162339
CNP0166561.2,-8.3,13.028463750848696,0.8976061741672889,5.278289147731925,418.77,22819.472119217713,1.947457518994692,0.8976061741672889,4.400016212973695,1600,4505.567689939656,-0.5274675447514015,5.878640506664129,60.93982044666459,15,6.623107388015757,9.221396873198634,43.42821250282899,38.84913553474867,9,-5.363109794020913,2.132030561568369,15,0.4187119311548491,21,-1.2667215529411766,2.99202058055763,9,159.01288878912902,15,0.6949310037161368
CNP0166576.2,-9.9,48.69382982855946,0.508005778718418,2.698023545575801,2421.3,111683.6140245634,0.9776003203482404,0.4064046229747344,4.193978730690421,2070,16685.454213322104,-0.2557184883876978,10.181220926701137,84.1551499701016,40,4.011211256113289,5.854202032853154,29.216297897135675,117.08542604535876,80,-20.44505549450847,12.08830175294948,32,0.2104121978009707,30,-1.444209215,0.3048034672310508,64,331.26882615386285,50,0.6964980016340092
CNP0166576.3,-10.0,49.91412017294064,1.110747033159845,2.698023545575801,2421.3,119265.72250279137,0.9241242878103796,0.888597626527876,4.79514662085414,2070,16685.454213322104,-0.2557184883876978,10.181220926701137,84.1551499701016,40,4.011211256113289,5.854202032853154,29.948472103764388,117.08542604535876,80,-20.44505549450847,12.08830175294948,32,0.2104121978009707,30,-1.444209215,0.666448219895907,64,313.14798253561145,50,0.5618581343516635
CNP0166667.0,-6.0,0.0,0.0,6.562811998527968,0.0,0.0,3.2759666840742363,0.0,2.980888118093662,0,734.9413499740383,-0.2792153615023321,0.0,8.941666666666668,0,9.605086138355388,9.844217997791947,0.0,0.0,0,0.0,0.0,0,0.1220540881218313,0,-0.2552704799999999,0.0,0,38.93535292723677,0,0.3698054257638689
CNP0166697.3,-8.5,17.638336046670954,1.0395688104299223,4.638243843949087,761.12,12297.32504768049,1.1413046150802144,0.5197844052149612,4.675842823630631,1002,6322.220971919774,-0.4137885200442603,6.355517516276257,65.10397750575164,20,5.531258777647794,8.0406926152889,26.45750407000643,25.72971566095574,28,-7.095676138836317,4.6190868583006495,10,0.2661222175287609,4,-1.317923009090909,1.5593532156448835,14,119.95741982004226,16,0.6076947387615579
CNP0166762.1,-11.1,29.721492941765845,2.8359032824128234,3.975290642639825,1448.3000000000002,38735.51185362792,1.1962295187761367,1.134361312965129,4.945950409356992,1326,7813.389828208326,-0.3358785155921804,6.551040759406454,64.85752133998096,50,5.1539784360777166,6.580818217403755,35.66579153011901,25.825619357096492,55,-9.52416206164264,5.352563944281686,20,0.2364737961317564,5,-1.287601651818182,3.4030839388953877,22,201.774598387233,35,0.2282099941584399
CNP0166808.1,-10.6,32.585351672066416,4.146411494498576,2.733499880761789,368.2000000000001,68333.79207424038,1.3311619490265438,4.146411494498576,6.1111400399775615,1338,6111.686952815522,-0.3822219926908294,9.724827811086646,87.19899840962056,77,4.874668429600562,8.605700801080644,27.930301433199784,98.5387784718582,0,-2.287033388539069,1.9683565750242988,77,0.3130134217485583,14,-1.7042533416666663,3.5540669952844937,0,213.6740971456076,7,0.2270735885258328
CNP0166815.3,-8.0,16.423104395681744,1.803118824099943,3.0793379661826448,249.15,14675.912815443648,1.4908157740077956,1.803118824099943,5.9660868538188065,864,3551.3786790273784,-0.418199411745378,7.670553056556047,75.65605162838084,35,4.476710367947112,9.604866436035396,19.707725274818095,48.33581076257664,5,-2.747780389161835,1.14269071976764,35,0.3393560213374248,5,-1.7067165495652177,2.1637425889199315,5,139.9361101307011,5,0.4651919647288333
CNP0166848.4,-10.5,29.06991877695923,2.4140233383640535,3.4354523146212324,856.98,49543.31296894066,1.066883536075816,2.011686115303378,5.274599118386536,1314,8036.002576835071,-0.3423676911037195,8.0966470262759,78.96669616480851,42,4.862931696912067,7.388190411476758,29.06991877695923,72.11570426009911,18,-6.549889492961006,7.364318728997586,35,0.2843191445979507,24,-1.3890661919999998,2.4140233383640535,15,173.14389053321835,24,0.3617560315701348
CNP0166882.1,-8.2,20.220147976076973,0.706245151568548,4.144622318006334,444.64,29388.22473186861,1.1738024103285885,0.529683863676411,4.4055918404028525,1170,6722.060829274482,-0.4690183389360792,6.65985663459902,70.41959866782648,12,6.035612491328161,8.324820793248776,30.33022196411546,28.16783946713059,12,-7.690883933820442,5.071080864417682,9,0.2802060255109646,16,-1.4084938,1.059367727352822,9,137.4753137026686,36,0.7873545292108085
CNP0166950.1,-10.2,25.769721011347748,3.057034971497599,2.6789670448592013,333.8,59969.66065806248,1.2560452947312224,3.057034971497599,5.736969117975669,1254,5161.584321620984,-0.3429704683334293,6.681950134983689,67.70123500164019,50,5.012112735209278,7.758486545619949,30.923665213617294,58.307283733470015,10,-5.084413571182617,0.8433046574833509,50,0.3051062624205253,5,-1.489934875,3.6684419657971192,10,196.4347692632596,30,0.204813684035248
CNP0166992.0,-8.69,20.13267553089985,2.5135435350523423,2.128420039138166,116.31,33019.48679108203,1.0194879933590946,1.675695690034895,3.9933653170003858,672,2858.2419509850606,-0.317818383771932,3.1274743432234273,47.3355110537256,0,4.371424869661813,4.16996579096457,40.2653510617997,23.6677555268628,0,0.4470905577020844,3.7258380966181375,0,0.162218247389557,12,-1.21945704,5.027087070104685,0,109.52862539412496,30,0.0600188167378109
CNP0166994.1,-7.682,5.955848408788065,0.500188718584265,4.79544120357352,111.52,0.0,1.3641684174686644,0.0,3.881967546619807,456,1801.537561982032,-0.5254598216947947,3.8506144980367294,47.138578602222786,6,5.702924802629081,8.129075051410874,17.867545226364197,0.0,2,-1.7661111111111123,2.6470631522200967,0,0.3900122811291612,4,-1.1523397822222223,1.5005661557527947,0,53.84948287109969,8,0.7572090757638709
CNP0167077.3,-7.9,9.970730729810352,1.1841477279267696,4.286723046000446,157.8,8460.175792240814,1.8438758571864031,1.1841477279267696,5.116938221091075,672,2767.3767980522452,-0.522681629419785,5.568320657691302,63.128291108709575,12,5.52309625428415,9.899236724784537,19.941461459620704,35.50966374864914,0,-0.6163996756109835,1.6758881203565976,12,0.4157527409255551,9,-1.501872213333333,2.368295455853539,0,111.26196318433674,3,0.5233494420034583
CNP0167155.2,-8.177,12.698961629308156,2.141102843052479,3.068578146207746,78.9,9494.532917773293,1.4306290489274816,1.4274018953683196,5.018319549155345,636,2817.5249368114273,-0.4100113746049026,4.44414766002501,61.04027674297233,9,4.879549154321909,7.477454793057954,25.397923258616313,24.185770030234316,0,-0.643255385487528,3.642885789242163,6,0.3055354775308811,6,-1.3970606171428572,4.282205686104959,0,102.36834424992506,9,0.1593814914776072
CNP0167274.0,-6.2,0.0,0.0,7.005287372666261,0.0,0.0,3.4340310893368127,0.0,2.8364637688208196,0,1281.3298557055884,-1.1440836641614875,0.0,38.95193516350814,0,16.39446079281752,11.702014133885688,0.0,0.0,0,0.0,0.0,0,0.61125360972709,0,-0.916957825,0.0,0,88.07360586779471,0,1.4407390141000542
CNP0167335.1,-8.9,49.59362510009647,0.7620561637491464,3.336518943567858,2083.9999999999995,150845.6191405903,0.9883331261983652,0.5715421228118598,3.6696686305817825,5760,11979.694674526589,-0.4081127485006858,11.289586014205204,63.35766535051064,96,5.612156118452292,6.513222700503002,99.18725020019292,82.36496495566384,96,-13.669492262767172,8.773431990106497,72,0.3124071881829011,32,-1.3347503076923075,1.5241123274982928,72,252.12610983873003,136,0.8558706793905404
CNP0167448.1,-9.3,18.126010262396488,2.190153579780901,3.367331740521875,333.76,20645.21237555804,1.2582698796476257,1.6426151848356758,4.745527541517238,840,4892.069415553067,-0.4713238085599074,5.758385482563208,59.09189906076342,8,5.08205454184967,6.949775582403872,27.18901539359473,36.72139441633155,8,-0.6911067982442436,5.342336773490861,6,0.2670691248253673,12,-1.5805515793103446,3.2852303696713516,6,122.36609284604904,16,0.2643014462275878
CNP0167475.1,-8.9,15.290656968767376,1.8522350599295667,3.4009098225551138,186.12,17494.43082654758,1.5643747541881323,1.8522350599295667,5.485595662778256,846,3442.6198465615807,-0.4586427467123784,6.679364626949488,64.41133969714147,28,5.198893327638126,9.417904123998778,22.935985453151066,45.68180120364644,4,-0.9793405139833729,1.4849293065635023,28,0.3741549792921589,8,-1.5490965,2.77835258989435,4,132.09450458838967,8,0.3880497794073233
CNP0167609.1,-7.597,5.873629627533563,0.3934185492676887,5.974755804442781,136.68,0.0,1.9074371055356885,0.0,3.4867337853583305,696,1714.3189176733915,-0.6624977949070644,2.3999019130816186,38.973009571784395,6,9.632382329384944,8.699644434920867,35.24177776520138,0.0,5,-1.462141964879372,0.2006223243127146,0,0.5325097236780837,1,-1.00068860875,2.3605112956061323,0,92.19656146614145,19,0.6564947588642491
CNP0167640.1,-9.3,73.66247914969543,6.464283376378688,1.825622557541922,1846.8,424068.7771882469,0.7414315682052433,6.464283376378688,5.29871815569994,2022,17267.524061261658,-0.2196617984798885,7.810812979636069,65.39447053458012,40,3.495699204241785,4.178165038313262,44.19748748981726,110.02571155224608,10,-17.10543336545162,12.326602568158204,40,0.1695898398466984,40,-1.504345693809524,3.8785700258272127,10,319.89299850936754,130,0.1070617370309033
CNP0167649.1,-11.5,22.97691343034049,2.7098049562842115,2.677603438359839,131.5,40021.40430774267,1.3146286404034175,2.7098049562842115,5.771543285931269,1128,5219.982547903335,-0.3594760987099289,7.28186770772081,75.4711449937621,40,5.050589339117819,8.556194556571953,27.572296116408584,64.2307616968188,0,-0.8728041256029739,2.069084251518168,40,0.2458519030490824,15,-1.4501239,3.2517659475410534,0,169.70246804524777,5,0.2721089159921419
CNP0167696.1,-8.4,8.73141800253548,0.498902614986686,5.451051130851201,199.54,12296.947965030096,1.687782669509246,0.498902614986686,3.8430221561364486,2130,3745.403905745318,-0.7028987030422245,4.682166023973243,56.053686834301615,8,7.9163546786974575,9.77746434417942,65.4856350190161,26.842610596707814,6,-1.5068291236247595,2.2810700482502155,8,0.4050760250384271,8,-1.253964829411765,3.741769612400145,6,102.3736184676917,12,0.9166323394955066
CNP0167794.2,-7.6,5.545092199978368,0.2513219577102668,5.85877373051997,115.06,2478.847329793122,1.759393033060166,0.2513219577102668,4.3016803885765,552,1998.613722436064,-0.5933422349590096,4.867288945355053,62.11170813387082,8,5.9296957388752505,12.438627304796244,16.635276599935104,24.304581443688583,4,-1.9731018518518513,0.9709215214918268,8,0.3849661969291629,4,-1.2461302888888888,0.7539658731308003,4,66.51101295147284,2,1.3142889982078438
CNP0167976.2,-7.523,5.613045731700738,0.7455873422268534,4.874117314667039,158.22,2628.69811815305,1.6666593230457245,0.7455873422268534,4.214696323794794,396,2156.2134348229524,-0.5278962998551688,3.749321011282338,46.756133282942805,2,5.2522117675309605,8.248506224821144,16.839137195102214,21.252787855883092,6,-1.943923847316704,2.396384822086196,2,0.3873907011700188,2,-1.2390209920000002,2.23676202668056,6,58.677032449347905,6,0.5383093925279019
CNP0167996.1,-8.7,23.348263327845757,1.351421940797945,3.1437531147577182,460.2000000000001,25682.648214428176,0.9267462947278632,1.081137552638356,4.7552344576755985,1020,5832.859995576989,-0.3786033021180652,6.93938814628794,64.45200450099003,15,4.8064554915010715,7.1496726355693925,28.017915993414903,50.04508584782755,5,-4.639160166891725,6.202596517808933,12,0.2767220505034056,15,-1.4052972727272728,1.621706328957534,4,113.51639855165956,25,0.5338057464087719
