cluster_post,UMAP_0,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11
1280,8.809934,0.3558287,0.76454914,1.0005938,4.2831063,5.2180963,4.627133,0.6981061,6.7431765,3.8611593,8.846495,0.5602986
1281,8.931257,0.12727667,1.0202051,1.1754799,4.039478,5.4686556,4.7672496,0.7123726,6.6779523,3.8912277,9.016422,0.8778181
1282,8.132624,0.3091408,0.35760653,0.8505694,3.9603963,4.6230884,2.813483,1.1573367,6.3057466,4.6735396,5.730212,0.7610861
1283,8.817814,-0.5274311,1.243131,1.4370306,3.2746544,5.080772,3.667511,1.2207316,6.723553,4.7475147,7.151848,1.3768781
1284,8.14492,-0.471888,0.634546,1.3636969,3.400303,4.231294,1.9589249,1.719502,5.656016,5.5178447,4.734204,1.337838
1285,8.594404,-0.7568662,0.9366826,0.78726304,3.2418313,5.4095664,2.7581024,1.7447659,6.389135,4.4741864,5.216748,2.2163472
1286,9.631199,1.0887036,2.179205,4.4793124,5.372965,3.5316803,4.2731395,4.6420746,0.35960498,5.238953,2.8562355,4.2137284
1287,8.828886,-0.8313598,1.4390237,1.4424356,3.027744,5.431012,4.0577874,1.0246059,6.701206,4.54329,7.5883355,1.6812575
1288,8.778946,-0.933444,1.4556097,1.475263,2.9138017,5.2881713,3.7904112,1.1043065,6.7571516,4.725773,7.1941867,1.6683275
1289,8.533562,-0.8860094,1.2203249,1.2918147,2.9795413,5.130146,3.3861063,1.1692115,6.4840746,4.80516,6.5536547,1.6407757
1290,8.456396,-0.90752375,1.134269,1.2985164,2.9805574,4.94284,3.0368912,1.3132062,6.366117,4.990416,6.071974,1.6423758
1291,8.668561,-0.41498765,0.9923322,0.8929539,3.3887196,5.636306,2.9290307,1.6297802,6.7824407,4.1886244,5.1023326,2.230732
1292,8.773628,0.2881634,0.9960431,0.8765275,3.8374767,5.9358873,4.015082,0.90287465,7.3541627,3.5411906,6.8056183,1.4626968
1293,8.971192,0.06639884,1.1591853,0.95828265,3.8353424,6.126784,4.5923753,0.7847983,7.1387053,3.42834,7.990769,1.5405262
1294,8.590517,-0.71767217,1.016102,1.1074082,3.1522722,5.337817,2.4635122,1.8634242,6.4712296,4.6032166,4.670677,2.3307068
1295,8.556017,-0.88907695,1.0631641,0.9719264,3.053066,5.366733,2.7123973,1.6864688,6.443924,4.606634,5.119684,2.2379537
1296,8.862415,0.16981632,1.2069466,1.4456565,3.7452772,5.690073,4.6112776,0.6590503,6.606871,3.9437864,8.630373,1.0976403
1297,8.910966,0.12578422,1.2284534,1.2954104,3.7779603,5.8777313,4.7189436,0.6273897,6.814949,3.7165873,8.624048,1.1794941
1298,8.814804,-0.049751755,0.9877997,0.7091038,3.721903,6.0185165,3.7538674,1.2273469,7.1305814,3.6150458,6.2376633,2.006119
1299,8.8165245,-0.051163144,1.0022763,0.7926825,3.6754313,5.974964,3.4409077,1.3734599,7.202632,3.7091775,5.6741395,2.1371613
1300,8.023372,-0.21907783,0.48806196,1.1112276,3.5697734,4.3214226,2.378877,1.3438429,5.8004217,5.2460775,5.358093,0.96958566
1301,8.85412,-0.31987375,1.3254383,1.2821507,3.423528,5.7971983,4.408154,0.81203955,6.81624,3.9918683,7.956732,1.5235435
1302,8.879416,0.14503686,1.1657982,0.85894215,3.7640917,6.38116,4.3553224,0.8426778,7.402083,3.2352097,6.979345,1.8818593
1303,8.831892,0.34314364,1.1050736,0.81734407,3.8272982,6.377651,4.0264955,0.8933466,7.680752,3.1816678,6.3084707,1.8240837
1304,9.134775,1.5877522,1.8135213,1.852748,7.4638586,3.3622255,7.7288823,3.6881807,0.19771257,4.335342,3.9033928,3.6932335
1305,7.960011,-0.008169734,0.12894593,0.92866266,4.0141096,3.8555,2.361553,1.4395888,5.5933433,5.4048047,5.473368,0.49394864
1306,7.987272,0.16295594,0.4071246,1.0409982,3.7235708,4.4957104,2.465317,1.2030749,5.988969,4.9888906,5.3332405,0.8599036
1307,8.03076,0.0410355,0.4339912,1.1520236,3.6706338,4.363849,2.1992948,1.4308174,5.849572,5.210943,4.938435,0.9972479
1308,8.171903,0.25693876,0.1657651,0.9336006,4.1842227,3.992462,2.4984183,1.5013009,6.00639,5.1878157,5.529132,0.49367136
1309,7.9742446,0.36539844,0.3462027,0.9394635,3.8848944,4.582302,2.8728073,0.9275205,6.087193,4.7230396,6.063575,0.6057941
1310,8.895704,-0.040123295,1.2564305,1.1517056,3.6493819,6.050987,4.571641,0.7319344,6.965169,3.6262405,8.031369,1.525337
1311,8.043569,0.11737106,0.2516019,0.94986916,3.9752085,4.124633,2.5932517,1.2692842,5.8968964,5.1363025,5.785865,0.540331
1312,9.003282,0.016637208,1.2367165,0.89800197,3.7466493,6.518222,4.5438085,0.8437054,7.3273406,3.1770647,7.42582,2.058307
1313,9.000521,0.022310387,1.123466,0.7154996,3.8083906,6.509326,4.2820797,1.0564829,7.3368998,3.16388,6.8312407,2.2716544
1314,8.963887,0.0513873,1.078642,0.6628968,3.813332,6.4697843,4.0757456,1.1424159,7.378438,3.192248,6.4143305,2.298714
1315,8.92535,-0.23155415,1.333736,1.0722929,3.521417,6.19973,4.534488,0.81223774,7.105268,3.5668507,7.674983,1.8161814
1316,8.930018,0.019488988,1.24055,0.9848255,3.7056587,6.297961,4.549502,0.7611778,7.216611,3.3587735,7.664686,1.7354188
1317,8.014788,-0.08629073,0.38421395,0.84341365,3.7846801,4.4332113,2.9034479,1.0436568,6.014404,4.890175,6.164103,0.67274356
1318,8.049393,0.059228208,0.42270103,0.942922,3.755659,4.5171733,2.67441,1.1617993,6.0968366,4.90223,5.662257,0.8195781
1319,9.310847,1.2823167,1.6964388,2.2581785,5.730488,3.171356,6.549892,4.6465936,-0.39860407,4.147382,3.2856767,4.423151
1320,9.713372,1.1199926,1.7129339,2.0260823,5.7596016,4.044223,6.9779096,3.9634175,-0.014530538,5.5398283,3.4939508,4.4627333
1321,9.109661,1.0604725,2.6118097,2.9607856,6.3089595,2.9635746,7.2378807,4.4580393,0.68225837,3.8731573,4.8734574,3.9542265
1322,9.219266,1.2682233,1.6973709,1.9319068,6.4944453,3.136174,7.722497,4.3522596,0.17924902,3.8801653,4.1884456,4.141348
1323,9.197692,1.2201853,1.9407064,2.1515987,5.89888,2.7086368,7.1642294,4.843394,-0.34450448,3.562795,4.1092877,4.1982293
1324,9.393111,1.3244262,1.6566341,2.4862647,5.5033927,3.4676385,5.908737,4.561144,-0.32790458,4.357136,2.6951678,4.602668
1325,9.643219,1.0000409,1.3288373,2.518061,5.8536935,4.3059673,6.790404,3.7180898,0.7789483,5.0304284,3.0895364,4.782556
1326,10.081889,0.92319643,2.6447089,1.4294966,6.10485,4.253496,9.233761,4.090578,0.65819144,5.224937,6.2795277,4.3357224
1327,10.049167,0.9304511,2.421725,1.5164086,6.2172685,4.2938743,9.263161,3.9441981,1.0141203,5.2504973,6.249155,4.289803
1328,9.64353,1.2973539,1.3689786,1.1946212,6.5405154,4.117447,7.9637957,3.804441,0.21865073,4.7836876,3.651273,4.4560385
1329,9.506593,1.5487958,1.8475938,4.017028,5.06874,3.4342928,3.8617985,4.9357095,-0.04061818,4.6812043,2.109201,4.3709664
1330,9.809778,0.9601775,1.7388058,2.0077124,6.2475677,4.3611207,7.58996,3.624908,0.81005013,5.78061,4.1231313,4.2274094
1331,9.652581,1.0200073,2.7100008,1.7598568,5.5457554,3.5614471,7.5467377,4.9629984,-0.51358086,3.998519,4.562404,4.82937
1332,9.241564,1.8367461,1.6111007,0.90293956,8.087471,3.788351,9.004085,3.3864295,0.51908886,3.9619002,4.482738,3.6252468
1333,8.973289,1.7482232,1.4886245,1.7781264,7.5215664,3.3505752,7.3852887,3.9345489,0.8904619,4.5677457,3.5351417,3.8191586
1334,9.622493,1.2887849,1.3583858,1.6739225,6.434721,4.240043,7.38088,3.6618166,0.6180011,5.422795,3.3695905,4.405064
1335,9.613825,1.1945918,1.1719372,1.6123667,6.2695675,4.1737313,7.4766364,3.8479285,0.6025506,4.6574636,3.2426107,4.7022986
1336,9.35868,1.2432536,1.9511231,2.330981,5.547932,3.0654,6.6894946,4.7504964,-0.44530144,4.35088,3.7933528,4.3198094
1337,9.483038,1.1861159,2.030546,2.5607774,5.0338545,3.5815341,5.8763914,4.7916183,-0.5770903,4.440223,3.0687718,4.8671193
1338,9.243311,1.5502995,1.6194146,3.3783376,5.220106,3.5692108,4.6674657,4.7589693,-0.118959755,4.204152,2.0942001,4.7493763
1339,9.059441,1.30821,1.8426309,3.4718223,6.68423,3.0501065,5.8717146,4.0593233,0.56714135,4.739705,3.0944445,3.8702013
1340,9.236294,1.2439444,2.041567,3.1615,6.742926,3.2461817,6.834911,3.780311,0.7566576,5.271944,4.1975017,3.6303782
1341,9.185881,1.2506348,1.9248141,3.333175,6.6820188,3.139742,6.441112,3.8512766,0.65300596,5.185672,3.776771,3.681913
1342,9.638661,1.1723047,2.8819187,2.314385,6.649406,3.6973517,8.271567,3.9624324,1.0614256,5.460008,5.9817195,3.7276886
1343,9.508237,1.0153006,1.2923077,2.2984276,6.2991185,4.074898,7.5294547,3.7885265,0.9574099,4.5186825,3.665826,4.6404247
1344,9.523389,1.4245802,3.0148168,1.9706237,7.288165,4.0664306,8.255822,3.8817387,1.5269064,5.1913047,5.5144763,3.9414215
1345,9.182411,1.3166462,1.2801951,2.3866537,6.1657104,3.5899503,6.5467396,4.356756,0.4067612,3.8858392,2.799706,4.7122445
1346,9.607952,1.062435,1.9360602,2.098202,5.1795273,3.5763712,6.713312,4.754872,-0.59644836,4.4839606,3.5551963,4.8247185
1347,9.525561,1.100688,2.2397635,2.1381154,5.2304325,3.342756,6.748519,4.957531,-0.69088733,4.0997276,3.8436804,4.7678905
1348,9.48493,1.0596526,2.4617915,3.262034,6.01639,3.2049468,6.8820424,4.0616283,0.7652435,5.6806602,5.0807066,3.6073403
1349,9.771742,1.1409506,2.1574883,4.7984977,5.1760626,3.492419,3.6685226,4.8813343,0.3671497,5.2703853,2.6688802,4.1546373
1350,9.449457,1.3769354,1.447419,2.0218837,5.705336,3.442756,6.302893,4.3798785,-0.35263517,4.6098633,2.7722309,4.4045873
1351,9.646209,1.360438,1.2071656,1.2800193,6.2305994,4.06251,7.0919724,3.882247,-0.13544187,4.4527435,2.5953786,4.662153
1352,9.691575,1.207245,1.1996032,1.5503206,5.890634,4.0078835,6.978831,4.0011115,-0.1553749,4.4225965,2.691791,4.7727704
1353,9.741579,1.2066652,1.6547468,1.541652,5.9012847,4.07804,7.1102896,3.9800677,-0.32233492,5.1954947,3.2332792,4.5291505
1354,9.73428,1.3402427,1.5229632,1.5362347,5.2982855,3.7657084,6.1580367,4.328355,-0.7120972,5.083774,2.420836,4.6102395
1355,9.520762,1.4486864,1.3695213,1.7143822,5.5908055,3.5890722,6.113198,4.3943825,-0.4905527,4.5967674,2.304006,4.5741405
1356,9.379723,1.1079077,2.5363252,2.0566618,6.1037865,3.1398787,7.7680173,4.715979,0.060794078,3.7801223,4.905409,4.2911725
1357,9.599038,1.0006257,2.6138365,1.9450606,5.7789416,3.462521,7.810627,4.731217,-0.17261088,4.116174,4.9102454,4.544203
1358,9.462258,1.1099731,2.5928066,2.081392,5.474783,3.122239,7.1088324,5.026854,-0.61131746,3.9395435,4.4061,4.551315
1359,9.855362,1.2206982,1.7478951,1.4366968,5.5187902,3.9230802,6.8193784,4.0880322,-0.8541255,5.7511272,3.193776,4.3521433
1360,9.8118305,1.1513048,1.7465314,1.5794134,5.43406,3.769677,6.949726,4.2114496,-0.8791595,5.5599136,3.4504006,4.3525114
1361,9.674704,1.3912286,1.4155616,1.2328551,6.2425866,4.063146,7.132193,3.8352408,-0.29270563,5.348093,2.9176626,4.365784
1362,9.705657,1.329867,1.5291334,1.2926022,6.2582397,4.072653,7.397727,3.8088732,-0.24143098,5.412884,3.3308797,4.305081
1363,9.676859,1.3286705,1.5556191,1.3456697,5.907903,3.7690685,7.012084,4.0778627,-0.80262697,5.24694,3.0841901,4.294197
1364,9.645013,1.3417585,1.5454901,1.522377,5.7356076,3.6825297,6.6689706,4.2008295,-0.7666478,5.164803,2.8830094,4.354977
1365,9.867423,0.8765816,1.8064128,1.8363992,6.3735547,4.601068,8.608907,3.6110024,1.2556702,4.7181025,4.7955747,4.7384744
1366,9.555888,1.5067593,1.2027766,1.2379225,6.1175036,3.858657,6.6194496,4.056439,-0.35127974,4.947757,2.2790225,4.4908795
1367,9.58931,1.5211457,1.2171905,1.1120197,6.207269,3.9366598,6.736355,3.9683871,-0.36942047,5.1641617,2.3292325,4.4338193
1368,9.652722,1.444604,1.2825694,1.1604269,6.1544085,3.995646,6.8645296,3.8918412,-0.44150156,5.3287187,2.5275662,4.3920426
1369,9.413283,1.0546503,2.343928,3.3477342,6.1596837,2.8834624,7.0522037,3.965433,0.81265414,5.7157063,5.37888,3.3012984
1370,9.825657,1.0478332,2.333457,1.5798526,6.0752006,4.1005645,8.317393,4.247364,0.41694984,5.1307693,5.09124,4.5170455
1371,9.779672,0.9401288,2.460289,1.9153794,5.6779513,3.9899714,7.833217,4.44486,0.04622626,5.1105533,4.8212805,4.6478267
1372,9.61617,1.2910972,1.6090536,1.6785128,6.698445,4.1947722,8.004425,3.620434,0.90077496,5.5458665,4.2866063,4.1667614
1373,9.267139,1.2177515,1.6836107,3.615608,6.0871773,3.0273721,5.5006404,4.171847,0.33039287,5.0234184,2.943875,3.9530385
1374,9.293534,1.1926994,1.7470762,3.533,6.157809,3.0515993,5.865105,4.057871,0.44210497,5.2320533,3.3716598,3.8184967
1375,9.426526,1.2979177,1.8518169,3.5046825,5.3874726,3.3764951,4.8689923,4.6158185,-0.11796926,4.7155185,2.4766645,4.388555
1376,9.460936,1.0650884,0.47819683,1.5262858,5.020319,2.8167942,7.3256764,5.324267,0.11442279,3.3636632,3.6299334,5.015023
1377,9.566175,0.98511326,1.3452337,1.9949645,6.0885534,3.9531968,7.7042165,4.0042963,0.43651593,4.3030043,3.7517986,4.722617
1378,9.3937645,1.1239451,1.1454737,2.2180734,6.591234,4.0316095,7.7333946,3.77642,1.414663,4.4932127,3.8235223,4.541739
1379,9.20879,1.2257657,1.7898306,2.8372917,5.552078,3.6018322,5.881709,4.6949067,-0.21157582,3.7201998,2.7135212,4.944215
1380,9.001846,2.0221074,1.6372367,4.1732454,5.090609,3.7590792,3.4188814,4.9176226,0.042267784,3.7679148,1.4594035,4.8893795
1381,9.892547,0.9102397,2.7630668,1.9158566,6.4981074,4.3709507,8.883014,3.8259637,1.0579174,4.532339,5.70634,4.488826
1382,9.34145,1.6820099,1.9319355,2.9067204,5.071035,3.3710198,4.567701,4.871809,-0.2878163,4.301071,1.9552176,4.5218425
1383,9.643168,1.3343214,1.6302783,3.7532299,5.11662,3.3675213,4.533296,4.6345344,0.10653986,5.070355,2.4878712,4.2622046
1384,9.130087,1.4942778,1.3865702,2.8856268,5.646801,3.4586499,5.4653296,4.658842,0.064778216,3.8769062,2.292028,4.7547016
1385,9.5131645,1.2073889,1.9746513,4.039189,5.442,3.42402,4.756857,4.507174,0.30083314,5.184093,2.8917818,4.181776
1386,9.231144,0.80384415,2.8036964,4.2354555,5.8378854,4.738599,5.0120764,4.2531075,0.48051453,4.3823056,2.6965342,5.2389073
1387,9.220843,1.1662441,1.7583103,3.9393654,5.8706746,3.8428097,4.944206,4.3175454,0.62478644,4.4279175,2.2579343,4.734584
1388,9.702236,1.2428339,1.9184881,4.4354544,5.169244,3.274634,3.8411758,4.870003,0.22231461,5.1373115,2.4842362,4.125435
1389,9.769634,1.319352,1.90008,4.6094093,5.067655,3.2908072,3.47372,5.018496,0.26255658,5.1094847,2.3703377,4.097569
1390,9.191117,1.0653623,3.0983868,3.273552,5.4332147,4.1861672,5.119494,4.663866,-0.39826694,3.9435778,2.4955523,5.1445823
1391,9.050488,1.2414026,2.6303163,4.5324306,5.3202033,4.5663323,3.756928,4.723216,-0.1810786,3.9528685,1.8471234,5.3355536
1392,9.120168,1.5063659,2.40524,4.4108777,4.9749064,4.3324394,3.5573866,4.84206,-0.38413098,4.08176,1.8244904,5.224397
1393,9.130677,1.144762,2.7534814,4.2150135,5.1898313,4.5666847,4.1609955,4.6729302,-0.37432078,4.071584,2.1005576,5.3734083
1394,8.92824,1.3839973,2.6444268,3.4526594,6.025588,3.6013064,5.2485156,4.6070094,0.123246305,3.666009,2.2030416,4.6555696
1395,9.08801,1.5657544,2.0564404,3.9529557,5.005531,4.1395006,4.1543884,4.779541,-0.37337595,3.915489,1.9240706,5.2563004
1396,9.502702,1.1160569,1.1175047,1.7838892,6.7891827,4.241333,8.36884,3.7007718,1.847937,4.3073006,4.275861,4.6178737
1397,9.364833,1.283419,1.7427096,3.1432457,5.414358,3.6472902,5.2885575,4.4851155,-0.048345402,4.514343,2.4243424,4.671057
1398,9.3069105,1.3992381,1.7715758,2.7370276,5.4832478,3.5477867,5.403969,4.605987,-0.2001236,4.2317004,2.3062685,4.6833835
1399,9.194199,0.84503233,3.0699654,4.011448,5.4292064,4.783675,4.823983,4.4810276,-0.24736926,4.083354,2.5183315,5.47328
1400,9.314733,1.0322934,1.1914788,2.305903,6.957969,4.478719,7.7711205,3.705394,2.3198786,3.724955,3.5781772,5.021913
1401,9.236369,1.042901,1.4467221,2.8140404,6.6937623,4.259893,6.978409,3.837305,1.6186923,3.9904528,3.156726,4.9181404
1402,9.461009,1.1282823,1.5853807,2.7822688,5.627608,3.847743,5.9885836,4.198074,0.06842684,4.6237326,2.6197152,4.748548
1403,9.410953,1.0767162,1.7820598,2.7978346,5.761302,3.9331155,6.154969,4.211143,0.06402483,4.427422,2.7776859,4.8260436
1404,9.232897,1.1396921,1.7576945,3.3719883,5.6989183,3.9729593,5.427232,4.323712,0.24660802,4.150842,2.2833924,4.995849
1405,9.439146,0.9328597,1.6371255,2.7748282,6.021311,4.24333,6.662902,3.948892,0.5297111,4.1808777,2.932205,5.024262
1406,9.340932,0.7631215,2.8311386,3.2953496,5.7943897,4.6401606,6.0746202,4.263584,0.16077574,4.2189636,3.2116845,5.318414
1407,9.15255,1.4905317,2.115569,2.96011,5.490306,3.600579,4.92985,4.7125573,-0.11996744,3.872054,1.9720076,4.7816467
1408,9.58954,1.0252709,0.9137039,1.4521917,5.397213,3.1679518,7.793954,4.9490314,0.026393373,3.7655184,4.046788,4.837094
1409,9.6436405,0.9537247,0.5679701,1.0826552,5.671759,3.110846,8.698391,4.8698387,0.49287733,3.6613286,4.688724,4.733812
1410,9.273729,0.5232413,3.1912658,3.3581343,5.4013166,4.917679,5.877846,4.3484955,-0.46128714,4.010454,2.992613,5.791117
1411,9.1604395,1.1130795,1.5060488,3.5684643,6.2265916,3.9518178,5.7379794,4.0318456,1.0327281,4.412374,2.4821198,4.778737
1412,9.168944,1.0505928,1.5021139,3.430967,6.462984,4.0807824,6.1124845,3.9172623,1.3144224,4.223357,2.6400304,4.84743
1413,9.121973,0.92549574,2.81681,4.3298373,5.520746,4.7633333,4.4766417,4.4718184,0.00443191,4.1429634,2.2759194,5.4244943
1414,9.110815,0.8951828,3.094272,4.873849,5.4629517,5.033551,3.7802765,4.567341,-0.08450668,4.164365,2.1012192,5.4420805
1415,9.331849,0.5970665,3.4235473,3.279526,5.723214,4.9052114,6.0482044,4.3239517,-0.19640954,3.7176552,3.1802468,5.603055
1416,9.292955,0.53016156,2.5938184,3.464469,5.776777,5.0150657,6.192401,4.0206876,0.33578154,4.3178325,2.9878523,5.701859
1417,9.214116,0.9091534,2.7541401,3.5154307,5.268377,4.5296946,5.274624,4.5483,-0.4212596,4.038271,2.645525,5.492063
1418,9.1041155,1.346802,1.6051573,3.3771594,5.5454564,3.8950503,5.185706,4.5495644,0.021221023,3.6870935,2.0383966,5.1562767
1419,9.223851,0.76158994,3.261988,3.4659195,5.320354,4.664272,5.3290567,4.563165,-0.6325652,3.7934,2.7135727,5.5728188
1420,9.251865,0.7185901,3.381511,3.486329,5.5471225,4.7269263,5.5098047,4.4858418,-0.41074702,3.7454324,2.8834188,5.507842
1421,9.002611,1.9395715,1.8389484,4.5707927,5.1842976,3.984422,3.142551,4.91005,0.015386587,3.7599535,1.4942585,4.989585
1422,9.039525,1.6837152,1.9568048,4.4033313,5.279002,4.001819,3.4762375,4.867754,-0.044478364,3.8307817,1.5699294,5.03586
1423,9.182835,1.2897521,1.9301643,3.6474903,5.368666,4.010383,4.753025,4.5759964,-0.068606526,4.0579557,2.0502737,5.093742
1424,9.167745,1.474086,1.8830793,4.0674767,5.387045,3.823541,4.080329,4.7361183,0.0719318,4.096761,1.8599801,4.8596
1425,9.11669,1.1228675,1.4286159,3.1448305,5.943947,3.926988,5.9212956,4.3199916,0.40064493,3.549996,2.272292,5.175881
1426,9.244159,1.0288422,1.6957749,3.0443385,5.9586034,4.08844,6.147121,4.195869,0.39127648,3.921601,2.594372,5.097614
1427,9.206643,0.9854253,1.6154538,3.0612628,6.184045,4.1752324,6.3010507,4.09914,0.6589126,3.5610292,2.5032334,5.210194
1428,9.140651,0.6672184,3.1405127,4.263172,5.7757063,5.0568523,4.9930277,4.2829356,0.21435115,4.154356,2.6327066,5.563492
1429,9.298732,0.6218538,2.923208,3.424674,6.005947,4.956229,6.2408843,4.111294,0.49052414,4.0677514,3.2401145,5.5333114
1430,9.030747,1.677491,1.5913199,3.6670702,5.421845,3.6385517,4.4208894,4.777371,0.035542637,3.70429,1.8245951,4.887462
1431,9.236547,0.6589621,3.310802,4.0179353,5.851106,4.998421,5.2902718,4.278518,0.16900708,3.9884837,2.8485887,5.484381
1432,9.209942,0.69470835,3.005964,4.004052,5.671304,4.9667764,5.236027,4.269599,0.1312768,4.224894,2.734574,5.5474625
1433,9.402137,0.6469917,4.2009583,3.367399,6.069768,5.0186663,6.4793067,3.9217265,1.1131978,3.7924116,3.8432593,5.4398623
1434,9.372804,0.50813824,3.3050756,3.3607895,6.0735254,5.1487155,6.4566383,4.057912,0.42545798,3.8399034,3.4429011,5.6290326
1435,9.110883,1.2661706,1.8368208,3.6367977,5.728139,3.8908346,4.9251127,4.5092382,0.21116665,3.8756561,2.006346,4.999772
1436,9.068598,1.4123229,1.9059421,3.9086845,5.4789414,4.0013013,4.332514,4.640443,0.068749405,3.8625352,1.7601671,5.0954146
1437,9.188206,1.1304559,1.8998716,3.2040932,5.879425,3.9603906,5.613011,4.3777747,0.18709297,3.7040563,2.2617881,5.072748
1438,9.214726,1.1334175,1.7893658,3.1644309,5.591917,4.0016274,5.644517,4.4468365,-0.012515034,3.9046624,2.397011,5.1569977
1439,9.40889,0.91536087,1.8040082,2.4905634,6.9757905,4.857879,7.8201823,3.6537004,2.5094345,3.9705505,3.9891567,5.1306963
1440,9.464691,1.1505234,2.035708,2.8125193,6.800856,3.6212168,7.872649,3.4727008,1.3153858,5.6209965,5.2397895,3.5466113
1441,9.262378,0.7545494,2.4116604,3.4414923,6.6420403,4.9094725,6.597442,3.8075292,1.7042804,4.197803,3.3615932,5.2693386
1442,9.307685,0.72703743,2.5213213,3.6187608,6.547794,4.838183,6.4491363,3.7751622,1.5175943,4.4770064,3.4251072,5.13098
1443,9.253531,0.7286133,2.579171,3.712729,6.3734264,4.8615484,6.1456423,3.9116795,1.266222,4.3799863,3.1992357,5.257848
1444,9.643944,1.2088703,2.9296296,2.5217662,6.997828,3.8694067,8.473082,3.5936055,1.6453682,5.8501306,6.3695407,3.4831915
1445,9.5298195,0.87165135,2.4507408,3.3898506,6.307339,3.0987356,7.946678,3.6223664,1.5943766,6.1570725,6.6328063,3.1131926
1446,9.659336,1.2117139,2.3487206,1.7287447,6.794733,4.168308,8.591017,3.9688628,1.5447339,5.0509143,5.4664845,4.254707
1447,9.484636,1.157671,2.750987,3.032424,6.674296,3.4341452,7.5662103,3.763347,1.1326697,5.8132405,5.6266084,3.4415448
1448,9.479205,0.9754245,2.516901,3.3101084,6.3895555,3.0886948,7.6732187,3.7408853,1.3072714,5.9333186,6.128713,3.2049124
1449,9.517106,1.0071123,2.5491138,3.4502218,6.272949,3.167548,7.294443,3.7495503,1.1064744,6.149636,5.770107,3.2634144
1450,9.600201,1.1267515,1.4587584,2.6469977,5.2093525,3.7083673,5.946825,4.4249144,-0.16928881,4.6174154,2.7282379,4.788324
1451,9.145208,1.5081174,1.701741,2.2992258,7.4052253,3.4776073,7.646266,3.5716045,1.0335164,4.9669294,4.2131567,3.6165967
1452,9.415564,1.1380743,1.6017298,1.8919622,7.1079774,4.622983,8.115085,3.802264,2.4135425,3.821487,4.086703,4.9988995
1453,9.4533615,1.3848844,1.2160742,1.2724494,7.282696,4.0926847,8.772338,3.6568046,1.7087016,4.3967104,4.56526,4.255676
1454,9.379791,1.1301355,1.871212,3.3018715,6.0632663,3.469124,6.2519145,3.9967117,0.50650966,5.280813,3.5962503,4.0523314
1455,9.504644,1.1783326,1.1549861,1.1840639,6.1854105,3.5762954,8.186321,4.4461617,0.124645725,4.2132487,4.0172048,4.6325583
1456,9.802618,1.146395,2.1243298,1.7185044,6.651683,4.413589,8.622679,3.6885583,1.4397188,5.511185,5.3630548,4.2438474
1457,9.835612,1.1458553,2.0771413,1.8791518,6.5635395,4.4901586,8.385975,3.51196,1.3485596,6.0804014,5.2553835,4.117125
1458,9.614905,1.0382514,1.4778311,2.157154,5.5836062,3.8432155,6.7747955,4.300109,-0.121787906,4.249035,3.0784643,4.8687015
1459,9.175036,1.6402566,1.4762735,1.2042508,7.800734,3.8214042,8.249152,3.6038847,0.603012,3.4167368,3.5284817,4.204131
1460,9.868561,1.1352388,2.5560176,1.5315906,6.6136913,4.347907,8.810318,3.9124148,1.0874689,5.1382523,5.6193056,4.333689
1461,9.604846,1.0751613,1.6407691,2.0254261,5.4350767,3.647253,6.860234,4.48219,-0.4404026,4.5216007,3.3826098,4.72396
1462,9.576803,1.4924119,3.642858,1.7709574,7.3213916,4.044831,8.301975,4.1148806,1.1261543,4.9433746,5.686081,4.011207
1463,9.436169,1.6228027,2.6765728,1.159619,7.262524,4.052324,8.114739,4.399377,1.3420266,4.671988,4.7555037,4.39861
1464,9.454222,1.1033952,1.1899097,1.809118,6.7808123,3.8645837,8.595714,3.7874875,1.504462,4.227431,4.656648,4.3370705
1465,9.765837,1.0733981,2.5758078,1.7943002,6.268162,3.933304,8.408259,4.1845756,0.5767857,5.0932775,5.4828286,4.2519264
1466,9.571489,1.4215513,2.1588538,1.2180722,7.5322175,4.3562126,9.103976,3.8248236,2.3626575,4.1007643,5.397775,4.3805084
1467,9.47467,1.5140138,2.6263525,1.3238041,7.4263062,4.195342,8.504228,4.1420712,1.7681326,4.2838874,5.061311,4.412082
1468,9.502725,1.5712737,3.1270752,1.2335707,7.0853386,4.045386,8.001602,4.5091577,0.8571206,4.7077775,4.835205,4.431936
1469,9.70138,1.2148335,3.0540407,1.6035953,6.429535,3.8338041,8.32815,4.4544034,0.3976158,4.8374,5.5242558,4.2778606
1470,9.573679,1.4683473,3.0946212,1.2630317,7.1717978,4.1406584,8.469888,4.3769584,1.1884543,4.298156,5.228905,4.4840884
1471,9.551554,1.4978496,3.3412151,1.3556927,6.975061,3.950629,8.137791,4.5372977,0.7236104,4.755058,5.2181315,4.3277106
1472,9.600458,1.5788623,3.6387112,1.1415211,7.4699435,4.1424828,8.707166,4.376857,1.1563697,4.051998,5.590823,4.3742647
1473,9.6309595,1.5708284,3.4058647,1.0805684,7.6638856,4.3130627,9.005576,4.150594,1.5946932,3.9247,5.68009,4.3833613
1474,9.515559,1.0969125,1.1899981,1.4261175,6.929914,4.0307684,8.851411,3.6092305,0.80563515,3.7576523,4.297794,4.492436
