cluster,identifier,Score
879,CNP0296338.5,-9.3
880,CNP0581312.3,
881,CNP0333926.0,
882,CNP0112982.2,-8.6
883,CNP0142405.1,-8.6
884,CNP0348808.3,-7.4
885,CNP0110822.1,-7.5
886,CNP0250394.1,-6.7
887,CNP0219662.5,-8.3
888,CNP0069539.1,-8.9
889,CNP0268544.3,-9.9
890,CNP0128424.0,-7.9
891,CNP0349207.1,-10.1
892,CNP0114893.3,-10.6
893,CNP0149629.1,-8.7
894,CNP0166348.1,-11.2
895,CNP0235375.1,-9.7
896,CNP0364329.2,-10.3
897,CNP0130382.3,-11.5
898,CNP0190674.2,-10.0
899,CNP0060903.1,-10.7
900,CNP0205931.0,-6.3
901,CNP0105694.2,-7.2
902,CNP0499884.0,-8.5
903,CNP0271435.3,-9.0
904,CNP0158400.11,-9.6
905,CNP0127880.1,-9.2
906,CNP0233053.3,-9.0
907,CNP0322519.2,-7.8
908,CNP0431951.1,
909,CNP0158371.2,-7.9
910,CNP0146559.0,-6.7
911,CNP0428663.1,-9.3
912,CNP0316581.1,-9.2
913,CNP0153265.2,-7.9
914,CNP0162656.2,-8.2
915,CNP0143413.1,-9.679
916,CNP0245869.6,-7.895
917,CNP0467283.1,-8.592
918,CNP0321636.1,-7.835
919,CNP0015747.1,-8.691
920,CNP0135240.7,-11.17
921,CNP0516182.2,-8.659
922,CNP0172186.12,-10.91
923,CNP0305158.0,-8.793
924,CNP0316763.1,-8.661
925,CNP0239241.2,-9.4
926,CNP0149036.5,-12.3
927,CNP0539641.0,-8.1
928,CNP0581049.2,-9.5
929,CNP0370611.6,-8.8
930,CNP0517749.2,-8.7
931,CNP0488641.1,-9.3
932,CNP0143751.11,-9.5
933,CNP0395423.1,-10.0
934,CNP0376866.0,-8.8
935,CNP0216563.2,-8.9
936,CNP0169856.1,-9.9
937,CNP0293736.1,-9.3
938,CNP0433476.1,-10.0
939,CNP0225148.8,-12.4
940,CNP0276298.1,-10.1
941,CNP0431531.1,-10.9
942,CNP0323097.1,-13.4
943,CNP0233278.1,-12.5
944,CNP0160005.3,-9.6
945,CNP0361834.0,-9.9
946,CNP0241545.0,-11.0
947,CNP0183210.11,-12.4
948,CNP0284236.0,-10.7
949,CNP0542064.1,-8.9
950,CNP0321810.2,-8.5
951,CNP0315450.1,-11.4
952,CNP0297890.2,-9.8
953,CNP0259465.1,-8.3
954,CNP0213332.8,-12.9
955,CNP0301309.2,-11.4
956,CNP0171390.1,-13.4
957,CNP0361846.1,-7.6
958,CNP0442870.1,-8.3
959,CNP0253243.4,-10.4
960,CNP0222207.3,-9.1
961,CNP0107696.2,-8.8
962,CNP0332796.1,-9.6
963,CNP0131801.1,-9.6
964,CNP0431173.1,-10.2
965,CNP0386349.5,-11.2
966,CNP0241316.2,-10.5
967,CNP0325719.1,-9.4
968,CNP0172530.2,-9.8
969,CNP0363564.5,-9.3
970,CNP0434185.1,-9.4
971,CNP0110630.2,-7.8
972,CNP0205618.1,-6.9
973,CNP0109584.1,-8.8
974,CNP0201016.2,-9.2
975,CNP0322617.2,-10.2
976,CNP0150138.4,-9.3
977,CNP0289184.0,-10.4
978,CNP0237069.2,-8.3
979,CNP0272527.0,-8.6
980,CNP0323122.0,-11.3
981,CNP0570088.5,-10.3
982,CNP0264193.1,-9.9
983,CNP0463167.1,-8.0
984,CNP0179047.0,
985,CNP0245143.2,-7.4
986,CNP0365159.4,-10.0
987,CNP0209676.1,-10.2
988,CNP0079697.1,-10.1
989,CNP0187617.1,-6.8
990,CNP0280669.4,-7.5
991,CNP0592365.1,-5.9
992,CNP0287516.1,-8.0
993,CNP0256203.1,-8.8
994,CNP0592899.1,
995,CNP0570188.1,-8.2
996,CNP0344605.2,-10.6
997,CNP0215325.5,-9.2
998,CNP0050000.5,-8.7
999,CNP0525439.1,-8.5
1000,CNP0382317.1,-12.22
1001,CNP0315362.1,-10.41
1002,CNP0227663.4,-10.91
1003,CNP0317808.2,-11.02
1004,CNP0175307.5,-10.03
1005,CNP0199894.1,
1006,CNP0241933.8,-9.1
1007,CNP0142967.8,-8.4
1008,CNP0202942.1,-8.8
1009,CNP0125964.1,-9.7
1010,CNP0361536.5,-9.7
1011,CNP0403497.1,-9.9
1012,CNP0164167.2,-9.6
1013,CNP0440209.1,-8.9
1014,CNP0257776.2,-10.2
1015,CNP0155114.1,-9.7
1016,CNP0310963.2,-10.1
1017,CNP0208031.1,-9.2
1018,CNP0200428.1,-7.3
1019,CNP0266496.1,-8.3
1020,CNP0197479.2,-8.0
1021,CNP0109285.1,-8.2
1022,CNP0252480.2,-9.4
1023,CNP0184295.1,-7.1
1024,CNP0304186.3,-8.3
1025,CNP0355987.0,-11.5
1026,CNP0469443.1,-8.7
1027,CNP0352347.1,-8.3
1028,CNP0449949.2,-12.1
1029,CNP0259215.5,-9.8
1030,CNP0286851.1,-8.4
1031,CNP0296333.1,-8.9
1032,CNP0081024.0,-7.7
1033,CNP0079659.1,-9.6
1034,CNP0216970.1,-9.2
1035,CNP0249822.0,-7.1
1036,CNP0125140.1,-8.5
1037,CNP0125672.3,-10.2
1038,CNP0195654.2,-8.6
1039,CNP0586538.1,-8.3
1040,CNP0433119.1,-7.7
1041,CNP0546388.1,-8.5
1042,CNP0079089.1,-9.4
1043,CNP0564017.2,-9.6
1044,CNP0505988.0,-10.1
1045,CNP0278027.1,-9.3
1046,CNP0469852.4,-9.4
1047,CNP0120024.0,-7.5
1048,CNP0204096.1,-8.1
1049,CNP0436049.1,-7.6
1050,CNP0246090.1,-8.9
1051,CNP0366739.1,-9.9
1052,CNP0449635.1,-9.6
1053,CNP0509411.1,-7.7
1054,CNP0162000.2,-8.8
1055,CNP0384628.1,-9.3
1056,CNP0190751.2,-9.6
1057,CNP0265984.5,-8.7
1058,CNP0261922.2,-9.7
1059,CNP0591929.2,-9.3
1060,CNP0182506.7,
1061,CNP0309527.4,-10.3
1062,CNP0578093.3,-8.7
1063,CNP0211713.1,-7.2
1064,CNP0238243.1,-8.3
1065,CNP0424799.1,-9.9
1066,CNP0289260.3,-11.1
1067,CNP0528849.1,-10.2
1068,CNP0191324.1,-8.3
1069,CNP0158473.3,-9.7
1070,CNP0077058.1,-11.0
1071,CNP0416843.1,-9.1
1072,CNP0244571.0,-8.5
1073,CNP0174213.4,
1074,CNP0375103.2,-9.4
1075,CNP0290726.0,-8.7
1076,CNP0039012.2,-10.2
1077,CNP0242415.2,-10.7
1078,CNP0312535.1,-8.1
1079,CNP0238502.1,-7.4
1080,CNP0479871.0,-7.474
1081,CNP0211079.1,-8.482
1082,CNP0496784.1,-8.556
1083,CNP0267525.1,-9.314
1084,CNP0330251.2,-7.845
1085,CNP0478819.0,-9.2
1086,CNP0286663.1,-8.8
1087,CNP0135600.1,-8.8
1088,CNP0348675.4,-9.1
1089,CNP0412623.1,-8.1
1090,CNP0287552.2,-8.0
1091,CNP0132955.2,-7.3
1092,CNP0416529.1,-8.7
1093,CNP0157513.2,-8.7
1094,CNP0328834.1,-9.2
1095,CNP0095594.1,-10.2
1096,CNP0290453.2,-8.1
1097,CNP0103576.0,-8.8
1098,CNP0016692.1,-7.9
1099,CNP0554509.1,-7.8
1100,CNP0398755.2,-12.1
1101,CNP0086173.1,-8.5
1102,CNP0557491.1,-9.3
1103,CNP0138925.1,-9.3
1104,CNP0337383.6,-9.8
1105,CNP0303607.3,-10.2
1106,CNP0507513.1,-9.2
1107,CNP0210210.0,-7.6
1108,CNP0329175.0,-8.7
1109,CNP0177776.0,-8.7
1110,CNP0405966.0,-9.9
1111,CNP0322812.0,-8.0
1112,CNP0304777.0,-7.2
1113,CNP0048685.0,-9.6
1114,CNP0492096.1,-8.5
1115,CNP0421170.1,-9.3
1116,CNP0460041.3,-7.1
1117,CNP0354813.1,-6.3
1118,CNP0392964.2,-7.5
1119,CNP0600031.1,-8.0
1120,CNP0143944.0,-9.169
1121,CNP0240147.0,-7.528
1122,CNP0141466.0,-9.619
1123,CNP0220918.2,-9.213
1124,CNP0070022.1,-10.2
1125,CNP0201677.0,-7.939
1126,CNP0116712.0,-7.813
1127,CNP0535860.0,-8.139
1128,CNP0565244.0,-11.2
1129,CNP0553652.0,-6.246
1130,CNP0589433.0,-6.223
1131,CNP0227054.3,-12.37
1132,CNP0183725.0,-8.989
1133,CNP0395094.1,-7.793
1134,CNP0398964.1,-12.47
1135,CNP0120470.1,-11.2
1136,CNP0290524.1,-10.6
1137,CNP0229782.2,-12.3
1138,CNP0189401.2,-8.4
1139,CNP0328270.9,-7.6
1140,CNP0233884.4,-8.5
1141,CNP0536617.0,-6.6
1142,CNP0245507.3,-8.5
1143,CNP0400319.1,-6.5
1144,CNP0191069.0,-7.7
1145,CNP0143350.7,-8.3
1146,CNP0462265.0,-7.5
1147,CNP0110452.1,
1148,CNP0416722.1,-12.0
1149,CNP0081167.1,-11.8
1150,CNP0255045.3,-8.3
1151,CNP0179322.1,-11.4
1152,CNP0477914.0,-9.7
1153,CNP0128255.1,-12.9
1154,CNP0322834.3,-8.9
1155,CNP0115230.3,-10.1
1156,CNP0089884.2,-9.5
1157,CNP0116502.1,-10.9
1158,CNP0111096.1,-8.4
1159,CNP0213545.1,-7.3
1160,CNP0214654.2,-7.3
1161,CNP0323942.1,-8.5
1162,CNP0250346.3,-9.3
1163,CNP0388893.0,-6.2
1164,CNP0604941.0,-7.6
1165,CNP0573024.0,-10.8
1166,CNP0319682.0,-9.1
1167,CNP0363331.0,-8.5
1168,CNP0252697.2,-7.5
1169,CNP0121291.0,-10.4
1170,CNP0276320.0,-8.774
1171,CNP0139418.0,-9.364
1172,CNP0288506.0,-9.049
1173,CNP0363008.0,-9.362
1174,CNP0549875.0,-10.78
1175,CNP0404878.0,-11.9
1176,CNP0525475.0,-8.9
1177,CNP0374696.0,-9.0
1178,CNP0006204.3,-9.8
1179,CNP0361898.4,-6.3
1180,CNP0393982.1,-7.7
1181,CNP0209806.2,-12.6
1182,CNP0071915.1,-10.1
1183,CNP0203452.9,-11.9
1184,CNP0269616.7,-10.2
1185,CNP0180010.1,-8.1
1186,CNP0255869.2,-6.9
1187,CNP0138850.2,-8.3
1188,CNP0357458.1,-8.7
1189,CNP0224875.0,-8.7
1190,CNP0186802.4,-8.3
1191,CNP0405816.0,-9.0
1192,CNP0332570.0,-7.7
1193,CNP0267173.1,-7.8
1194,CNP0379487.0,-8.1
1195,CNP0103410.0,-7.8
1196,CNP0169201.0,-9.2
1197,CNP0270093.0,-8.8
1198,CNP0167794.2,-7.6
1199,CNP0200492.0,-9.3
1200,CNP0159130.0,-6.4
1201,CNP0220610.2,-9.6
1202,CNP0600093.0,-3.9
1203,CNP0280982.1,-7.6
1204,CNP0245905.2,-12.4
1205,CNP0034444.0,-8.1
1206,CNP0218756.3,-7.3
1207,CNP0603145.0,-7.6
1208,CNP0371423.0,-8.9
1209,CNP0383950.0,-12.1
1210,CNP0163646.6,-9.1
1211,CNP0283477.7,-8.3
1212,CNP0336726.2,-6.8
1213,CNP0075713.1,-8.0
1214,CNP0268066.0,-5.9
1215,CNP0244532.2,-10.3
1216,CNP0185701.3,-11.1
1217,CNP0275993.1,-9.5
1218,CNP0594419.0,-7.3
1219,CNP0087329.4,-8.2
1220,CNP0000263.1,-7.9
1221,CNP0500997.1,-8.0
1222,CNP0114926.2,-10.4
1223,CNP0213102.0,-8.9
1224,CNP0531593.1,-6.9
1225,CNP0046080.0,-6.3
1226,CNP0480254.1,-9.4
1227,CNP0220291.1,-9.5
1228,CNP0273999.4,
1229,CNP0221524.8,-11.3
1230,CNP0202100.0,-5.8
1231,CNP0361459.3,-9.6
1232,CNP0158686.4,-10.3
1233,CNP0188410.1,-9.4
1234,CNP0255138.1,-11.1
1235,CNP0178442.4,-11.0
1236,CNP0137809.1,-8.5
1237,CNP0207277.0,-5.3
1238,CNP0523053.1,-7.0
1239,CNP0269702.4,-9.1
1240,CNP0538539.2,-12.2
1241,CNP0319853.1,-9.1
1242,CNP0434973.1,-9.2
1243,CNP0348373.5,-8.2
1244,CNP0026190.0,-6.1
1245,CNP0514986.0,-8.4
1246,CNP0110981.1,-8.6
1247,CNP0101121.0,-8.2
1248,CNP0198816.3,-9.3
1249,CNP0331592.1,-11.7
1250,CNP0407541.1,-11.3
1251,CNP0535582.0,-6.9
1252,CNP0412043.0,-7.7
1253,CNP0383631.0,-6.9
1254,CNP0228829.0,-5.7
1255,CNP0411260.3,-8.064
1256,CNP0312077.1,-9.288
1257,CNP0146682.1,-10.37
1258,CNP0106750.1,-9.358
1259,CNP0256969.1,-9.874
1260,CNP0131639.1,-8.983
1261,CNP0297741.1,-6.884
1262,CNP0029524.1,-7.839
1263,CNP0461133.1,-9.196
1264,CNP0427460.1,-9.414
1265,CNP0230074.3,-11.2
1266,CNP0212764.1,-10.5
1267,CNP0182953.1,-8.8
1268,CNP0010659.1,-9.2
1269,CNP0075768.1,-10.2
1270,CNP0453100.7,-8.7
1271,CNP0152963.8,-9.2
1272,CNP0276460.2,-9.1
1273,CNP0141222.1,-8.3
1274,CNP0196066.4,-8.0
1275,CNP0193253.4,-8.7
1276,CNP0248199.1,-8.5
1277,CNP0201643.5,-9.3
1278,CNP0223602.1,-7.7
1279,CNP0175125.1,-8.3
1280,CNP0415652.0,-7.4
1281,CNP0135593.0,-7.5
1282,CNP0166398.4,-9.5
1283,CNP0431544.1,-6.6
1284,CNP0407892.1,-9.2
1285,CNP0316255.1,-7.3
1286,CNP0144131.1,-11.1
1287,CNP0570449.0,-6.5
1288,CNP0572686.1,-7.3
1289,CNP0301406.1,-8.1
1290,CNP0305107.0,-8.9
1291,CNP0445899.1,-8.4
1292,CNP0245641.4,-7.3
1293,CNP0002628.0,-6.4
1294,CNP0439353.1,-8.8
1295,CNP0238006.1,-7.1
1296,CNP0220144.1,-7.5
1297,CNP0130580.1,-8.0
1298,CNP0532257.1,-7.4
1299,CNP0211115.1,-9.1
1300,CNP0146696.1,-7.8
1301,CNP0355956.1,-5.7
1302,CNP0299421.0,-6.1
1303,CNP0321128.2,-5.8
1304,CNP0481811.2,-12.1
1305,CNP0350737.1,-10.9
1306,CNP0207124.1,-8.6
1307,CNP0106814.1,-9.3
1308,CNP0312996.3,-9.5
1309,CNP0114505.2,-7.8
1310,CNP0064469.3,-6.7
1311,CNP0283271.1,-7.7
1312,CNP0073765.0,-4.0
1313,CNP0560760.1,-5.8
1314,CNP0104076.1,-7.0
1315,CNP0285116.3,-5.3
1316,CNP0270441.3,-5.5
1317,CNP0216092.3,-7.6
1318,CNP0282253.1,-7.8
1319,CNP0505815.1,-9.0
1320,CNP0287882.2,-9.9
1321,CNP0597984.1,-10.4
1322,CNP0168752.3,-8.5
1323,CNP0008811.1,-8.2
1324,CNP0351515.1,-10.0
1325,CNP0384054.0,-11.5
1326,CNP0294463.1,-9.0
1327,CNP0380665.2,-10.3
1328,CNP0309904.2,-8.4
1329,CNP0189800.1,-9.7
1330,CNP0191529.0,-7.8
1331,CNP0204144.1,-10.7
1332,CNP0500356.1,
1333,CNP0368321.1,-9.8
1334,CNP0071439.1,-9.5
1335,CNP0336812.1,-9.8
1336,CNP0382140.1,-10.0
1337,CNP0113441.1,-9.8
1338,CNP0434850.1,-13.5
1339,CNP0563207.10,-9.4
1340,CNP0282874.2,-9.5
1341,CNP0604552.6,
1342,CNP0346133.1,-6.4
1343,CNP0102701.1,-9.6
1344,CNP0508609.1,-9.2
1345,CNP0214661.3,-9.3
1346,CNP0233008.1,-8.8
1347,CNP0217176.2,-8.1
1348,CNP0302843.2,-9.4
1349,CNP0212086.1,-8.4
1350,CNP0397462.1,-10.0
1351,CNP0008520.1,-9.2
1352,CNP0114502.1,-10.3
1353,CNP0252138.1,-11.7
1354,CNP0266902.1,-9.3
1355,CNP0123900.1,-10.2
1356,CNP0236227.1,-7.4
1357,CNP0260424.1,-9.5
1358,CNP0415934.1,-11.4
1359,CNP0394224.2,-9.8
1360,CNP0245328.2,
1361,CNP0126195.1,-8.7
1362,CNP0264821.1,-9.2
1363,CNP0604778.1,-10.2
1364,CNP0223713.2,-9.9
1365,CNP0185492.1,-7.8
1366,CNP0323106.3,
1367,CNP0388070.3,-10.0
1368,CNP0388494.2,-9.9
1369,CNP0297608.2,-12.2
1370,CNP0111973.1,-10.4
1371,CNP0078255.1,-7.7
1372,CNP0116752.2,-9.6
1373,CNP0387061.1,-11.6
1374,CNP0346893.1,-10.4
1375,CNP0313282.1,-12.7
1376,CNP0426578.0,-8.1
1377,CNP0266589.5,-9.6
1378,CNP0322914.0,-8.8
1379,CNP0547996.3,-10.3
1380,CNP0207110.4,
1381,CNP0362155.4,-9.4
1382,CNP0074114.1,-12.1
1383,CNP0351748.1,-13.7
1384,CNP0305438.1,-9.7
1385,CNP0118958.1,-12.06
1386,CNP0570726.1,-10.21
1387,CNP0359317.1,-10.16
1388,CNP0197346.3,-12.03
1389,CNP0165863.0,-10.02
1390,CNP0510659.1,-10.87
1391,CNP0580767.4,-10.99
1392,CNP0590669.1,-9.472
1393,CNP0573019.6,-9.206
1394,CNP0571651.1,-8.909
1395,CNP0279403.2,-10.02
1396,CNP0122505.3,-8.58
1397,CNP0325455.1,-9.31
1398,CNP0155599.2,-9.198
1399,CNP0173608.1,-11.42
1400,CNP0422830.1,-9.0
1401,CNP0134221.1,
1402,CNP0432902.1,-8.9
1403,CNP0120293.1,-9.8
1404,CNP0304631.1,-7.4
1405,CNP0133651.1,-10.7
1406,CNP0253888.6,-9.2
1407,CNP0480093.1,-10.1
1408,CNP0266847.0,-9.9
1409,CNP0240519.0,-8.4
1410,CNP0230774.5,-9.1
1411,CNP0251648.7,-9.2
1412,CNP0389732.4,-11.1
1413,CNP0247053.3,
1414,CNP0369536.4,-9.4
1415,CNP0550488.1,-12.5
1416,CNP0293656.1,-10.0
1417,CNP0248603.4,-9.8
1418,CNP0589701.1,-10.1
1419,CNP0238823.2,-11.1
1420,CNP0384206.3,-10.6
1421,CNP0313791.4,-10.0
1422,CNP0003590.1,-10.7
1423,CNP0161157.0,-9.2
1424,CNP0236041.1,-11.1
1425,CNP0365773.1,-10.7
1426,CNP0285037.2,-8.3
1427,CNP0348720.3,-10.1
1428,CNP0181184.1,-9.8
1429,CNP0149242.1,-9.7
1430,CNP0227046.1,-10.7
1431,CNP0117474.1,-11.2
1432,CNP0295609.3,-9.6
1433,CNP0387718.2,-8.7
1434,CNP0484577.4,-10.9
1435,CNP0324030.1,-11.1
1436,CNP0564431.1,-9.2
1437,CNP0207414.1,-10.0
1438,CNP0170218.2,-9.3
1439,CNP0372921.1,-9.4
1440,CNP0380451.2,-10.9
1441,CNP0284042.3,-9.0
1442,CNP0353715.9,-10.3
1443,CNP0194420.1,-10.5
1444,CNP0338997.2,-9.2
1445,CNP0149716.1,-10.43
1446,CNP0185275.1,-8.574
1447,CNP0312803.0,-10.06
1448,CNP0348575.3,-11.2
1449,CNP0197652.3,-11.27
1450,CNP0162513.3,-9.2
1451,CNP0560585.1,-9.5
1452,CNP0518246.5,-9.1
1453,CNP0412749.3,-8.6
1454,CNP0190359.2,-8.4
1455,CNP0254540.1,-8.3
1456,CNP0292374.0,-7.6
1457,CNP0487787.1,-8.3
1458,CNP0571215.1,
1459,CNP0356312.5,-10.2
1460,CNP0408560.1,-8.4
1461,CNP0471736.2,-8.6
1462,CNP0224618.4,-9.6
1463,CNP0298721.1,-8.2
1464,CNP0459157.2,-7.6
1465,CNP0490751.4,-9.8
1466,CNP0113107.3,-8.4
1467,CNP0312711.1,-7.4
1468,CNP0484220.1,-8.2
1469,CNP0005698.1,-7.4
1470,CNP0494949.1,-9.1
1471,CNP0583282.1,-7.8
1472,CNP0034524.1,-10.0
1473,CNP0322076.1,-11.6
1474,CNP0386973.2,-10.3
1475,CNP0175095.1,-11.2
1476,CNP0231278.1,-10.5
1477,CNP0095813.2,-11.1
1478,CNP0000043.1,-7.1
1479,CNP0091771.1,-8.7
1480,CNP0554762.1,-7.7
1481,CNP0087330.2,-9.4
1482,CNP0412144.1,-8.8
1483,CNP0299526.2,-9.7
1484,CNP0348304.0,-9.0
1485,CNP0350147.0,-8.1
1486,CNP0269430.0,-9.7
1487,CNP0279234.0,-10.0
1488,CNP0409760.2,-7.1
1489,CNP0587372.2,-9.9
1490,CNP0131815.1,-9.7
1491,CNP0339123.1,-10.5
1492,CNP0255789.2,-9.6
1493,CNP0173434.1,-8.0
1494,CNP0539856.2,-9.1
1495,CNP0525094.0,-10.4
1496,CNP0568861.0,-9.2
1497,CNP0284361.1,-14.9
1498,CNP0280475.1,-13.1
1499,CNP0266218.1,-11.0
1500,CNP0378687.1,-8.8
1501,CNP0030991.1,-9.1
1502,CNP0004557.3,-9.7
1503,CNP0112071.1,-10.6
1504,CNP0364405.1,-6.5
1505,CNP0366384.0,-9.9
1506,CNP0414960.0,-8.8
1507,CNP0012388.1,-9.1
1508,CNP0605322.1,-10.7
1509,CNP0406262.0,-9.8
1510,CNP0605064.1,-9.3
1511,CNP0040711.1,
1512,CNP0104508.1,-12.0
1513,CNP0114899.1,-8.8
1514,CNP0384654.3,-9.4
1515,CNP0506255.2,-9.777
1516,CNP0482099.0,-9.022
1517,CNP0598044.2,-10.78
1518,CNP0557657.1,-7.91
1519,CNP0200171.1,-8.17
1520,CNP0563476.1,-11.83
1521,CNP0581301.3,-11.52
1522,CNP0386819.3,-9.525
1523,CNP0202308.1,-10.55
1524,CNP0247876.1,-11.63
1525,CNP0111879.1,-9.3
1526,CNP0141159.1,-10.3
1527,CNP0532816.1,-9.8
1528,CNP0136740.1,-8.3
1529,CNP0337510.0,-9.9
1530,CNP0137645.1,-9.239
1531,CNP0393288.1,-8.733
1532,CNP0013981.1,-8.695
1533,CNP0110804.1,-9.565
1534,CNP0116983.1,-8.865
1535,CNP0170095.1,-9.4
1536,CNP0060048.2,-8.8
1537,CNP0449530.1,-11.2
1538,CNP0376203.2,-9.4
1539,CNP0222449.2,
1540,CNP0198036.2,-10.9
1541,CNP0282454.1,-9.1
1542,CNP0106157.1,-9.3
1543,CNP0147689.1,-10.3
1544,CNP0386799.1,-7.6
1545,CNP0490793.0,-9.4
1546,CNP0284443.0,-9.4
1547,CNP0210544.1,-8.9
1548,CNP0102680.1,-9.2
1549,CNP0365960.2,-8.9
1550,CNP0334376.1,-9.0
1551,CNP0445681.2,-8.8
1552,CNP0290433.1,-7.8
1553,CNP0043027.1,-10.3
1554,CNP0107364.3,-10.7
1555,CNP0260731.4,-9.7
1556,CNP0332014.1,-9.3
1557,CNP0392431.1,-9.8
1558,CNP0173811.4,-9.5
1559,CNP0145491.1,-10.3
1560,CNP0489046.1,-8.6
1561,CNP0445126.1,-9.4
1562,CNP0349760.0,-10.5
1563,CNP0287046.2,
1564,CNP0127634.1,-10.2
1565,CNP0112779.0,-8.6
1566,CNP0086630.0,-8.2
1567,CNP0603657.1,-10.3
1568,CNP0242698.2,-8.2
1569,CNP0173785.0,-10.2
1570,CNP0080581.1,-9.1
1571,CNP0121500.1,-8.5
1572,CNP0559911.2,-9.4
1573,CNP0095760.1,-10.4
1574,CNP0004635.1,-10.0
1575,CNP0291696.1,-8.2
1576,CNP0481203.2,-10.7
1577,CNP0601601.1,-8.1
1578,CNP0443813.2,-8.8
1579,CNP0133857.2,-9.9
1580,CNP0300147.1,-9.1
1581,CNP0444224.1,-10.3
1582,CNP0279042.1,-10.6
1583,CNP0304077.2,-9.1
1584,CNP0027635.2,-11.3
1585,CNP0359035.1,-8.7
1586,CNP0387332.1,-9.1
1587,CNP0555076.2,-8.9
1588,CNP0352681.1,-10.7
1589,CNP0534133.2,-9.0
1590,CNP0371909.2,-8.1
1591,CNP0406521.0,-9.6
1592,CNP0169214.0,-10.5
1593,CNP0144321.1,-11.1
1594,CNP0555801.0,-7.5
1595,CNP0345574.0,-7.9
1596,CNP0494035.5,-10.9
1597,CNP0415608.2,-10.1
1598,CNP0229513.1,-8.5
1599,CNP0487448.2,-9.9
1600,CNP0139041.1,-9.9
1601,CNP0586175.1,
1602,CNP0375290.2,-9.8
1603,CNP0054589.1,-10.1
1604,CNP0299030.2,-8.1
1605,CNP0399419.1,-7.5
1606,CNP0362781.2,-9.0
1607,CNP0257600.0,-8.1
1608,CNP0217470.1,-9.8
1609,CNP0106909.1,-7.7
1610,CNP0450095.0,-7.6
1611,CNP0257454.0,-8.4
1612,CNP0135488.1,-8.0
1613,CNP0553208.1,-8.4
1614,CNP0283201.0,-7.0
1615,CNP0347734.0,-8.4
1616,CNP0564467.2,-8.0
1617,CNP0107065.1,-8.5
1618,CNP0190385.1,-10.0
1619,CNP0446180.1,-8.3
1620,CNP0161088.1,-7.566
1621,CNP0051078.1,-7.926
1622,CNP0190523.1,-6.27
1623,CNP0436418.1,-9.268
1624,CNP0274242.1,-9.082
1625,CNP0554500.1,
1626,CNP0363416.0,-7.8
1627,CNP0234380.0,-5.1
1628,CNP0038988.0,
1629,CNP0365242.1,-7.3
1630,CNP0343124.0,-7.3
1631,CNP0284142.0,
1632,CNP0324606.1,-7.8
1633,CNP0409015.1,-8.1
1634,CNP0198173.1,-9.3
1635,CNP0603345.0,-9.4
1636,CNP0378428.0,-7.4
1637,CNP0028592.1,-8.7
1638,CNP0357816.0,-8.7
1639,CNP0171853.1,-9.0
1640,CNP0559841.1,-12.0
1641,CNP0091358.1,-8.9
1642,CNP0565051.0,-9.7
1643,CNP0131244.2,-8.1
1644,CNP0476221.0,-6.5
1645,CNP0293420.1,-7.812
1646,CNP0496917.1,-7.062
1647,CNP0185682.4,-7.286
1648,CNP0368488.1,-10.08
1649,CNP0476499.2,-6.413
1650,CNP0441953.0,-7.398
1651,CNP0498511.1,-6.809
1652,CNP0442491.0,-7.707
1653,CNP0538818.1,-5.954
1654,CNP0335246.0,-8.016
1655,CNP0567305.0,-8.6
1656,CNP0059353.0,-7.4
1657,CNP0548106.0,-8.3
1658,CNP0577327.0,-8.3
1659,CNP0398610.0,-9.7
1660,CNP0368302.0,-8.7
1661,CNP0568625.0,-9.3
1662,CNP0296690.0,-11.3
1663,CNP0000225.0,-9.6
1664,CNP0560193.0,-10.4
1665,CNP0384927.0,-10.5
1666,CNP0130806.0,-7.4
1667,CNP0214799.0,-7.8
1668,CNP0397377.0,-8.8
1669,CNP0321905.0,-9.6
1670,CNP0529309.0,-7.8
1671,CNP0364125.0,-7.7
1672,CNP0525496.0,-8.6
1673,CNP0288773.0,-9.3
1674,CNP0230374.0,-8.3
1675,CNP0569458.0,-7.8
1676,CNP0410341.0,-8.9
1677,CNP0322233.0,-10.3
1678,CNP0585223.0,-8.7
1679,CNP0434519.0,-8.4
1680,CNP0392328.0,-9.6
1681,CNP0409524.0,-10.6
1682,CNP0407207.0,-11.1
