cluster,identifier,Score
881,CNP0189357.8,-8.4
882,CNP0112982.1,-9.6
883,CNP0325203.2,-7.7
884,CNP0528388.1,-8.1
885,CNP0572794.1,-6.3
886,CNP0230917.1,-8.7
887,CNP0245367.1,-7.2
888,CNP0267808.1,-8.6
889,CNP0267221.1,-8.0
890,CNP0283394.13,-8.9
891,CNP0086353.2,-12.9
892,CNP0287175.1,-12.6
893,CNP0163180.2,-8.0
894,CNP0212656.1,-10.0
895,CNP0170612.1,-11.4
896,CNP0038213.3,-10.6
897,CNP0360073.1,-11.7
898,CNP0093608.1,-10.9
899,CNP0201031.3,-9.8
900,CNP0251473.1,-5.4
901,CNP0155356.0,-4.5
902,CNP0570082.0,-8.9
903,CNP0251012.1,-7.9
904,CNP0231460.2,-9.2
905,CNP0168889.1,-9.0
906,CNP0164164.1,-7.8
907,CNP0166224.1,-7.8
908,CNP0185503.2,-8.6
909,CNP0301162.3,-8.6
910,CNP0258718.1,-7.3
911,CNP0428763.1,-8.6
912,CNP0193222.2,-8.7
913,CNP0245452.2,-7.8
914,CNP0479879.1,-8.2
915,CNP0502910.1,-10.24
916,CNP0251487.2,-8.6
917,CNP0326530.3,-8.578
918,CNP0453787.1,-8.84
919,CNP0015778.1,-8.521
920,CNP0398113.1,-9.079
921,CNP0159345.1,-7.807
922,CNP0280991.1,-10.04
923,CNP0128899.2,-9.295
924,CNP0418685.2,-8.56
925,CNP0297129.1,-7.4
926,CNP0201675.3,-10.9
927,CNP0547794.0,-6.5
928,CNP0402852.3,-9.4
929,CNP0370611.3,-9.6
930,CNP0326162.1,-8.1
931,CNP0329248.1,-8.7
932,CNP0525215.1,-9.8
933,CNP0295750.3,-8.4
934,CNP0503116.1,-8.2
935,CNP0239656.1,-9.2
936,CNP0240285.1,-11.5
937,CNP0145884.2,-10.4
938,CNP0274729.3,-10.6
939,CNP0149165.1,-12.1
940,CNP0276298.3,-10.3
941,CNP0313210.1,-11.6
942,CNP0516550.1,-11.6
943,CNP0203366.1,-12.4
944,CNP0292641.2,-10.0
945,CNP0121215.1,-12.4
946,CNP0281180.3,-11.1
947,CNP0292716.1,-10.3
948,CNP0348879.3,-11.1
949,CNP0169884.1,-9.7
950,CNP0484274.1,-9.8
951,CNP0252757.1,-8.8
952,CNP0528807.1,-9.3
953,CNP0592022.0,-8.8
954,CNP0213332.9,-12.6
955,CNP0280977.1,-12.6
956,CNP0213203.1,-11.2
957,CNP0516989.3,-8.8
958,CNP0536732.1,
959,CNP0152231.2,-10.4
960,CNP0291475.0,-9.8
961,CNP0224967.1,-9.5
962,CNP0224534.2,-9.6
963,CNP0131801.2,-9.3
964,CNP0147233.2,-9.9
965,CNP0111433.1,-11.1
966,CNP0311995.2,-10.4
967,CNP0382655.2,-11.2
968,CNP0218900.1,-9.7
969,CNP0554864.1,-9.4
970,CNP0166950.1,-10.2
971,CNP0238845.0,-7.4
972,CNP0213331.1,-8.4
973,CNP0578113.2,-9.5
974,CNP0299006.6,-10.3
975,CNP0359076.1,-10.1
976,CNP0232988.2,-10.0
977,CNP0087296.1,-10.0
978,CNP0485528.1,-8.2
979,CNP0296970.0,-7.9
980,CNP0467827.0,-8.4
981,CNP0495757.5,-10.1
982,CNP0296597.1,-9.7
983,CNP0415416.0,-8.9
984,CNP0200666.2,-9.4
985,CNP0227599.1,-8.1
986,CNP0079464.4,-8.5
987,CNP0536694.1,-8.6
988,CNP0324354.1,-11.3
989,CNP0313680.1,-7.2
990,CNP0328545.2,-7.3
991,CNP0559400.1,-6.1
992,CNP0254139.2,-7.2
993,CNP0330909.1,-7.6
994,CNP0087053.7,-9.2
995,CNP0238085.1,-10.0
996,CNP0132581.1,-8.8
997,CNP0496729.1,-7.6
998,CNP0060415.8,-9.2
999,CNP0504131.2,-9.0
1000,CNP0212576.5,-10.67
1001,CNP0315895.1,-10.15
1002,CNP0503508.1,-10.23
1003,CNP0087363.1,-9.974
1004,CNP0311550.1,-8.527
1005,CNP0264758.1,-8.4
1006,CNP0379725.1,-8.3
1007,CNP0326792.1,
1008,CNP0299448.1,-9.3
1009,CNP0192880.1,-9.6
1010,CNP0130108.0,-11.7
1011,CNP0043579.2,-10.4
1012,CNP0188609.3,-10.0
1013,CNP0361624.2,-8.5
1014,CNP0234041.1,-9.2
1015,CNP0278999.1,-10.7
1016,CNP0153843.2,-10.1
1017,CNP0338230.1,-10.7
1018,CNP0071867.2,-9.1
1019,CNP0254959.3,-9.0
1020,CNP0209103.1,-8.2
1021,CNP0110673.4,-7.6
1022,CNP0424541.1,-7.9
1023,CNP0294610.1,-8.5
1024,CNP0332026.1,-7.6
1025,CNP0562649.0,-9.9
1026,CNP0433020.1,
1027,CNP0532666.1,-8.8
1028,CNP0292323.4,-10.1
1029,CNP0546750.1,-8.8
1030,CNP0142432.1,-9.1
1031,CNP0456738.2,-9.1
1032,CNP0319500.0,-8.9
1033,CNP0424173.2,-7.6
1034,CNP0273267.1,-10.0
1035,CNP0312769.1,-7.7
1036,CNP0371590.2,-9.6
1037,CNP0549548.4,-10.6
1038,CNP0229984.2,-7.4
1039,CNP0261719.1,-8.6
1040,CNP0600228.0,-7.6
1041,CNP0349962.6,-9.7
1042,CNP0189246.5,-8.5
1043,CNP0246859.5,-9.9
1044,CNP0325924.1,-10.4
1045,CNP0203754.1,-8.7
1046,CNP0402127.1,-9.3
1047,CNP0126716.1,-7.2
1048,CNP0216989.6,-8.1
1049,CNP0310573.2,-7.5
1050,CNP0439458.1,-8.1
1051,CNP0267908.0,-8.9
1052,CNP0196458.1,-7.5
1053,CNP0186606.1,-6.8
1054,CNP0204276.9,-9.0
1055,CNP0584282.0,-8.6
1056,CNP0323423.10,-9.0
1057,CNP0312893.6,-9.3
1058,CNP0374344.2,-9.5
1059,CNP0200669.1,-10.0
1060,CNP0593066.10,-10.0
1061,CNP0175028.1,-9.0
1062,CNP0505867.3,-7.9
1063,CNP0348699.1,-6.5
1064,CNP0585703.2,-7.9
1065,CNP0125009.1,-9.6
1066,CNP0117947.0,-8.3
1067,CNP0312505.1,-10.2
1068,CNP0599081.2,-9.2
1069,CNP0255927.1,-10.5
1070,CNP0188367.2,-10.1
1071,CNP0244769.0,-8.9
1072,CNP0288650.1,-10.3
1073,CNP0202040.5,-10.1
1074,CNP0161201.1,-10.6
1075,CNP0191988.0,-9.9
1076,CNP0180959.1,-11.3
1077,CNP0163431.0,-10.5
1078,CNP0107857.2,-11.5
1079,CNP0323947.1,-8.7
1080,CNP0137700.1,-6.411
1081,CNP0597715.1,-9.07
1082,CNP0577040.1,-8.047
1083,CNP0530207.1,-9.104
1084,CNP0367144.1,
1085,CNP0032565.0,-10.6
1086,CNP0062620.3,-9.1
1087,CNP0245167.2,-9.1
1088,CNP0227505.2,-9.4
1089,CNP0235395.1,-7.9
1090,CNP0150015.10,-9.1
1091,CNP0434888.1,-8.3
1092,CNP0408419.2,-8.3
1093,CNP0157513.6,-8.8
1094,CNP0150111.1,-9.1
1095,CNP0589105.1,-7.9
1096,CNP0219503.1,-9.2
1097,CNP0452690.0,-7.5
1098,CNP0461740.1,-9.2
1099,CNP0303444.1,-8.7
1100,CNP0108460.2,-11.9
1101,CNP0418113.3,-8.4
1102,CNP0601347.1,-7.9
1103,CNP0110348.2,-7.5
1104,CNP0289360.1,-9.3
1105,CNP0192493.1,-10.1
1106,CNP0550704.1,-11.6
1107,CNP0400846.0,-7.9
1108,CNP0312502.2,-8.2
1109,CNP0506812.0,-6.9
1110,CNP0114613.0,-10.3
1111,CNP0093909.0,-8.8
1112,CNP0234320.0,-7.4
1113,CNP0227129.0,-9.2
1114,CNP0217472.1,-9.0
1115,CNP0046273.4,
1116,CNP0156571.1,-8.4
1117,CNP0056072.6,-6.7
1118,CNP0377443.1,-8.2
1119,CNP0164920.0,-7.6
1120,CNP0499978.0,-7.952
1121,CNP0144563.0,-8.359
1122,CNP0025719.0,-9.541
1123,CNP0256114.2,-9.02
1124,CNP0384837.3,-7.991
1125,CNP0482226.3,-6.555
1126,CNP0498354.0,-8.563
1127,CNP0375802.0,-9.853
1128,CNP0059557.0,-7.337
1129,CNP0213699.0,-6.93
1130,CNP0509203.0,-6.812
1131,CNP0341958.0,-10.43
1132,CNP0095827.1,-8.557
1133,CNP0080460.1,-8.268
1134,CNP0122974.1,-15.16
1135,CNP0089980.1,-8.9
1136,CNP0169186.2,-11.0
1137,CNP0310723.4,-11.4
1138,CNP0171676.14,-8.4
1139,CNP0386165.4,-8.2
1140,CNP0233884.6,-8.0
1141,CNP0355148.0,-6.3
1142,CNP0511601.1,
1143,CNP0261622.1,-10.0
1144,CNP0374611.0,-8.9
1145,CNP0176598.2,-8.1
1146,CNP0473805.0,-7.4
1147,CNP0316377.2,-11.7
1148,CNP0181032.4,-11.1
1149,CNP0239895.1,-10.9
1150,CNP0214519.2,-10.8
1151,CNP0435247.1,-9.6
1152,CNP0558946.0,-8.9
1153,CNP0509141.1,-11.0
1154,CNP0219954.1,-11.4
1155,CNP0081348.2,-9.6
1156,CNP0080243.1,-8.8
1157,CNP0087089.1,-8.2
1158,CNP0319650.1,-9.9
1159,CNP0559322.3,-8.2
1160,CNP0142476.1,-7.7
1161,CNP0215955.1,-7.1
1162,CNP0380027.2,-10.8
1163,CNP0197903.4,-7.9
1164,CNP0367687.0,-9.2
1165,CNP0358844.1,-12.1
1166,CNP0382998.0,-9.7
1167,CNP0362429.0,-9.2
1168,CNP0586018.1,-8.3
1169,CNP0374099.0,-8.9
1170,CNP0263168.0,-9.271
1171,CNP0152064.0,-8.975
1172,CNP0191283.0,-8.87
1173,CNP0321109.0,-9.572
1174,CNP0484564.0,-9.474
1175,CNP0266132.0,-9.2
1176,CNP0335951.0,-8.6
1177,CNP0129375.0,-8.5
1178,CNP0181600.2,-10.3
1179,CNP0079292.0,-7.0
1180,CNP0212264.17,-8.6
1181,CNP0209806.6,-12.3
1182,CNP0170839.2,-8.1
1183,CNP0203452.6,-12.3
1184,CNP0224871.3,-11.3
1185,CNP0159141.1,-7.3
1186,CNP0359137.0,-7.7
1187,CNP0181190.2,-7.6
1188,CNP0121986.1,
1189,CNP0353881.0,-10.0
1190,CNP0119499.1,-7.7
1191,CNP0150907.0,-9.1
1192,CNP0246389.0,-8.7
1193,CNP0261902.1,-7.7
1194,CNP0189879.0,-9.8
1195,CNP0117298.0,-7.8
1196,CNP0162726.0,-7.2
1197,CNP0210258.0,-8.7
1198,CNP0235511.2,-7.3
1199,CNP0383651.0,-9.6
1200,CNP0538206.0,-6.6
1201,CNP0289065.4,-11.0
1202,CNP0154248.0,-4.5
1203,CNP0110789.1,-7.1
1204,CNP0122398.1,-11.9
1205,CNP0391843.0,-9.7
1206,CNP0059988.1,-8.3
1207,CNP0064374.1,-7.2
1208,CNP0263557.0,-10.2
1209,CNP0571175.0,-8.7
1210,CNP0274400.0,-8.0
1211,CNP0333282.0,-7.9
1212,CNP0520451.0,
1213,CNP0482864.1,-7.6
1214,CNP0548192.0,-5.8
1215,CNP0099973.1,-12.1
1216,CNP0279367.3,-9.8
1217,CNP0011209.1,-10.2
1218,CNP0047962.0,-7.1
1219,CNP0034928.2,-7.4
1220,CNP0386145.2,-8.3
1221,CNP0461413.0,
1222,CNP0174168.3,-10.5
1223,CNP0332602.1,-7.6
1224,CNP0312973.1,-7.6
1225,CNP0371629.0,-5.1
1226,CNP0454999.0,-7.5
1227,CNP0111916.1,-10.1
1228,CNP0327181.4,-11.4
1229,CNP0220272.1,-9.8
1230,CNP0557297.0,-5.7
1231,CNP0117493.0,-8.9
1232,CNP0313749.1,-10.1
1233,CNP0313193.1,-9.6
1234,CNP0375601.2,-8.6
1235,CNP0505371.1,-8.6
1236,CNP0104330.0,-6.1
1237,CNP0157310.0,-4.7
1238,CNP0173119.1,-7.5
1239,CNP0124987.0,-8.5
1240,CNP0408823.1,-9.8
1241,CNP0372302.1,-10.1
1242,CNP0577154.1,-10.9
1243,CNP0107613.2,-8.4
1244,CNP0002935.0,-6.5
1245,CNP0046972.2,-6.2
1246,CNP0264043.1,-9.7
1247,CNP0434138.0,-7.6
1248,CNP0149657.8,-10.2
1249,CNP0343053.1,-10.9
1250,CNP0110809.3,-11.9
1251,CNP0231352.0,-6.7
1252,CNP0525260.0,-9.0
1253,CNP0516236.0,-9.6
1254,CNP0335990.0,-6.5
1255,CNP0602990.0,-9.238
1256,CNP0268284.1,-9.622
1257,CNP0248416.1,-9.563
1258,CNP0165396.1,-10.28
1259,CNP0274842.0,-10.57
1260,CNP0141978.1,-10.44
1261,CNP0252331.2,-6.806
1262,CNP0360815.5,-6.426
1263,CNP0036071.1,-7.832
1264,CNP0114350.1,-11.55
1265,CNP0074418.1,-9.4
1266,CNP0253686.4,-10.0
1267,CNP0255787.1,-9.7
1268,CNP0015903.1,-8.4
1269,CNP0097646.2,
1270,CNP0301864.0,-7.3
1271,CNP0152963.7,-8.2
1272,CNP0313547.1,-9.5
1273,CNP0548984.1,-8.8
1274,CNP0315359.1,-5.8
1275,CNP0350004.2,-9.0
1276,CNP0155983.1,-8.8
1277,CNP0438244.2,-9.1
1278,CNP0287388.2,-8.5
1279,CNP0202873.1,-8.1
1280,CNP0376761.3,-8.2
1281,CNP0323748.1,-6.7
1282,CNP0180439.3,-8.6
1283,CNP0327025.3,-8.0
1284,CNP0208505.1,-7.9
1285,CNP0026270.1,-9.3
1286,CNP0142184.2,-9.6
1287,CNP0507793.0,-5.8
1288,CNP0161030.5,-6.0
1289,CNP0215256.2,-6.8
1290,CNP0032523.1,-8.8
1291,CNP0425171.1,-7.2
1292,CNP0354474.1,-7.2
1293,CNP0254370.0,-6.8
1294,CNP0289275.1,-8.0
1295,CNP0171277.1,-9.2
1296,CNP0546625.1,-8.2
1297,CNP0278924.2,-7.6
1298,CNP0494566.0,-7.3
1299,CNP0382047.1,-6.9
1300,CNP0170308.1,-9.1
1301,CNP0285116.1,-5.4
1302,CNP0294640.3,-5.9
1303,CNP0131772.0,-5.3
1304,CNP0368691.1,-9.8
1305,CNP0172894.1,-9.0
1306,CNP0497776.1,-8.3
1307,CNP0126223.1,-7.8
1308,CNP0081983.0,-10.9
1309,CNP0241341.1,-7.5
1310,CNP0145869.1,-6.4
1311,CNP0552168.1,-9.0
1312,CNP0203476.0,-4.0
1313,CNP0313313.0,-5.1
1314,CNP0524277.1,-6.9
1315,CNP0439340.0,-5.5
1316,CNP0344754.0,-5.4
1317,CNP0272928.1,-9.4
1318,CNP0249190.0,-9.6
1319,CNP0538369.1,-9.7
1320,CNP0303796.1,-10.0
1321,CNP0597118.1,-10.2
1322,CNP0582058.1,-7.9
1323,CNP0530088.1,-10.6
1324,CNP0355117.1,-8.9
1325,CNP0030377.0,-11.2
1326,CNP0350644.2,-9.1
1327,CNP0174004.2,-8.5
1328,CNP0517063.1,-8.2
1329,CNP0372714.1,-9.6
1330,CNP0595668.1,-10.0
1331,CNP0310862.1,-9.8
1332,CNP0594888.1,-7.9
1333,CNP0600878.3,-9.3
1334,CNP0255438.1,-9.2
1335,CNP0341010.1,-8.9
1336,CNP0270113.1,-10.2
1337,CNP0125418.0,-9.0
1338,CNP0123463.2,-10.4
1339,CNP0515440.7,-8.9
1340,CNP0150369.2,-10.7
1341,CNP0604552.3,-12.9
1342,CNP0115251.3,-9.0
1343,CNP0289970.3,-8.4
1344,CNP0497782.1,-8.7
1345,CNP0451956.1,-9.6
1346,CNP0109521.1,-8.6
1347,CNP0272005.1,-9.2
1348,CNP0188527.1,-8.7
1349,CNP0217062.5,-11.2
1350,CNP0008430.1,-9.6
1351,CNP0205703.1,-10.1
1352,CNP0253222.1,-8.5
1353,CNP0002683.0,-9.9
1354,CNP0435336.1,-8.7
1355,CNP0166882.1,-8.2
1356,CNP0340261.1,-8.7
1357,CNP0247961.1,-8.4
1358,CNP0130665.1,-10.2
1359,CNP0396052.4,-11.4
1360,CNP0483235.1,-10.1
1361,CNP0137390.3,-9.8
1362,CNP0594564.1,-9.9
1363,CNP0532937.1,-8.7
1364,CNP0313519.1,-9.8
1365,CNP0294796.1,-8.7
1366,CNP0253781.1,-9.7
1367,CNP0385882.2,-9.5
1368,CNP0388270.3,-9.9
1369,CNP0460708.1,-10.4
1370,CNP0427759.2,-8.1
1371,CNP0213414.11,-8.4
1372,CNP0106331.1,-8.1
1373,CNP0541020.8,-9.9
1374,CNP0203291.1,-11.5
1375,CNP0563202.1,-11.7
1376,CNP0426255.0,-8.6
1377,CNP0232967.1,-8.0
1378,CNP0491888.0,-7.4
1379,CNP0213220.1,-7.2
1380,CNP0216546.1,-9.5
1381,CNP0350946.0,-9.9
1382,CNP0567577.1,-8.7
1383,CNP0351748.2,-13.5
1384,CNP0328807.2,-8.0
1385,CNP0281186.1,-11.44
1386,CNP0267828.1,-9.151
1387,CNP0426251.1,-9.469
1388,CNP0232455.1,-10.55
1389,CNP0413926.1,-10.28
1390,CNP0455297.1,-10.39
1391,CNP0568176.1,-10.53
1392,CNP0392145.5,-11.76
1393,CNP0593524.3,-9.669
1394,CNP0494662.1,-9.072
1395,CNP0281955.1,-11.12
1396,CNP0518391.1,-9.361
1397,CNP0378427.1,-9.589
1398,CNP0543390.1,-8.092
1399,CNP0152516.3,-10.47
1400,CNP0425385.1,-9.6
1401,CNP0054739.4,-8.5
1402,CNP0299016.1,-11.0
1403,CNP0542013.1,-9.4
1404,CNP0129796.3,-8.9
1405,CNP0234360.5,-9.6
1406,CNP0252677.0,-8.7
1407,CNP0046095.1,-10.2
1408,CNP0361766.0,-9.2
1409,CNP0422053.0,-10.2
1410,CNP0426443.2,-9.7
1411,CNP0186927.2,-10.4
1412,CNP0438861.2,-10.7
1413,CNP0211511.2,-8.6
1414,CNP0365299.7,-8.8
1415,CNP0142759.1,-9.8
1416,CNP0216987.2,-9.0
1417,CNP0554769.1,-10.1
1418,CNP0242074.1,-8.0
1419,CNP0113342.4,-10.0
1420,CNP0164017.2,-11.6
1421,CNP0518495.2,-9.2
1422,CNP0111379.1,-10.8
1423,CNP0425761.2,-8.5
1424,CNP0348717.0,-11.0
1425,CNP0387144.1,-10.6
1426,CNP0298555.0,-9.0
1427,CNP0206192.1,-11.1
1428,CNP0100614.5,-10.5
1429,CNP0248771.1,-8.3
1430,CNP0178411.1,-8.1
1431,CNP0074658.1,-9.9
1432,CNP0168135.2,-9.8
1433,CNP0387718.1,-8.8
1434,CNP0425864.2,-9.1
1435,CNP0516814.1,
1436,CNP0511819.1,-10.4
1437,CNP0421368.1,-9.9
1438,CNP0358304.2,-10.6
1439,CNP0269098.6,-8.1
1440,CNP0548664.2,-9.8
1441,CNP0417856.1,-10.1
1442,CNP0353715.19,-10.3
1443,CNP0196153.3,-9.5
1444,CNP0278657.2,-9.5
1445,CNP0324210.1,-10.81
1446,CNP0194773.2,-9.028
1447,CNP0368604.1,-10.98
1448,CNP0135687.1,-10.27
1449,CNP0315220.2,-11.33
1450,CNP0250679.1,-10.5
1451,CNP0041811.1,-9.0
1452,CNP0082675.1,-9.2
1453,CNP0026271.1,-7.4
1454,CNP0416390.1,-8.3
1455,CNP0200674.0,-9.7
1456,CNP0571956.1,-7.5
1457,CNP0119641.1,-8.2
1458,CNP0423868.4,-11.2
1459,CNP0559583.1,-10.8
1460,CNP0481728.1,-8.2
1461,CNP0565302.1,-7.7
1462,CNP0024470.3,-9.0
1463,CNP0526355.1,-9.0
1464,CNP0118249.0,-7.6
1465,CNP0367306.2,-7.3
1466,CNP0436983.1,-8.2
1467,CNP0588840.1,-8.2
1468,CNP0460874.2,-8.6
1469,CNP0583137.1,-10.7
1470,CNP0586122.1,-9.2
1471,CNP0024290.1,-8.6
1472,CNP0029939.1,-10.0
1473,CNP0461061.1,-8.9
1474,CNP0377758.2,-9.0
1475,CNP0385416.5,-10.6
1476,CNP0228661.1,-10.2
1477,CNP0093194.1,-9.7
1478,CNP0164135.2,-8.5
1479,CNP0096817.1,-8.5
1480,CNP0558425.1,-8.2
1481,CNP0356874.1,-8.5
1482,CNP0212456.1,-9.1
1483,CNP0152940.1,-10.1
1484,CNP0038041.0,-7.3
1485,CNP0205694.0,-8.7
1486,CNP0009368.0,-9.7
1487,CNP0286078.0,-9.8
1488,CNP0399553.1,-7.9
1489,CNP0325979.0,-8.9
1490,CNP0192013.1,-9.3
1491,CNP0224561.1,-9.8
1492,CNP0171154.2,-10.9
1493,CNP0011277.1,-8.5
1494,CNP0406938.0,-9.5
1495,CNP0366116.0,-10.9
1496,CNP0039649.0,-8.8
1497,CNP0278776.3,-12.5
1498,CNP0099679.1,-10.3
1499,CNP0387639.1,-10.4
1500,CNP0137013.2,-8.6
1501,CNP0523669.1,-10.2
1502,CNP0395168.2,-10.4
1503,CNP0087260.3,-9.3
1504,CNP0029647.1,-6.6
1505,CNP0342425.1,-8.5
1506,CNP0315250.1,-9.8
1507,CNP0017048.1,-8.9
1508,CNP0275319.5,-9.1
1509,CNP0292074.2,-9.8
1510,CNP0464802.1,-10.8
1511,CNP0385016.2,-9.0
1512,CNP0387449.1,-9.3
1513,CNP0230373.0,-8.0
1514,CNP0326890.1,-9.7
1515,CNP0244157.3,-10.15
1516,CNP0501598.1,-8.412
1517,CNP0288038.1,-10.04
1518,CNP0129963.1,
1519,CNP0239706.1,-8.525
1520,CNP0521855.1,-8.566
1521,CNP0581301.2,-12.17
1522,CNP0310375.1,-10.86
1523,CNP0309011.3,-10.35
1524,CNP0513491.1,-12.95
1525,CNP0286387.1,-8.6
1526,CNP0109903.0,-11.7
1527,CNP0522749.1,-8.3
1528,CNP0393550.2,-9.6
1529,CNP0266237.2,-7.8
1530,CNP0107846.1,-10.58
1531,CNP0227762.0,-10.56
1532,CNP0396007.1,-10.79
1533,CNP0397547.1,-8.994
1534,CNP0480037.1,-8.473
1535,CNP0286455.0,-9.3
1536,CNP0184463.1,-9.7
1537,CNP0382699.2,-10.1
1538,CNP0375424.3,-10.0
1539,CNP0032250.1,-9.0
1540,CNP0141166.0,-7.5
1541,CNP0138676.4,-9.3
1542,CNP0024396.2,-10.0
1543,CNP0349622.1,-10.1
1544,CNP0343761.0,-10.7
1545,CNP0375212.1,-9.6
1546,CNP0523456.2,-8.1
1547,CNP0329684.1,-9.3
1548,CNP0107163.1,-8.2
1549,CNP0306894.6,-8.8
1550,CNP0041086.0,-7.1
1551,CNP0365982.2,-7.8
1552,CNP0005392.1,-7.7
1553,CNP0399473.2,-8.7
1554,CNP0107364.1,-10.7
1555,CNP0430229.1,
1556,CNP0223127.1,-10.4
1557,CNP0241509.1,-10.2
1558,CNP0080505.1,-9.1
1559,CNP0517715.1,-10.1
1560,CNP0322811.1,-8.6
1561,CNP0588343.1,-8.4
1562,CNP0589177.4,-9.5
1563,CNP0345093.1,-7.6
1564,CNP0311040.2,-9.9
1565,CNP0219670.0,-8.6
1566,CNP0236582.2,-8.7
1567,CNP0552197.1,-9.4
1568,CNP0365054.1,-8.4
1569,CNP0114960.1,
1570,CNP0116943.2,-9.0
1571,CNP0360770.1,-7.5
1572,CNP0395444.0,
1573,CNP0173670.1,-10.3
1574,CNP0501987.1,-8.6
1575,CNP0208567.4,-8.9
1576,CNP0392069.4,-11.1
1577,CNP0501539.1,-7.9
1578,CNP0484429.0,-11.4
1579,CNP0171512.2,-8.6
1580,CNP0420976.1,-9.9
1581,CNP0200415.1,-8.9
1582,CNP0099848.1,-9.0
1583,CNP0192290.1,-8.6
1584,CNP0310383.2,-11.1
1585,CNP0394953.1,-8.3
1586,CNP0559183.1,-11.1
1587,CNP0485356.1,-7.8
1588,CNP0336247.1,-12.7
1589,CNP0248114.1,
1590,CNP0602532.1,-9.6
1591,CNP0375067.0,-9.2
1592,CNP0226602.0,-9.0
1593,CNP0322116.0,-9.3
1594,CNP0528576.0,-8.5
1595,CNP0271190.0,-7.8
1596,CNP0552956.3,-9.5
1597,CNP0371535.5,-10.9
1598,CNP0016750.2,-7.9
1599,CNP0519826.1,-9.7
1600,CNP0409969.1,-10.9
1601,CNP0137308.0,-9.3
1602,CNP0567026.0,-8.9
1603,CNP0075274.1,-8.6
1604,CNP0291145.2,-8.2
1605,CNP0527324.1,-9.6
1606,CNP0288138.1,-9.4
1607,CNP0002338.1,-9.2
1608,CNP0327768.2,-8.5
1609,CNP0577152.3,-7.0
1610,CNP0573848.0,-7.3
1611,CNP0389295.0,-7.5
1612,CNP0420929.1,-9.0
1613,CNP0002314.1,-10.7
1614,CNP0434204.0,-7.0
1615,CNP0521003.1,-8.3
1616,CNP0284774.1,-7.0
1617,CNP0157654.2,-8.7
1618,CNP0387979.4,-9.3
1619,CNP0349660.1,-9.9
1620,CNP0229557.0,-8.045
1621,CNP0051078.2,-7.913
1622,CNP0233822.0,-7.638
1623,CNP0261081.2,-7.735
1624,CNP0329810.1,-8.138
1625,CNP0564112.1,
1626,CNP0131949.0,-6.6
1627,CNP0285139.0,-5.5
1628,CNP0286999.0,-5.1
1629,CNP0426358.1,-6.4
1630,CNP0482260.0,-9.0
1631,CNP0160883.0,-7.6
1632,CNP0139862.2,-9.1
1633,CNP0129473.1,-8.4
1634,CNP0599717.1,-8.3
1635,CNP0356697.1,-7.9
1636,CNP0329470.0,-7.4
1637,CNP0216622.1,-9.2
1638,CNP0601075.1,-7.1
1639,CNP0560074.1,-8.2
1640,CNP0028891.1,-9.6
1641,CNP0476781.2,-8.3
1642,CNP0499156.0,-9.7
1643,CNP0106819.1,-8.3
1644,CNP0556429.0,-6.9
1645,CNP0139381.1,
1646,CNP0552898.1,-6.115
1647,CNP0174008.1,-7.625
1648,CNP0328259.1,-6.919
1649,CNP0401510.0,-7.139
1650,CNP0389674.2,-7.893
1651,CNP0213070.3,-7.562
1652,CNP0542305.1,-7.111
1653,CNP0548565.2,-6.125
1654,CNP0098127.0,-7.672
1655,CNP0517999.0,-9.6
1656,CNP0050332.0,-7.8
1657,CNP0074166.0,-9.1
1658,CNP0529785.0,-7.4
1659,CNP0404191.0,-10.4
1660,CNP0297328.0,-8.4
1661,CNP0123361.0,-8.4
1662,CNP0523003.0,-10.9
1663,CNP0379152.0,-9.6
1664,CNP0057386.0,-10.1
1665,CNP0411977.0,-8.3
1666,CNP0304581.0,-7.4
1667,CNP0149237.0,-8.4
1668,CNP0009341.0,-8.8
1669,CNP0235161.0,-10.0
1670,CNP0067626.0,-7.0
1671,CNP0606015.0,-9.9
1672,CNP0489767.0,-8.7
1673,CNP0454985.0,-8.1
1674,CNP0547828.0,-8.1
1675,CNP0486761.0,-9.2
1676,CNP0512218.0,-9.9
1677,CNP0237328.0,-9.2
1678,CNP0572471.0,-9.7
1679,CNP0366843.0,-9.0
1680,CNP0385732.0,-10.2
1681,CNP0049465.0,-10.8
1682,CNP0594708.0,-10.3
