cluster,identifier,Score
882,CNP0320388.1,-9.0
883,CNP0018802.1,
884,CNP0366670.3,-8.2
885,CNP0273870.1,-6.6
886,CNP0427635.2,-6.4
887,CNP0147517.1,-7.4
888,CNP0143393.1,-9.7
889,CNP0310078.1,-8.8
890,CNP0102613.1,-7.8
891,CNP0159069.2,-12.5
892,CNP0287175.2,-12.8
893,CNP0218679.4,-8.0
894,CNP0223205.7,-8.3
895,CNP0271084.2,-10.0
896,CNP0070050.2,-8.0
897,CNP0602065.1,-9.0
898,CNP0335283.3,-10.6
899,CNP0172992.1,-11.5
900,CNP0327445.1,-5.6
901,CNP0105694.1,-7.3
902,CNP0485188.0,-8.5
903,CNP0243575.1,-8.4
904,CNP0289847.2,-9.7
905,CNP0242448.1,-8.7
906,CNP0183761.1,-8.5
907,CNP0273566.2,-7.5
908,CNP0305520.4,-8.0
909,CNP0175424.2,-8.6
910,CNP0337071.0,-8.2
911,CNP0429148.1,-10.4
912,CNP0348001.5,-8.5
913,CNP0252559.4,-8.0
914,CNP0233742.2,-7.7
915,CNP0245452.1,-9.449
916,CNP0158032.1,-7.939
917,CNP0244227.3,-7.716
918,CNP0149976.2,
919,CNP0015660.1,-8.184
920,CNP0291495.1,
921,CNP0205330.1,-9.016
922,CNP0240401.9,-11.71
923,CNP0481933.2,-8.731
924,CNP0512812.3,-8.294
925,CNP0111151.2,-8.1
926,CNP0318200.5,-10.4
927,CNP0175320.0,-4.9
928,CNP0064411.2,-8.3
929,CNP0159427.1,-8.6
930,CNP0292835.1,-7.2
931,CNP0379206.0,-8.7
932,CNP0180106.1,-10.5
933,CNP0485380.2,-9.0
934,CNP0151518.0,-9.4
935,CNP0328638.3,-11.3
936,CNP0247916.1,-10.1
937,CNP0094954.2,-10.2
938,CNP0174237.1,-10.1
939,CNP0328407.1,-11.8
940,CNP0081550.1,-11.6
941,CNP0559898.3,-9.5
942,CNP0304725.2,-11.4
943,CNP0254676.1,-9.0
944,CNP0217597.3,-11.3
945,CNP0320920.1,-10.4
946,CNP0215143.1,-10.8
947,CNP0190810.4,
948,CNP0226326.22,-9.6
949,CNP0334578.0,-7.6
950,CNP0109161.1,-10.7
951,CNP0117620.1,-9.1
952,CNP0290146.2,-9.4
953,CNP0261511.2,-6.7
954,CNP0213332.10,-12.4
955,CNP0200638.1,-9.9
956,CNP0209587.1,-10.7
957,CNP0317857.0,-8.5
958,CNP0530052.1,-9.4
959,CNP0315644.1,-10.8
960,CNP0246484.1,-11.4
961,CNP0215341.1,-11.3
962,CNP0194035.1,-12.3
963,CNP0421488.1,-8.8
964,CNP0080096.2,-11.0
965,CNP0213207.0,-10.7
966,CNP0107947.1,-10.2
967,CNP0324111.1,-11.9
968,CNP0229733.1,-9.9
969,CNP0453123.1,-11.0
970,CNP0269047.1,-9.8
971,CNP0351951.3,-7.1
972,CNP0105920.2,-8.4
973,CNP0370542.11,-8.8
974,CNP0182822.2,-8.3
975,CNP0358979.1,-10.4
976,CNP0160284.7,-9.8
977,CNP0302493.1,-9.1
978,CNP0286153.2,-9.8
979,CNP0384011.0,-9.3
980,CNP0284832.0,-10.3
981,CNP0432351.1,-9.9
982,CNP0296597.4,-9.7
983,CNP0074262.2,-10.7
984,CNP0274632.9,-9.8
985,CNP0283311.2,-8.8
986,CNP0546838.1,-8.7
987,CNP0433472.0,-8.7
988,CNP0307165.1,-10.9
989,CNP0315350.1,-7.4
990,CNP0421768.2,-8.2
991,CNP0300622.1,-8.4
992,CNP0415918.4,-7.5
993,CNP0587241.1,-8.2
994,CNP0466437.1,-7.4
995,CNP0347892.6,
996,CNP0571547.2,-7.7
997,CNP0525126.1,-11.6
998,CNP0227732.1,-9.6
999,CNP0132571.1,-8.4
1000,CNP0212576.4,-11.28
1001,CNP0131916.2,-10.02
1002,CNP0165952.2,-9.951
1003,CNP0292355.1,-10.68
1004,CNP0225849.5,-9.609
1005,CNP0313557.1,-8.6
1006,CNP0177054.1,-8.1
1007,CNP0193095.6,-9.2
1008,CNP0465708.1,-9.6
1009,CNP0523956.1,-8.8
1010,CNP0403277.1,-8.3
1011,CNP0168463.5,-8.1
1012,CNP0527969.1,-10.4
1013,CNP0154541.1,-8.6
1014,CNP0086262.2,-9.2
1015,CNP0059050.0,-9.1
1016,CNP0171743.2,-9.2
1017,CNP0294497.2,-10.2
1018,CNP0149294.1,-9.8
1019,CNP0190319.1,-9.0
1020,CNP0143883.3,-8.0
1021,CNP0171826.3,-7.9
1022,CNP0277404.1,-8.7
1023,CNP0280010.1,-8.9
1024,CNP0179859.2,-7.6
1025,CNP0352313.1,-7.0
1026,CNP0483306.1,-8.5
1027,CNP0532926.1,-8.9
1028,CNP0161475.2,-10.8
1029,CNP0292671.1,-10.0
1030,CNP0343604.2,-8.2
1031,CNP0200349.2,-10.9
1032,CNP0174011.0,-6.5
1033,CNP0508824.0,-7.8
1034,CNP0129137.1,-9.6
1035,CNP0203365.0,-7.6
1036,CNP0015452.2,-10.1
1037,CNP0372905.1,-9.9
1038,CNP0150652.1,-8.0
1039,CNP0357073.1,-8.2
1040,CNP0129257.3,-7.1
1041,CNP0293349.3,-9.6
1042,CNP0365444.7,-9.4
1043,CNP0245542.4,-8.9
1044,CNP0203791.5,-8.3
1045,CNP0212195.14,-9.3
1046,CNP0469852.5,-9.4
1047,CNP0309667.4,-7.6
1048,CNP0139459.1,-8.7
1049,CNP0287460.3,-7.4
1050,CNP0120144.1,-7.8
1051,CNP0069230.4,-9.7
1052,CNP0576518.1,-9.8
1053,CNP0164897.0,-6.9
1054,CNP0171505.20,-9.6
1055,CNP0553754.0,-8.6
1056,CNP0355265.8,-8.3
1057,CNP0115888.1,-8.6
1058,CNP0424841.1,-10.7
1059,CNP0586065.3,-9.7
1060,CNP0164524.5,-9.1
1061,CNP0381386.1,-8.8
1062,CNP0505867.2,-8.3
1063,CNP0152411.1,-6.3
1064,CNP0530167.0,-7.0
1065,CNP0277250.3,-9.6
1066,CNP0220819.4,-9.9
1067,CNP0300503.2,-10.1
1068,CNP0266711.2,-11.6
1069,CNP0587244.1,-10.2
1070,CNP0254282.2,-8.5
1071,CNP0246909.1,-9.3
1072,CNP0012034.1,-10.5
1073,CNP0174213.1,-10.9
1074,CNP0355540.0,-8.6
1075,CNP0274415.2,
1076,CNP0241130.1,-9.9
1077,CNP0263743.1,-10.7
1078,CNP0190732.8,-8.2
1079,CNP0198846.1,-7.9
1080,CNP0204978.1,-7.789
1081,CNP0381763.1,-7.643
1082,CNP0106265.1,-8.8
1083,CNP0078259.1,-8.038
1084,CNP0301394.2,-8.259
1085,CNP0568609.0,
1086,CNP0179811.2,-8.7
1087,CNP0556141.1,-8.6
1088,CNP0215087.1,-10.6
1089,CNP0348492.2,-7.5
1090,CNP0185952.3,-9.8
1091,CNP0379341.0,-8.5
1092,CNP0416511.1,-8.5
1093,CNP0146142.1,-8.7
1094,CNP0284464.1,-8.1
1095,CNP0598458.1,-8.5
1096,CNP0145828.15,-8.9
1097,CNP0151544.0,-8.3
1098,CNP0525987.1,
1099,CNP0269306.2,-9.3
1100,CNP0108460.1,-12.0
1101,CNP0488904.1,-13.1
1102,CNP0543945.1,-7.7
1103,CNP0146453.1,-9.8
1104,CNP0241678.1,-10.1
1105,CNP0379833.1,-9.1
1106,CNP0542445.0,-9.6
1107,CNP0524994.0,-7.7
1108,CNP0191390.0,-7.5
1109,CNP0208108.0,-7.2
1110,CNP0356543.0,-9.9
1111,CNP0145056.0,-8.5
1112,CNP0151953.0,-6.9
1113,CNP0111765.0,-8.1
1114,CNP0249199.1,-9.6
1115,CNP0140517.1,-9.8
1116,CNP0252975.2,-7.7
1117,CNP0300018.4,-6.3
1118,CNP0233919.7,-8.1
1119,CNP0246615.1,-7.9
1120,CNP0542404.0,-7.951
1121,CNP0104955.0,-9.854
1122,CNP0082898.1,-9.249
1123,CNP0117289.15,-9.033
1124,CNP0388187.1,-9.394
1125,CNP0188942.1,-9.082
1126,CNP0576314.0,-8.429
1127,CNP0217956.0,-8.774
1128,CNP0582081.1,-8.377
1129,CNP0297118.0,-8.373
1130,CNP0553487.0,-6.352
1131,CNP0017297.1,-10.24
1132,CNP0219326.1,-8.27
1133,CNP0369875.1,-7.59
1134,CNP0355269.2,-12.91
1135,CNP0175399.1,-8.9
1136,CNP0150817.1,-9.8
1137,CNP0199618.1,-13.4
1138,CNP0163861.1,-9.0
1139,CNP0302663.3,-9.9
1140,CNP0348657.7,-7.1
1141,CNP0592311.0,-6.5
1142,CNP0320971.1,-8.1
1143,CNP0176913.2,-10.0
1144,CNP0478999.0,-7.5
1145,CNP0121372.1,-10.4
1146,CNP0512616.0,-7.4
1147,CNP0316377.1,-10.8
1148,CNP0517009.3,-9.1
1149,CNP0221991.2,-12.1
1150,CNP0157778.7,-8.8
1151,CNP0058643.2,-8.1
1152,CNP0586982.0,-9.7
1153,CNP0137796.1,-10.8
1154,CNP0362226.2,-9.7
1155,CNP0085200.2,-7.1
1156,CNP0516379.1,-8.4
1157,CNP0529527.0,-9.9
1158,CNP0356042.2,-6.8
1159,CNP0052779.1,-8.5
1160,CNP0269562.0,-6.7
1161,CNP0167077.3,-7.9
1162,CNP0278796.1,-10.1
1163,CNP0306949.1,-6.7
1164,CNP0309441.0,-8.2
1165,CNP0165326.0,-7.9
1166,CNP0361896.1,-10.4
1167,CNP0146529.1,-9.5
1168,CNP0240940.1,-7.9
1169,CNP0212971.0,-8.2
1170,CNP0076924.0,-9.995
1171,CNP0306799.0,-7.639
1172,CNP0325689.0,-9.65
1173,CNP0169986.0,-10.11
1174,CNP0541970.0,-10.44
1175,CNP0569840.0,-9.5
1176,CNP0164518.0,-10.7
1177,CNP0209859.0,-10.5
1178,CNP0171094.1,-10.0
1179,CNP0290463.2,-7.5
1180,CNP0583072.1,-9.8
1181,CNP0226405.2,-11.4
1182,CNP0487784.2,-9.2
1183,CNP0183354.5,-12.9
1184,CNP0108344.5,-12.5
1185,CNP0115610.1,-7.1
1186,CNP0434622.1,-8.2
1187,CNP0160663.1,-8.3
1188,CNP0086908.1,-6.9
1189,CNP0142251.0,-9.5
1190,CNP0139836.0,-8.8
1191,CNP0424701.0,-10.7
1192,CNP0209987.0,-8.8
1193,CNP0563468.0,-8.9
1194,CNP0323700.0,-10.3
1195,CNP0150441.0,-10.0
1196,CNP0230380.0,-9.3
1197,CNP0164002.0,-7.4
1198,CNP0125150.8,-7.5
1199,CNP0043055.0,-9.7
1200,CNP0553852.0,-6.0
1201,CNP0226460.1,-10.3
1202,CNP0164469.0,-5.6
1203,CNP0230678.5,-6.8
1204,CNP0200220.2,-9.1
1205,CNP0259469.0,-8.9
1206,CNP0184966.1,-6.9
1207,CNP0057950.0,-5.4
1208,CNP0372820.0,-11.2
1209,CNP0370679.0,-9.3
1210,CNP0432932.1,-7.6
1211,CNP0525670.1,-7.9
1212,CNP0036986.0,-8.6
1213,CNP0174775.2,-8.1
1214,CNP0318599.0,-5.7
1215,CNP0107285.1,-11.2
1216,CNP0196368.1,-8.5
1217,CNP0393476.1,-9.9
1218,CNP0312194.1,-7.2
1219,CNP0117804.1,-8.1
1220,CNP0370183.3,-8.2
1221,CNP0239490.0,-9.6
1222,CNP0239328.1,-9.6
1223,CNP0196688.1,-8.0
1224,CNP0538077.1,-7.3
1225,CNP0528762.0,-6.6
1226,CNP0588360.0,-8.3
1227,CNP0255791.2,-8.1
1228,CNP0227434.1,-12.4
1229,CNP0230667.1,-9.4
1230,CNP0491637.0,-4.0
1231,CNP0001365.0,-10.0
1232,CNP0596239.1,-10.7
1233,CNP0204265.1,-9.7
1234,CNP0543659.1,-8.6
1235,CNP0445420.1,-8.4
1236,CNP0252106.2,-9.5
1237,CNP0319919.0,-4.4
1238,CNP0192793.2,-7.5
1239,CNP0152867.1,-8.7
1240,CNP0346160.7,-8.4
1241,CNP0372302.3,-10.0
1242,CNP0318094.1,-7.4
1243,CNP0348373.1,-8.8
1244,CNP0244124.0,-9.3
1245,CNP0078519.0,-6.3
1246,CNP0101884.1,-11.5
1247,CNP0495026.0,-8.8
1248,CNP0384999.2,-10.0
1249,CNP0599374.1,-12.9
1250,CNP0127777.2,-10.8
1251,CNP0595416.0,-7.3
1252,CNP0501915.0,-8.0
1253,CNP0212888.0,-9.2
1254,CNP0515736.0,-5.9
1255,CNP0103656.3,-9.53
1256,CNP0226166.1,-10.08
1257,CNP0317573.1,-9.364
1258,CNP0422368.4,-9.78
1259,CNP0185250.1,-11.6
1260,CNP0262150.1,-8.386
1261,CNP0080969.0,-6.304
1262,CNP0586137.0,-8.522
1263,CNP0139458.1,
1264,CNP0054381.1,-10.66
1265,CNP0291343.5,-8.6
1266,CNP0253686.6,-9.7
1267,CNP0596111.1,-10.4
1268,CNP0013960.1,-8.1
1269,CNP0175379.5,-9.4
1270,CNP0237698.3,-10.1
1271,CNP0276377.3,-8.7
1272,CNP0261763.1,-10.6
1273,CNP0221456.1,-8.2
1274,CNP0285431.1,-7.0
1275,CNP0424149.1,-8.2
1276,CNP0326579.1,-9.0
1277,CNP0093313.3,-8.7
1278,CNP0287518.2,-8.1
1279,CNP0302229.1,-7.6
1280,CNP0556110.1,-7.7
1281,CNP0222597.1,-8.1
1282,CNP0196224.1,-9.3
1283,CNP0494667.1,-9.2
1284,CNP0215698.1,-8.5
1285,CNP0051777.1,-9.7
1286,CNP0182319.1,-10.8
1287,CNP0185985.1,-7.0
1288,CNP0297066.0,-7.5
1289,CNP0329435.1,-9.2
1290,CNP0201818.2,-7.1
1291,CNP0213405.1,-6.8
1292,CNP0193971.1,-6.0
1293,CNP0266983.2,-6.5
1294,CNP0567461.1,-8.2
1295,CNP0327640.3,-8.2
1296,CNP0178989.2,-6.6
1297,CNP0172467.2,-8.1
1298,CNP0313017.1,-7.0
1299,CNP0271208.2,-7.7
1300,CNP0251695.1,-8.4
1301,CNP0150929.2,-7.4
1302,CNP0323366.0,-4.8
1303,CNP0123752.0,-6.2
1304,CNP0368691.2,-9.2
1305,CNP0289532.1,-8.9
1306,CNP0260194.1,-8.4
1307,CNP0280019.0,-8.9
1308,CNP0081262.2,-9.2
1309,CNP0197521.1,-7.9
1310,CNP0039469.0,-6.0
1311,CNP0194406.3,-9.1
1312,CNP0238288.0,-4.4
1313,CNP0186467.1,-5.6
1314,CNP0535820.0,
1315,CNP0256007.1,-5.3
1316,CNP0260516.1,-5.3
1317,CNP0081342.1,-9.5
1318,CNP0071585.0,-8.4
1319,CNP0264444.0,-8.3
1320,CNP0432403.3,-10.6
1321,CNP0588168.1,-10.8
1322,CNP0210255.1,-9.6
1323,CNP0289975.1,-11.3
1324,CNP0343603.2,-9.4
1325,CNP0265803.7,-8.2
1326,CNP0299102.1,-8.5
1327,CNP0291239.1,-8.9
1328,CNP0502133.1,-8.4
1329,CNP0560430.0,-11.0
1330,CNP0553170.1,-9.4
1331,CNP0147519.0,-9.9
1332,CNP0531152.1,-10.3
1333,CNP0368146.1,-9.2
1334,CNP0255438.3,-9.0
1335,CNP0074128.1,-9.2
1336,CNP0543461.1,-11.1
1337,CNP0225254.1,-10.5
1338,CNP0254523.7,-11.9
1339,CNP0515440.6,-11.2
1340,CNP0386036.3,-11.2
1341,CNP0252572.3,-11.6
1342,CNP0415674.1,-9.2
1343,CNP0430523.1,-9.7
1344,CNP0056040.2,-9.2
1345,CNP0074770.3,
1346,CNP0272015.1,-9.2
1347,CNP0118172.0,-9.2
1348,CNP0571253.1,-9.8
1349,CNP0120014.2,-10.4
1350,CNP0376807.1,-8.6
1351,CNP0341235.1,-9.8
1352,CNP0231973.1,-9.1
1353,CNP0432924.1,-10.5
1354,CNP0434338.1,-8.3
1355,CNP0300759.1,-10.8
1356,CNP0404774.1,-10.0
1357,CNP0309297.1,-8.5
1358,CNP0575581.0,-10.3
1359,CNP0139677.1,-10.7
1360,CNP0536134.1,-9.6
1361,CNP0385423.2,-9.9
1362,CNP0405920.1,-10.0
1363,CNP0367864.2,-8.8
1364,CNP0106986.1,-10.2
1365,CNP0208706.1,-9.7
1366,CNP0359057.3,-9.5
1367,CNP0490502.1,-9.8
1368,CNP0305914.2,-9.6
1369,CNP0297608.1,-12.1
1370,CNP0516150.1,-8.1
1371,CNP0259318.3,-8.8
1372,CNP0260466.2,-8.5
1373,CNP0122039.5,-10.7
1374,CNP0420162.4,-11.4
1375,CNP0072568.1,-12.7
1376,CNP0182897.0,-8.7
1377,CNP0000285.1,-8.1
1378,CNP0591388.2,-8.2
1379,CNP0157765.1,-9.3
1380,CNP0300544.2,-8.5
1381,CNP0362870.1,-9.8
1382,CNP0101466.1,-8.4
1383,CNP0186541.1,-12.6
1384,CNP0226633.1,-9.1
1385,CNP0107475.2,-8.802
1386,CNP0465907.4,-8.182
1387,CNP0218618.1,-10.55
1388,CNP0295921.1,-11.68
1389,CNP0226773.1,-9.677
1390,CNP0438262.1,-9.966
1391,CNP0518593.2,-10.96
1392,CNP0542953.1,-10.91
1393,CNP0299105.3,-11.41
1394,CNP0105310.0,-10.55
1395,CNP0279403.1,-10.16
1396,CNP0309146.2,-7.605
1397,CNP0528489.3,-9.974
1398,CNP0414124.1,-9.772
1399,CNP0158443.1,-11.51
1400,CNP0192619.1,-8.1
1401,CNP0223804.4,-8.1
1402,CNP0216615.2,-11.9
1403,CNP0523839.1,-8.9
1404,CNP0163679.2,-10.8
1405,CNP0114154.2,-9.8
1406,CNP0253888.2,-9.5
1407,CNP0378860.1,-9.7
1408,CNP0325471.0,-11.4
1409,CNP0493807.0,-11.5
1410,CNP0390167.3,-9.7
1411,CNP0478844.0,-9.5
1412,CNP0207812.1,
1413,CNP0247053.1,-9.7
1414,CNP0263187.5,
1415,CNP0309545.1,-10.7
1416,CNP0343476.1,-8.5
1417,CNP0564673.1,-9.1
1418,CNP0277801.3,-9.8
1419,CNP0113342.10,-9.9
1420,CNP0152382.1,-10.6
1421,CNP0518495.1,-10.1
1422,CNP0565626.3,-8.1
1423,CNP0324075.1,-9.0
1424,CNP0241474.1,-11.7
1425,CNP0347616.1,-9.2
1426,CNP0285037.1,-9.8
1427,CNP0546738.0,-9.3
1428,CNP0241232.11,-9.9
1429,CNP0588923.2,-8.9
1430,CNP0602317.1,-10.2
1431,CNP0321999.2,-9.2
1432,CNP0312913.1,-10.7
1433,CNP0540708.1,-8.9
1434,CNP0283053.1,-9.8
1435,CNP0346170.3,-12.1
1436,CNP0602637.1,-10.9
1437,CNP0571995.2,-9.4
1438,CNP0417372.1,-11.0
1439,CNP0213039.1,-8.6
1440,CNP0364325.5,-11.2
1441,CNP0195532.2,-9.1
1442,CNP0353715.13,-10.3
1443,CNP0144774.2,-8.3
1444,CNP0225436.5,-9.4
1445,CNP0120264.1,-10.13
1446,CNP0345534.4,-7.337
1447,CNP0365575.1,-10.12
1448,CNP0565835.3,-10.4
1449,CNP0100940.1,-11.79
1450,CNP0357384.2,-10.3
1451,CNP0437717.1,-10.0
1452,CNP0587727.5,-9.4
1453,CNP0034030.1,-9.5
1454,CNP0237562.1,-9.4
1455,CNP0307486.0,-8.6
1456,CNP0517598.1,-8.3
1457,CNP0253003.3,-8.3
1458,CNP0155025.2,-8.9
1459,CNP0453256.1,-9.3
1460,CNP0063035.1,-8.9
1461,CNP0402222.1,-7.1
1462,CNP0151524.1,-10.2
1463,CNP0298721.2,-7.9
1464,CNP0454545.2,-8.2
1465,CNP0367851.2,-9.9
1466,CNP0070925.1,-9.7
1467,CNP0013606.1,
1468,CNP0441660.2,-8.6
1469,CNP0167996.1,-8.7
1470,CNP0588019.1,-8.6
1471,CNP0468152.1,-7.8
1472,CNP0202938.1,-11.2
1473,CNP0582065.1,-9.2
1474,CNP0070934.2,-7.0
1475,CNP0385416.2,-10.7
1476,CNP0205235.1,-10.1
1477,CNP0100878.1,-8.6
1478,CNP0183482.1,-7.7
1479,CNP0140873.1,-7.7
1480,CNP0564906.0,
1481,CNP0038330.1,-7.3
1482,CNP0229613.1,-8.9
1483,CNP0159099.1,-8.3
1484,CNP0238994.0,-10.1
1485,CNP0463307.0,-7.5
1486,CNP0206150.0,-7.7
1487,CNP0552491.0,-8.8
1488,CNP0487294.0,-6.6
1489,CNP0494449.1,-10.6
1490,CNP0228372.1,-10.2
1491,CNP0308491.0,
1492,CNP0367810.1,-10.4
1493,CNP0388385.1,-6.8
1494,CNP0275710.0,-9.8
1495,CNP0486878.0,-11.4
1496,CNP0130575.0,-8.5
1497,CNP0192230.4,-11.3
1498,CNP0301761.1,
1499,CNP0391011.1,-9.7
1500,CNP0527394.1,-10.0
1501,CNP0376294.0,-10.3
1502,CNP0507372.2,-11.5
1503,CNP0258149.1,-9.4
1504,CNP0175820.2,-7.5
1505,CNP0091955.3,-9.2
1506,CNP0377785.1,-10.3
1507,CNP0228069.1,-10.5
1508,CNP0015102.1,-10.5
1509,CNP0413438.0,-9.9
1510,CNP0421177.2,-10.2
1511,CNP0016345.1,-9.7
1512,CNP0208717.1,-9.6
1513,CNP0502641.1,-8.8
1514,CNP0026476.1,
1515,CNP0369388.1,-8.497
1516,CNP0233080.3,-8.834
1517,CNP0373251.1,-9.196
1518,CNP0600290.1,-9.078
1519,CNP0216960.1,-9.032
1520,CNP0139821.1,-9.122
1521,CNP0141116.2,-12.74
1522,CNP0144814.1,-10.63
1523,CNP0431836.1,-9.816
1524,CNP0270023.0,-10.88
1525,CNP0192037.0,-8.5
1526,CNP0395310.2,-10.4
1527,CNP0515264.1,-10.6
1528,CNP0207864.2,-9.6
1529,CNP0111875.1,-8.7
1530,CNP0286706.1,-9.563
1531,CNP0409371.0,-11.29
1532,CNP0069526.2,-11.47
1533,CNP0353984.3,-8.311
1534,CNP0426849.0,-8.331
1535,CNP0360855.1,-8.3
1536,CNP0106569.2,-8.6
1537,CNP0400814.3,-10.7
1538,CNP0181045.2,-9.5
1539,CNP0387119.1,-10.8
1540,CNP0051560.1,-9.4
1541,CNP0092985.1,-12.3
1542,CNP0589057.1,-10.5
1543,CNP0257736.2,-10.3
1544,CNP0481584.1,-9.3
1545,CNP0376783.2,-9.2
1546,CNP0096977.1,-8.2
1547,CNP0430544.1,-8.2
1548,CNP0299662.2,-9.1
1549,CNP0324368.1,-9.9
1550,CNP0176376.3,-8.2
1551,CNP0254761.0,-6.8
1552,CNP0399488.1,-6.7
1553,CNP0530518.0,-9.4
1554,CNP0343277.1,-9.9
1555,CNP0260731.3,-9.9
1556,CNP0295956.1,-10.0
1557,CNP0301555.1,-9.5
1558,CNP0250948.6,-9.5
1559,CNP0119210.6,-9.9
1560,CNP0135418.7,-9.4
1561,CNP0563125.1,-7.6
1562,CNP0602482.0,-9.5
1563,CNP0007579.1,-8.1
1564,CNP0071432.1,-10.6
1565,CNP0217001.0,-7.8
1566,CNP0400607.1,-8.8
1567,CNP0577728.1,-8.4
1568,CNP0149746.2,-8.0
1569,CNP0216562.1,-9.3
1570,CNP0371748.2,-8.7
1571,CNP0302706.1,-8.5
1572,CNP0368635.1,-9.6
1573,CNP0398210.1,-11.5
1574,CNP0575158.1,-8.8
1575,CNP0059095.0,-8.9
1576,CNP0391970.2,-10.5
1577,CNP0179497.1,-10.0
1578,CNP0011708.1,
1579,CNP0338929.1,-9.4
1580,CNP0047817.1,-8.6
1581,CNP0318630.2,-9.3
1582,CNP0491746.1,-9.1
1583,CNP0130098.1,-7.9
1584,CNP0331050.1,-10.2
1585,CNP0567051.1,-9.3
1586,CNP0496816.1,-9.1
1587,CNP0316630.0,-9.3
1588,CNP0396866.1,
1589,CNP0560317.2,-10.9
1590,CNP0107247.0,-10.0
1591,CNP0009896.2,-9.7
1592,CNP0289485.0,-10.2
1593,CNP0346253.1,-10.2
1594,CNP0561886.0,-7.4
1595,CNP0154140.0,-7.2
1596,CNP0308824.1,-11.4
1597,CNP0124775.1,-9.8
1598,CNP0519856.0,-9.0
1599,CNP0432677.1,-10.2
1600,CNP0225192.1,-8.7
1601,CNP0073752.1,-9.1
1602,CNP0594933.1,-9.2
1603,CNP0392093.1,-9.0
1604,CNP0155609.2,-8.3
1605,CNP0233555.1,-9.7
1606,CNP0404279.1,-7.7
1607,CNP0361440.1,-7.5
1608,CNP0371670.5,-10.1
1609,CNP0308409.1,-7.9
1610,CNP0126589.2,-8.3
1611,CNP0329898.0,-8.4
1612,CNP0565688.1,-8.2
1613,CNP0563342.1,-9.7
1614,CNP0301390.0,-6.9
1615,CNP0551936.1,-9.0
1616,CNP0429159.1,-11.4
1617,CNP0368707.2,-8.9
1618,CNP0023985.1,-9.1
1619,CNP0387789.1,-8.2
1620,CNP0229534.0,-7.876
1621,CNP0259780.1,-7.989
1622,CNP0146263.3,-8.202
1623,CNP0382986.1,-8.724
1624,CNP0276699.3,-7.778
1625,CNP0486136.1,
1626,CNP0189299.0,-6.5
1627,CNP0302092.0,-5.7
1628,CNP0231933.0,-4.8
1629,CNP0530914.1,-8.5
1630,CNP0121048.0,-8.3
1631,CNP0521967.1,-7.1
1632,CNP0074499.1,-10.7
1633,CNP0514811.1,-9.3
1634,CNP0217528.1,-8.6
1635,CNP0261368.1,-8.5
1636,CNP0589095.0,-7.7
1637,CNP0201520.1,
1638,CNP0380398.2,-7.2
1639,CNP0501100.1,-9.2
1640,CNP0468275.1,-8.9
1641,CNP0559592.1,-7.9
1642,CNP0331720.0,-8.5
1643,CNP0240588.3,-9.8
1644,CNP0579437.0,-6.3
1645,CNP0320406.1,-7.192
1646,CNP0323959.0,-7.241
1647,CNP0204951.1,-7.85
1648,CNP0326024.3,-7.26
1649,CNP0310936.1,-6.667
1650,CNP0286364.1,-7.612
1651,CNP0347082.1,-7.231
1652,CNP0454924.0,-7.155
1653,CNP0527074.0,-6.92
1654,CNP0492307.0,-8.611
1655,CNP0236454.0,-10.9
1656,CNP0172388.0,-7.5
1657,CNP0221125.0,-10.4
1658,CNP0510332.0,-8.3
1659,CNP0317545.0,-10.8
1660,CNP0590494.0,-8.4
1661,CNP0351020.0,-9.2
1662,CNP0520343.0,-12.5
1663,CNP0586809.0,-8.4
1664,CNP0348383.0,-10.4
1665,CNP0253196.0,-8.8
1666,CNP0248374.0,-8.0
1667,CNP0340269.0,-6.9
1668,CNP0350000.0,-8.8
1669,CNP0051348.0,-9.8
1670,CNP0371084.0,-6.0
1671,CNP0253528.0,-7.3
1672,CNP0315999.0,-10.3
1673,CNP0488047.0,-8.5
1674,CNP0601141.0,-7.9
1675,CNP0409658.0,-10.1
1676,CNP0413521.0,-9.2
1677,CNP0407642.0,-9.1
1678,CNP0046745.0,-9.0
1679,CNP0124727.0,-11.6
1680,CNP0391951.0,-8.7
1681,CNP0242911.0,-10.1
1682,CNP0579638.0,-9.9
